"pli0091_h","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1991","(3b) higher tertiary education","in school","","","",""
"Min 1x per week","1991","(3b) higher tertiary education","inadequately","","","",""
"Min 1x per week","1991","(3b) higher tertiary education","general elemantary","","","",""
"Min 1x per week","1991","(3b) higher tertiary education","middle vocational","","","",""
"Min 1x per week","1991","(3b) higher tertiary education","vocational + Abi","","","",""
"Min 1x per week","1991","(3b) higher tertiary education","higher vocational","","","",""
"Min 1x per week","1991","(3b) higher tertiary education","higher education","","","",""
"Min 1x per month","1991","(0) in school","in school","","","",""
"Min 1x per month","1991","(0) in school","inadequately","","","",""
"Min 1x per month","1991","(0) in school","general elemantary","","","",""
"Min 1x per month","1991","(0) in school","middle vocational","","","",""
"Min 1x per month","1991","(0) in school","vocational + Abi","","","",""
"Min 1x per month","1991","(0) in school","higher vocational","","","",""
"Min 1x per month","1991","(0) in school","higher education","","","",""
"Min 1x per month","1991","(1a) inadequately completed","in school","","","",""
"Min 1x per month","1991","(1a) inadequately completed","inadequately","","","",""
"Min 1x per month","1991","(1a) inadequately completed","general elemantary","","","",""
"Min 1x per month","1991","(1a) inadequately completed","middle vocational","","","",""
"Min 1x per month","1991","(1a) inadequately completed","vocational + Abi","","","",""
"Min 1x per month","1991","(1a) inadequately completed","higher vocational","","","",""
"Min 1x per month","1991","(1a) inadequately completed","higher education","","","",""
"Min 1x per month","1991","(1b) general elementary school","in school","","","",""
"Min 1x per month","1991","(1b) general elementary school","inadequately","","","",""
"Min 1x per month","1991","(1b) general elementary school","general elemantary","","","",""
"Min 1x per month","1991","(1b) general elementary school","middle vocational","","","",""
"Min 1x per month","1991","(1b) general elementary school","vocational + Abi","","","",""
"Min 1x per month","1991","(1b) general elementary school","higher vocational","","","",""
"Min 1x per month","1991","(1b) general elementary school","higher education","","","",""
"Min 1x per month","1991","(1c) basic vocational qualification","in school","","","",""
"Min 1x per month","1991","(1c) basic vocational qualification","inadequately","","","",""
"Min 1x per month","1991","(1c) basic vocational qualification","general elemantary","","","",""
"Min 1x per month","1991","(1c) basic vocational qualification","middle vocational","","","",""
"Min 1x per month","1991","(1c) basic vocational qualification","vocational + Abi","","","",""
"Min 1x per month","1991","(1c) basic vocational qualification","higher vocational","","","",""
"Min 1x per month","1991","(1c) basic vocational qualification","higher education","","","",""
"Min 1x per month","1991","(2b) intermediate general qualification","in school","","","",""
"Min 1x per month","1991","(2b) intermediate general qualification","inadequately","","","",""
"Min 1x per month","1991","(2b) intermediate general qualification","general elemantary","","","",""
"Min 1x per month","1991","(2b) intermediate general qualification","middle vocational","","","",""
"Min 1x per month","1991","(2b) intermediate general qualification","vocational + Abi","","","",""
"Min 1x per month","1991","(2b) intermediate general qualification","higher vocational","","","",""
"Min 1x per month","1991","(2b) intermediate general qualification","higher education","","","",""
"Min 1x per month","1991","(2a) intermediate vocational","in school","","","",""
"Min 1x per month","1991","(2a) intermediate vocational","inadequately","","","",""
"Min 1x per month","1991","(2a) intermediate vocational","general elemantary","","","",""
"Min 1x per month","1991","(2a) intermediate vocational","middle vocational","","","",""
"Min 1x per month","1991","(2a) intermediate vocational","vocational + Abi","","","",""
"Min 1x per month","1991","(2a) intermediate vocational","higher vocational","","","",""
"Min 1x per month","1991","(2a) intermediate vocational","higher education","","","",""
"Min 1x per month","1991","(2c_gen) general maturity certificate","in school","","","",""
"Min 1x per month","1991","(2c_gen) general maturity certificate","inadequately","","","",""
"Min 1x per month","1991","(2c_gen) general maturity certificate","general elemantary","","","",""
"Min 1x per month","1991","(2c_gen) general maturity certificate","middle vocational","","","",""
"Min 1x per month","1991","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Min 1x per month","1991","(2c_gen) general maturity certificate","higher vocational","","","",""
"Min 1x per month","1991","(2c_gen) general maturity certificate","higher education","","","",""
"Min 1x per month","1991","(2c_voc) vocational maturity certificate","in school","","","",""
"Min 1x per month","1991","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Min 1x per month","1991","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Min 1x per month","1991","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Min 1x per month","1991","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Min 1x per month","1991","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Min 1x per month","1991","(2c_voc) vocational maturity certificate","higher education","","","",""
"Min 1x per month","1991","(3a) lower tertiary education","in school","","","",""
"Min 1x per month","1991","(3a) lower tertiary education","inadequately","","","",""
"Min 1x per month","1991","(3a) lower tertiary education","general elemantary","","","",""
"Min 1x per month","1991","(3a) lower tertiary education","middle vocational","","","",""
"Min 1x per month","1991","(3a) lower tertiary education","vocational + Abi","","","",""
"Min 1x per month","1991","(3a) lower tertiary education","higher vocational","","","",""
"Min 1x per month","1991","(3a) lower tertiary education","higher education","","","",""
"Min 1x per month","1991","(3b) higher tertiary education","in school","","","",""
"Min 1x per month","1991","(3b) higher tertiary education","inadequately","","","",""
"Min 1x per month","1991","(3b) higher tertiary education","general elemantary","","","",""
"Min 1x per month","1991","(3b) higher tertiary education","middle vocational","","","",""
"Min 1x per month","1991","(3b) higher tertiary education","vocational + Abi","","","",""
"Min 1x per month","1991","(3b) higher tertiary education","higher vocational","","","",""
"Min 1x per month","1991","(3b) higher tertiary education","higher education","","","",""
"Rarely","1991","(0) in school","in school","","","",""
"Rarely","1991","(0) in school","inadequately","","","",""
"Rarely","1991","(0) in school","general elemantary","","","",""
"Rarely","1991","(0) in school","middle vocational","","","",""
"Rarely","1991","(0) in school","vocational + Abi","","","",""
"Rarely","1991","(0) in school","higher vocational","","","",""
"Rarely","1991","(0) in school","higher education","","","",""
"Rarely","1991","(1a) inadequately completed","in school","","","",""
"Rarely","1991","(1a) inadequately completed","inadequately","","","",""
"Rarely","1991","(1a) inadequately completed","general elemantary","","","",""
"Rarely","1991","(1a) inadequately completed","middle vocational","","","",""
"Rarely","1991","(1a) inadequately completed","vocational + Abi","","","",""
"Rarely","1991","(1a) inadequately completed","higher vocational","","","",""
"Rarely","1991","(1a) inadequately completed","higher education","","","",""
"Rarely","1991","(1b) general elementary school","in school","","","",""
"Rarely","1991","(1b) general elementary school","inadequately","","","",""
"Rarely","1991","(1b) general elementary school","general elemantary","","","",""
"Rarely","1991","(1b) general elementary school","middle vocational","","","",""
"Rarely","1991","(1b) general elementary school","vocational + Abi","","","",""
"Rarely","1991","(1b) general elementary school","higher vocational","","","",""
"Rarely","1991","(1b) general elementary school","higher education","","","",""
"Rarely","1991","(1c) basic vocational qualification","in school","","","",""
"Rarely","1991","(1c) basic vocational qualification","inadequately","","","",""
"Rarely","1991","(1c) basic vocational qualification","general elemantary","","","",""
"Rarely","1991","(1c) basic vocational qualification","middle vocational","","","",""
"Rarely","1991","(1c) basic vocational qualification","vocational + Abi","","","",""
"Rarely","1991","(1c) basic vocational qualification","higher vocational","","","",""
"Rarely","1991","(1c) basic vocational qualification","higher education","","","",""
"Rarely","1991","(2b) intermediate general qualification","in school","","","",""
"Rarely","1991","(2b) intermediate general qualification","inadequately","","","",""
