"year","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","Full Time","18.98","15","4069","5","8","20","40","95","18.43","19.53","1","99","15","15"
"2004","Not Working","","","","","","","","","","","","","",""
"2004","Part Time","14.37","10","1000","3","5","20","30","70","13.6","15.14","1","99","10","10"
"2005","Full Time","19.57","14","3765","5","8","25","40","90","18.99","20.15","1","99","14","15"
"2005","Not Working","","","","","","","","","","","","","",""
"2005","Part Time","14.26","10","963","3","5","18","30","80","13.42","15.1","1","99","10","10"
"2006","Full Time","19.89","15","4267","5","8","25","40","90","19.35","20.43","1","99","15","15"
"2006","Not Working","14.75","10","40","2","3","20","40","60","10.2","19.3","2","60","5","18"
"2006","Part Time","14.57","10","1080","3","5","20","30","67","13.81","15.33","1","99","10","10"
"2007","Full Time","20.72","15","3994","5","9","25","42","96","20.15","21.29","1","99","15","15"
"2007","Not Working","15.54","14.5","44","4","5","16","30","72","10.82","20.26","2","72","5","20"
"2007","Part Time","14.63","10","1064","3","5","20","30","80","13.81","15.45","1","99","10","10"
"2008","Full Time","19.85","15","3829","5","8","25","40","90","19.29","20.41","1","99","15","15"
"2008","Not Working","17.85","12","39","2","4","28","32","80","11.07","24.63","1","80","10","20"
"2008","Part Time","13.59","10","1050","3","6","20","30","60","12.86","14.32","1","99","10","10"
"2009","Full Time","20.19","15","3331","5","10","25","40","90","19.58","20.8","1","99","15","15"
"2009","Not Working","","","","","","","","","","","","","",""
"2009","Part Time","13.04","10","910","3","5","15","30","60","12.2","13.88","1","99","10","10"
"2010","Full Time","19.67","15","4248","4","8","25","40","99","19.12","20.22","1","99","15","15"
"2010","Not Working","16.26","9.89","70","3","5","28","30","99","11.72","20.8","2","99","8","12"
"2010","Part Time","14.3","10","1414","3","5","20","30","80","13.67","14.93","1","99","10","10"
"2011","Full Time","20.04","15","5369","5","10","25","40","80","19.56","20.52","1","99","15","15"
"2011","Not Working","14.15","10","89","4","8","20","30","52","11.46","16.84","1","60","8","14"
"2011","Part Time","14.28","10","2001","4","6","20","30","80","13.72","14.84","1","99","10","10"
"2012","Full Time","18.65","15","5332","5","8","22","40","85","18.19","19.11","1","99","15","15"
"2012","Not Working","15.47","10","127","2","4","20","40","89","12.32","18.62","1","90","8","15"
"2012","Part Time","13.39","10","1926","3","5","17","30","80","12.81","13.97","1","99","10","10"
"2013","Full Time","17.36","12","4858","4","8","20","40","80","16.9","17.82","1","99","13","15"
"2013","Not Working","17.86","14","1259","4","8","23","36","80","16.98","18.74","1","99","12","15"
"2013","Part Time","12.79","10","1836","3","5","16","30","65","12.24","13.34","1","99","10","10"
"2014","Full Time","17.35","12","5151","4","8","20","40","80","16.91","17.79","1","99","12","12"
"2014","Not Working","14.27","11","146","4","6","20","30","50","12.01","16.53","1","99","8","15"
"2014","Part Time","12.62","10","1870","3","5","16","26","60","12.1","13.14","1","99","10","10"
"2015","Full Time","17.49","12","4905","4","8","20","40","80","17.04","17.94","1","99","12","15"
"2015","Not Working","20.76","16.54","434","4","10","25","40","85","19.21","22.31","1","99","15","20"
"2015","Part Time","12.39","10","1853","3","5","15","24","50","11.86","12.92","1","99","10","10"
"2016","Full Time","16.65","12","4791","4","7","20","35","80","16.2","17.1","1","200","12","12"
"2016","Not Working","13.45","10","93","3","4","20","32","40","10.56","16.34","1","99","9","15"
"2016","Part Time","12.29","10","1916","3","5","15","24","60","11.77","12.81","1","99","10","10"
"2017","Full Time","17.08","12","5176","4","8","20","40","80","16.66","17.5","1","120","12","12"
"2017","Not Working","14.91","10","130","4","5","16","30","85","12.14","17.68","1","100","10","14"
"2017","Part Time","12.8","10","1996","3","5","16","25","60","12.3","13.3","1","146","10","10"
"2018","Full Time","16.76","12","5105","4","6","20","36","80","16.33","17.19","1","150","11","12"
"2018","Not Working","15.17","10","192","4","5","20","40","45","13.3","17.04","1","100","8","12"
"2018","Part Time","12.71","10","2084","3","5","16","25","60","12.16","13.26","1","99","10","10"
"2019","Full Time","16.5","10","4849","4","7","20","35","80","16.05","16.95","1","99","11","12"
"2019","Not Working","13.3","10","158","3","5","16","24","99","10.79","15.81","1","99","10","15"
"2019","Part Time","12.71","10","1883","3","5","16","25","64","12.16","13.26","1","99","10","10"
