"plh0189","year","age_gr","bula_h","n","percent","lower_confidence","upper_confidence","value"
"True entirely","2014","66 and older","Hesse","","","","","1"
"True entirely","2014","66 and older","Rhineland-Palatinate,Saarland","","","","","1"
"True entirely","2014","66 and older","Baden-Württemberg","","","","","1"
"True entirely","2014","66 and older","Bavaria","","","","","1"
"True entirely","2014","35-65 y.","Schleswig-Holstein","","","","","1"
"True entirely","2014","35-65 y.","Hamburg","","","","","1"
"True entirely","2014","66 and older","Brandenburg","","","","","1"
"True entirely","2014","35-65 y.","Lower Saxony","","","","","1"
"True entirely","2014","66 and older","Berlin","","","","","1"
"True entirely","2014","66 and older","Mecklenburg-Western Pomerania","","","","","1"
"True entirely","2014","66 and older","Saxony","","","","","1"
"True entirely","2014","16-34 y.","Saxony-Anhalt","","","","","1"
"True entirely","2014","16-34 y.","Thuringia","","","","","1"
"True entirely","2014","66 and older","Thuringia","","","","","1"
"True entirely","2014","66 and older","Saxony-Anhalt","","","","","1"
"Rather not true","2015","16-34 y.","Brandenburg","","","","","3"
"Rather not true","2015","16-34 y.","Saxony-Anhalt","","","","","3"
"Rather not true","2015","16-34 y.","Thuringia","","","","","3"
"Rather not true","2015","16-34 y.","North Rhine-Westphalia","","","","","3"
"Rather not true","2015","16-34 y.","Baden-Württemberg","","","","","3"
"Rather not true","2015","16-34 y.","Bavaria","","","","","3"
"Rather not true","2015","16-34 y.","Berlin","","","","","3"
"Rather not true","2015","16-34 y.","Mecklenburg-Western Pomerania","","","","","3"
"Rather not true","2015","16-34 y.","Saxony","","","","","3"
"Rather not true","2015","35-65 y.","Schleswig-Holstein","","","","","3"
"Rather not true","2015","35-65 y.","Hamburg","","","","","3"
"Rather not true","2015","35-65 y.","Lower Saxony","","","","","3"
"Rather not true","2015","35-65 y.","Bremen","","","","","3"
"Rather not true","2015","16-34 y.","Hamburg","","","","","3"
"Rather not true","2015","16-34 y.","Lower Saxony","","","","","3"
"Rather not true","2015","16-34 y.","Bremen","","","","","3"
"Rather not true","2015","16-34 y.","Hesse","","","","","3"
"Rather not true","2015","16-34 y.","Rhineland-Palatinate,Saarland","","","","","3"
"Rather not true","2015","35-65 y.","North Rhine-Westphalia","","","","","3"
"Rather not true","2015","35-65 y.","Hesse","","","","","3"
"Rather not true","2015","35-65 y.","Rhineland-Palatinate,Saarland","","","","","3"
"Rather not true","2015","35-65 y.","Baden-Württemberg","","","","","3"
"Rather not true","2015","35-65 y.","Mecklenburg-Western Pomerania","","","","","3"
"Rather not true","2015","35-65 y.","Saxony","","","","","3"
"Rather not true","2015","66 and older","Schleswig-Holstein","","","","","3"
"Rather not true","2015","35-65 y.","Brandenburg","","","","","3"
"Rather not true","2015","35-65 y.","Saxony-Anhalt","","","","","3"
"Rather not true","2015","35-65 y.","Thuringia","","","","","3"
"Rather not true","2015","66 and older","Hamburg","","","","","3"
"Rather not true","2015","66 and older","Lower Saxony","","","","","3"
"Rather not true","2015","16-34 y.","Schleswig-Holstein","","","","","3"
"Rather not true","2015","35-65 y.","Bavaria","","","","","3"
"Rather not true","2015","35-65 y.","Berlin","","","","","3"
"Rather not true","2015","66 and older","North Rhine-Westphalia","","","","","3"
"Rather not true","2015","66 and older","Hesse","","","","","3"
"Rather not true","2015","66 and older","Bremen","","","","","3"
"Rather not true","2015","66 and older","Rhineland-Palatinate,Saarland","","","","","3"
"Rather not true","2015","66 and older","Baden-Württemberg","","","","","3"
"Rather not true","2015","66 and older","Bavaria","","","","","3"
"Rather not true","2015","66 and older","Saxony","","","","","3"
"Rather not true","2015","66 and older","Brandenburg","","","","","3"
"Rather not true","2015","66 and older","Berlin","","","","","3"
"Rather not true","2015","66 and older","Mecklenburg-Western Pomerania","","","","","3"
"Rather not true","2015","66 and older","Thuringia","","","","","3"
"Rather not true","2015","66 and older","Saxony-Anhalt","","","","","3"
"Tends to agree","2015","35-65 y.","North Rhine-Westphalia","","","","","2"
"Tends to agree","2015","35-65 y.","Hesse","","","","","2"
"Tends to agree","2015","35-65 y.","Rhineland-Palatinate,Saarland","","","","","2"
"Tends to agree","2015","35-65 y.","Baden-Württemberg","","","","","2"
"Tends to agree","2015","35-65 y.","Bavaria","","","","","2"
"Tends to agree","2015","35-65 y.","Berlin","","","","","2"
"Tends to agree","2015","35-65 y.","Brandenburg","","","","","2"
"Tends to agree","2015","35-65 y.","Mecklenburg-Western Pomerania","","","","","2"
"Tends to agree","2015","35-65 y.","Saxony","","","","","2"
"Tends to agree","2015","16-34 y.","Hamburg","","","","","2"
"Tends to agree","2015","16-34 y.","Hesse","","","","","2"
"Tends to agree","2015","16-34 y.","Rhineland-Palatinate,Saarland","","","","","2"
"Tends to agree","2015","16-34 y.","Brandenburg","","","","","2"
"Tends to agree","2015","16-34 y.","Saxony-Anhalt","","","","","2"
"Tends to agree","2015","16-34 y.","Thuringia","","","","","2"
"Tends to agree","2015","35-65 y.","Schleswig-Holstein","","","","","2"
"Tends to agree","2015","35-65 y.","Hamburg","","","","","2"
"Tends to agree","2015","35-65 y.","Lower Saxony","","","","","2"
"Tends to agree","2015","35-65 y.","Bremen","","","","","2"
"Tends to agree","2015","35-65 y.","Saxony-Anhalt","","","","","2"
"Tends to agree","2015","35-65 y.","Thuringia","","","","","2"
"Tends to agree","2015","66 and older","Schleswig-Holstein","","","","","2"
"Tends to agree","2015","66 and older","Hamburg","","","","","2"
"Tends to agree","2015","66 and older","Lower Saxony","","","","","2"
"Tends to agree","2015","16-34 y.","Bremen","","","","","2"
"Tends to agree","2015","16-34 y.","North Rhine-Westphalia","","","","","2"
"Tends to agree","2015","16-34 y.","Schleswig-Holstein","","","","","2"
"Tends to agree","2015","16-34 y.","Lower Saxony","","","","","2"
"Tends to agree","2015","16-34 y.","Baden-Württemberg","","","","","2"
"Tends to agree","2015","16-34 y.","Bavaria","","","","","2"
"Tends to agree","2015","16-34 y.","Berlin","","","","","2"
"Tends to agree","2015","16-34 y.","Mecklenburg-Western Pomerania","","","","","2"
"Tends to agree","2015","16-34 y.","Saxony","","","","","2"
"Tends to agree","2015","66 and older","Bremen","","","","","2"
"Tends to agree","2015","66 and older","North Rhine-Westphalia","","","","","2"
"Tends to agree","2015","66 and older","Hesse","","","","","2"
"Tends to agree","2015","66 and older","Rhineland-Palatinate,Saarland","","","","","2"
"Tends to agree","2015","66 and older","Baden-Württemberg","","","","","2"
"Tends to agree","2015","66 and older","Bavaria","","","","","2"
"Tends to agree","2015","66 and older","Mecklenburg-Western Pomerania","","","","","2"
"Tends to agree","2015","66 and older","Berlin","","","","","2"
"Tends to agree","2015","66 and older","Brandenburg","","","","","2"
"Tends to agree","2015","66 and older","Saxony","","","","","2"
"Tends to agree","2015","66 and older","Thuringia","","","","","2"
"Tends to agree","2015","66 and older","Saxony-Anhalt","","","","","2"
"Totally disagree","2015","16-34 y.","Schleswig-Holstein","","","","","4"
"Totally disagree","2015","16-34 y.","Hamburg","","","","","4"
"Totally disagree","2015","16-34 y.","Lower Saxony","","","","","4"
"Totally disagree","2015","16-34 y.","Bremen","","","","","4"
"Totally disagree","2015","16-34 y.","North Rhine-Westphalia","","","","","4"
"Totally disagree","2015","16-34 y.","Hesse","","","","","4"
"Totally disagree","2015","16-34 y.","Rhineland-Palatinate,Saarland","","","","","4"
"Totally disagree","2015","16-34 y.","Baden-Württemberg","","","","","4"
"Totally disagree","2015","16-34 y.","Bavaria","","","","","4"
"Totally disagree","2015","16-34 y.","Berlin","","","","","4"
"Totally disagree","2015","16-34 y.","Brandenburg","","","","","4"
"Totally disagree","2015","16-34 y.","Mecklenburg-Western Pomerania","","","","","4"
"Totally disagree","2015","16-34 y.","Saxony","","","","","4"
"Totally disagree","2015","16-34 y.","Saxony-Anhalt","","","","","4"
"Totally disagree","2015","16-34 y.","Thuringia","","","","","4"
"Totally disagree","2015","35-65 y.","Schleswig-Holstein","","","","","4"
"Totally disagree","2015","35-65 y.","Hamburg","","","","","4"
"Totally disagree","2015","35-65 y.","Lower Saxony","","","","","4"
"Totally disagree","2015","35-65 y.","Bremen","","","","","4"
"Totally disagree","2015","35-65 y.","North Rhine-Westphalia","","","","","4"
"Totally disagree","2015","35-65 y.","Hesse","","","","","4"
"Totally disagree","2015","35-65 y.","Rhineland-Palatinate,Saarland","","","","","4"
"Totally disagree","2015","35-65 y.","Baden-Württemberg","","","","","4"
"Totally disagree","2015","35-65 y.","Bavaria","","","","","4"
"Totally disagree","2015","35-65 y.","Berlin","","","","","4"
"Totally disagree","2015","35-65 y.","Brandenburg","","","","","4"
"Totally disagree","2015","35-65 y.","Mecklenburg-Western Pomerania","","","","","4"
"Totally disagree","2015","35-65 y.","Saxony","","","","","4"
"Totally disagree","2015","35-65 y.","Saxony-Anhalt","","","","","4"
"Totally disagree","2015","35-65 y.","Thuringia","","","","","4"
"Totally disagree","2015","66 and older","Schleswig-Holstein","","","","","4"
"Totally disagree","2015","66 and older","Hamburg","","","","","4"
"Totally disagree","2015","66 and older","Lower Saxony","","","","","4"
"Totally disagree","2015","66 and older","Bremen","","","","","4"
"Totally disagree","2015","66 and older","North Rhine-Westphalia","","","","","4"
"Totally disagree","2015","66 and older","Hesse","","","","","4"
"Totally disagree","2015","66 and older","Rhineland-Palatinate,Saarland","","","","","4"
"Totally disagree","2015","66 and older","Baden-Württemberg","","","","","4"
"Totally disagree","2015","66 and older","Bavaria","","","","","4"
"Totally disagree","2015","66 and older","Berlin","","","","","4"
"Totally disagree","2015","66 and older","Brandenburg","","","","","4"
"Totally disagree","2015","66 and older","Mecklenburg-Western Pomerania","","","","","4"
"Totally disagree","2015","66 and older","Saxony","","","","","4"
"Totally disagree","2015","66 and older","Saxony-Anhalt","","","","","4"
"Totally disagree","2015","66 and older","Thuringia","","","","","4"
"True entirely","2015","16-34 y.","Schleswig-Holstein","","","","","1"
"True entirely","2015","16-34 y.","Hamburg","","","","","1"
"True entirely","2015","16-34 y.","Lower Saxony","","","","","1"
"True entirely","2015","16-34 y.","Bremen","","","","","1"
"True entirely","2015","16-34 y.","North Rhine-Westphalia","","","","","1"
"True entirely","2015","16-34 y.","Hesse","","","","","1"
"True entirely","2015","16-34 y.","Rhineland-Palatinate,Saarland","","","","","1"
"True entirely","2015","16-34 y.","Baden-Württemberg","","","","","1"
"True entirely","2015","16-34 y.","Bavaria","","","","","1"
"True entirely","2015","16-34 y.","Berlin","","","","","1"
"True entirely","2015","16-34 y.","Brandenburg","","","","","1"
"True entirely","2015","16-34 y.","Mecklenburg-Western Pomerania","","","","","1"
"True entirely","2015","16-34 y.","Saxony","","","","","1"
"True entirely","2015","35-65 y.","Brandenburg","","","","","1"
"True entirely","2015","66 and older","Schleswig-Holstein","","","","","1"
"True entirely","2015","66 and older","Hamburg","","","","","1"
"True entirely","2015","66 and older","Lower Saxony","","","","","1"
"True entirely","2015","66 and older","Bremen","","","","","1"
"True entirely","2015","66 and older","North Rhine-Westphalia","","","","","1"
"True entirely","2015","66 and older","Hesse","","","","","1"
"True entirely","2015","66 and older","Rhineland-Palatinate,Saarland","","","","","1"
"True entirely","2015","66 and older","Baden-Württemberg","","","","","1"
"True entirely","2015","66 and older","Bavaria","","","","","1"
"True entirely","2015","16-34 y.","Saxony-Anhalt","","","","","1"
"True entirely","2015","16-34 y.","Thuringia","","","","","1"
"True entirely","2015","35-65 y.","Schleswig-Holstein","","","","","1"
"True entirely","2015","35-65 y.","Hamburg","","","","","1"
"True entirely","2015","35-65 y.","Lower Saxony","","","","","1"
"True entirely","2015","35-65 y.","Bremen","","","","","1"
"True entirely","2015","35-65 y.","North Rhine-Westphalia","","","","","1"
"True entirely","2015","35-65 y.","Hesse","","","","","1"
"True entirely","2015","35-65 y.","Rhineland-Palatinate,Saarland","","","","","1"
"True entirely","2015","35-65 y.","Baden-Württemberg","","","","","1"
"True entirely","2015","35-65 y.","Bavaria","","","","","1"
"True entirely","2015","35-65 y.","Berlin","","","","","1"
"True entirely","2015","35-65 y.","Saxony","","","","","1"
"True entirely","2015","35-65 y.","Saxony-Anhalt","","","","","1"
"True entirely","2015","35-65 y.","Thuringia","","","","","1"
"True entirely","2015","35-65 y.","Mecklenburg-Western Pomerania","","","","","1"
"True entirely","2015","66 and older","Berlin","","","","","1"
"True entirely","2015","66 and older","Brandenburg","","","","","1"
"True entirely","2015","66 and older","Mecklenburg-Western Pomerania","","","","","1"
"True entirely","2015","66 and older","Saxony","","","","","1"
"True entirely","2015","66 and older","Saxony-Anhalt","","","","","1"
"True entirely","2015","66 and older","Thuringia","","","","","1"
"Rather not true","2016","16-34 y.","Saxony-Anhalt","","","","","3"
"Rather not true","2016","16-34 y.","Baden-Württemberg","","","","","3"
"Rather not true","2016","16-34 y.","Brandenburg","","","","","3"
"Rather not true","2016","16-34 y.","Mecklenburg-Western Pomerania","","","","","3"
"Rather not true","2016","16-34 y.","Saxony","","","","","3"
"Rather not true","2016","16-34 y.","Thuringia","","","","","3"
"Rather not true","2016","35-65 y.","Lower Saxony","","","","","3"
"Rather not true","2016","35-65 y.","Bremen","","","","","3"
"Rather not true","2016","16-34 y.","Hamburg","","","","","3"
"Rather not true","2016","16-34 y.","Lower Saxony","","","","","3"
"Rather not true","2016","16-34 y.","North Rhine-Westphalia","","","","","3"
"Rather not true","2016","16-34 y.","Hesse","","","","","3"
"Rather not true","2016","16-34 y.","Rhineland-Palatinate,Saarland","","","","","3"
"Rather not true","2016","16-34 y.","Bavaria","","","","","3"
"Rather not true","2016","16-34 y.","Berlin","","","","","3"
"Rather not true","2016","35-65 y.","Schleswig-Holstein","","","","","3"
