"hgowner","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"Main tenant","2007","Employed","indirect migration background","341","0.645401433888556","0.60560125262652","0.685201615150591","2"
"Owner","2007","Not Employed","no migration background","4122","0.51884694051347","0.507276180892028","0.530417700134912","1"
"Owner","2007","Not Employed","direct migration background","275","0.230739808161292","0.203214972837342","0.258264643485241","1"
"Owner","2007","Not Employed","indirect migration background","121","0.339014367451711","0.284532227951687","0.393496506951735","1"
"Owner","2007","Employed","no migration background","6207","0.48998292353518","0.480558424939566","0.499407422130795","1"
"Owner","2007","Employed","direct migration background","489","0.312272656877582","0.286572131770296","0.337973181984868","1"
"Owner","2007","Employed","indirect migration background","193","0.297788558468644","0.259744262305332","0.335832854631956","1"
"Resident or shared accommodation","2007","Not Employed","direct migration background","4","","","","5"
"Resident or shared accommodation","2007","Not Employed","no migration background","43","0.00919608552555637","0.00698555776583252","0.0114066132852802","5"
"Resident or shared accommodation","2007","Not Employed","indirect migration background","","","","","5"
"Resident or shared accommodation","2007","Employed","no migration background","1","","","","5"
"Resident or shared accommodation","2007","Employed","direct migration background","2","","","","5"
"Resident or shared accommodation","2007","Employed","indirect migration background","","","","","5"
"Subtenant","2007","Not Employed","direct migration background","13","","","","3"
"Subtenant","2007","Not Employed","no migration background","107","0.0191701815576971","0.0159946929523767","0.0223456701630176","3"
"Subtenant","2007","Not Employed","indirect migration background","6","","","","3"
"Subtenant","2007","Employed","no migration background","179","0.0250339331580535","0.0220885980276729","0.0279792682884342","3"
"Subtenant","2007","Employed","direct migration background","23","","","","3"
"Subtenant","2007","Employed","indirect migration background","21","","","","3"
"Tenant","2007","Not Employed","direct migration background","","","","","4"
"Tenant","2007","Not Employed","no migration background","","","","","4"
"Tenant","2007","Not Employed","indirect migration background","","","","","4"
"Tenant","2007","Employed","no migration background","2","","","","4"
"Tenant","2007","Employed","direct migration background","","","","","4"
"Tenant","2007","Employed","indirect migration background","","","","","4"
"Main tenant","2008","Not Employed","direct migration background","531","0.744637668265478","0.714589033243804","0.774686303287152","2"
"Main tenant","2008","Not Employed","no migration background","2641","0.436913097571087","0.425022186936325","0.448804008205849","2"
"Main tenant","2008","Not Employed","indirect migration background","149","0.647694508556605","0.590072161829758","0.705316855283452","2"
"Main tenant","2008","Employed","no migration background","4155","0.47726600976091","0.46759739146183","0.486934628059991","2"
"Main tenant","2008","Employed","direct migration background","648","0.646932037915513","0.618829240898531","0.675034834932495","2"
"Main tenant","2008","Employed","indirect migration background","336","0.632450081416449","0.592729905133634","0.672170257699264","2"
"Owner","2008","Not Employed","no migration background","3886","0.525532061988651","0.513560993538609","0.537503130438694","1"
"Owner","2008","Not Employed","direct migration background","257","0.226650066654412","0.197800467587604","0.25549966572122","1"
"Owner","2008","Not Employed","indirect migration background","112","0.309207389241287","0.253457385456281","0.364957393026294","1"
"Owner","2008","Employed","no migration background","5926","0.500030432423817","0.490351804472587","0.509709060375046","1"
"Owner","2008","Employed","direct migration background","449","0.33920488174137","0.311365760561096","0.367044002921644","1"
"Owner","2008","Employed","indirect migration background","213","0.34395267156591","0.304818440530645","0.383086902601176","1"
"Resident or shared accommodation","2008","Not Employed","direct migration background","4","","","","5"
"Resident or shared accommodation","2008","Not Employed","no migration background","42","0.0103843995402173","0.00795413342562219","0.0128146656548125","5"
"Resident or shared accommodation","2008","Not Employed","indirect migration background","","","","","5"
"Resident or shared accommodation","2008","Employed","no migration background","1","","","","5"
"Resident or shared accommodation","2008","Employed","direct migration background","","","","","5"
"Resident or shared accommodation","2008","Employed","indirect migration background","","","","","5"
"Subtenant","2008","Not Employed","no migration background","115","0.0271704409000438","0.023272846951299","0.0310680348487887","3"
"Subtenant","2008","Not Employed","direct migration background","17","","","","3"
"Subtenant","2008","Not Employed","indirect migration background","3","","","","3"
"Subtenant","2008","Employed","no migration background","168","0.0221526972052326","0.0193036960913285","0.0250016983191367","3"
"Subtenant","2008","Employed","indirect migration background","17","","","","3"
"Subtenant","2008","Employed","direct migration background","14","","","","3"
"Tenant","2008","Not Employed","no migration background","","","","","4"
"Tenant","2008","Not Employed","direct migration background","","","","","4"
"Tenant","2008","Not Employed","indirect migration background","","","","","4"
"Tenant","2008","Employed","no migration background","2","","","","4"
"Tenant","2008","Employed","indirect migration background","","","","","4"
"Tenant","2008","Employed","direct migration background","","","","","4"
"Main tenant","2009","Not Employed","no migration background","2425","0.432192584142104","0.419849828699976","0.444535339584232","2"
"Main tenant","2009","Not Employed","direct migration background","450","0.727054921495721","0.693888186789768","0.760221656201675","2"
"Main tenant","2009","Not Employed","indirect migration background","129","0.627755680955119","0.566081774941293","0.689429586968944","2"
"Main tenant","2009","Employed","direct migration background","544","0.611080001391861","0.580604524851567","0.641555477932155","2"
"Main tenant","2009","Employed","no migration background","3973","0.479486869597346","0.469566491323714","0.489407247870979","2"
"Main tenant","2009","Employed","indirect migration background","312","0.62414946315495","0.582560210388253","0.665738715921648","2"
"Owner","2009","Not Employed","no migration background","3620","0.537619889286418","0.525197355849775","0.550042422723061","1"
"Owner","2009","Not Employed","direct migration background","220","0.231893874882988","0.20047166488991","0.263316084876065","1"
"Owner","2009","Not Employed","indirect migration background","104","0.35505545095167","0.294003243670002","0.416107658233338","1"
"Owner","2009","Employed","no migration background","5580","0.495340110670962","0.485411804286643","0.505268417055281","1"
"Owner","2009","Employed","direct migration background","420","0.365265024127696","0.335164670953774","0.395365377301618","1"
"Owner","2009","Employed","indirect migration background","197","0.339079844811719","0.298430390928775","0.379729298694662","1"
"Resident or shared accommodation","2009","Not Employed","no migration background","36","0.00934287654332313","0.00694583849904457","0.0117399145876017","5"
"Resident or shared accommodation","2009","Not Employed","direct migration background","3","","","","5"
"Resident or shared accommodation","2009","Not Employed","indirect migration background","","","","","5"
"Resident or shared accommodation","2009","Employed","no migration background","1","","","","5"
"Resident or shared accommodation","2009","Employed","direct migration background","","","","","5"
"Resident or shared accommodation","2009","Employed","indirect migration background","","","","","5"
"Subtenant","2009","Not Employed","no migration background","107","0.0208446500281543","0.0172850922800513","0.0244042077762572","3"
"Subtenant","2009","Not Employed","direct migration background","20","","","","3"
"Subtenant","2009","Not Employed","indirect migration background","3","","","","3"
"Subtenant","2009","Employed","no migration background","186","0.0246073435092223","0.0215309199031946","0.0276837671152499","3"
"Subtenant","2009","Employed","direct migration background","19","","","","3"
"Subtenant","2009","Employed","indirect migration background","12","","","","3"
"Tenant","2009","Not Employed","no migration background","","","","","4"
"Tenant","2009","Not Employed","direct migration background","","","","","4"
"Tenant","2009","Not Employed","indirect migration background","","","","","4"
"Tenant","2009","Employed","no migration background","2","","","","4"
"Tenant","2009","Employed","indirect migration background","","","","","4"
"Tenant","2009","Employed","direct migration background","","","","","4"
"Main tenant","2010","Not Employed","no migration background","3134","0.42754189272482","0.416097907003118","0.438985878446522","2"
"Main tenant","2010","Not Employed","direct migration background","872","0.729091372067765","0.704111874353696","0.754070869781835","2"
"Main tenant","2010","Not Employed","indirect migration background","262","0.625892447450146","0.579779168887593","0.672005726012698","2"
"Main tenant","2010","Employed","no migration background","5810","0.473073203307235","0.464524790906557","0.481621615707913","2"
"Main tenant","2010","Employed","direct migration background","1039","0.595410202439666","0.572113122014783","0.618707282864548","2"
"Main tenant","2010","Employed","indirect migration background","491","0.595909952671782","0.562011525568726","0.629808379774839","2"
"Owner","2010","Not Employed","no migration background","3897","0.541862660674807","0.530337192613372","0.553388128736241","1"
"Owner","2010","Not Employed","direct migration background","324","0.241634885056065","0.217574626275669","0.26569514383646","1"
"Owner","2010","Not Employed","indirect migration background","156","0.362879645311292","0.317058076777992","0.408701213844592","1"
"Owner","2010","Employed","no migration background","7073","0.503785118502275","0.495224528287084","0.512345708717465","1"
"Owner","2010","Employed","direct migration background","649","0.38603533217663","0.362926866178728","0.409143798174532","1"
"Owner","2010","Employed","indirect migration background","302","0.365127803163328","0.331868300022599","0.398387306304058","1"
"Resident or shared accommodation","2010","Not Employed","no migration background","35","0.00982987317218556","0.00754771899297441","0.0121120273513967","5"
"Resident or shared accommodation","2010","Not Employed","direct migration background","2","","","","5"
"Resident or shared accommodation","2010","Not Employed","indirect migration background","","","","","5"
"Resident or shared accommodation","2010","Employed","no migration background","3","","","","5"
"Resident or shared accommodation","2010","Employed","direct migration background","","","","","5"
"Resident or shared accommodation","2010","Employed","indirect migration background","1","","","","5"
"Subtenant","2010","Not Employed","no migration background","110","0.0205162603523151","0.0172370911193941","0.0237954295852361","3"
"Subtenant","2010","Not Employed","direct migration background","18","","","","3"
"Subtenant","2010","Not Employed","indirect migration background","5","","","","3"
"Subtenant","2010","Employed","no migration background","214","0.0222314231297495","0.0197070833037166","0.0247557629557824","3"
"Subtenant","2010","Employed","direct migration background","17","","","","3"
"Subtenant","2010","Employed","indirect migration background","11","","","","3"
"Tenant","2010","Not Employed","no migration background","3","","","","4"
"Tenant","2010","Not Employed","indirect migration background","","","","","4"
"Tenant","2010","Not Employed","direct migration background","","","","","4"
"Tenant","2010","Employed","direct migration background","","","","","4"
"Tenant","2010","Employed","no migration background","4","","","","4"
"Tenant","2010","Employed","indirect migration background","","","","","4"
"Main tenant","2011","Not Employed","no migration background","3895","0.432874987075813","0.422556859342367","0.443193114809259","2"
"Main tenant","2011","Not Employed","direct migration background","910","0.692253611263839","0.667512939638216","0.716994282889461","2"
"Main tenant","2011","Not Employed","indirect migration background","311","0.635908159056412","0.59368988349507","0.678126434617755","2"
"Main tenant","2011","Employed","no migration background","6781","0.464560201635562","0.456700222861188","0.472420180409935","2"
"Main tenant","2011","Employed","direct migration background","1154","0.595276745336618","0.573451947542227","0.61710154313101","2"
"Main tenant","2011","Employed","indirect migration background","549","0.605446266921883","0.573708250258492","0.637184283585275","2"
"Owner","2011","Not Employed","no migration background","4810","0.539393563431453","0.529013544772735","0.549773582090171","1"
"Owner","2011","Not Employed","direct migration background","410","0.289029544756142","0.264731054870455","0.313328034641828","1"
"Owner","2011","Not Employed","indirect migration background","183","0.334943928542226","0.293533187291948","0.376354669792505","1"
"Owner","2011","Employed","no migration background","8467","0.514648922592251","0.506772507761887","0.522525337422616","1"
"Owner","2011","Employed","direct migration background","768","0.39131777630579","0.369617173975033","0.413018378636546","1"
"Owner","2011","Employed","indirect migration background","350","0.371438545069918","0.340061917703923","0.402815172435913","1"
"Resident or shared accommodation","2011","Not Employed","direct migration background","1","","","","5"
"Resident or shared accommodation","2011","Not Employed","no migration background","48","0.00932583674206687","0.00732418012936266","0.0113274933547711","5"
"Resident or shared accommodation","2011","Not Employed","indirect migration background","1","","","","5"
"Resident or shared accommodation","2011","Employed","no migration background","2","","","","5"
"Resident or shared accommodation","2011","Employed","direct migration background","","","","","5"
"Resident or shared accommodation","2011","Employed","indirect migration background","","","","","5"
"Subtenant","2011","Not Employed","no migration background","102","0.0181930879014673","0.015409874514764","0.0209763012881706","3"
"Subtenant","2011","Not Employed","direct migration background","16","","","","3"
"Subtenant","2011","Not Employed","indirect migration background","4","","","","3"
"Subtenant","2011","Employed","no migration background","213","0.0201351164749017","0.0179214855254043","0.0223487474243991","3"
"Subtenant","2011","Employed","indirect migration background","12","","","","3"
"Subtenant","2011","Employed","direct migration background","21","","","","3"
"Tenant","2011","Not Employed","no migration background","3","","","","4"
"Tenant","2011","Not Employed","direct migration background","","","","","4"
"Tenant","2011","Not Employed","indirect migration background","","","","","4"
"Tenant","2011","Employed","no migration background","4","","","","4"
"Tenant","2011","Employed","direct migration background","","","","","4"
"Tenant","2011","Employed","indirect migration background","","","","","4"
"Main tenant","2012","Not Employed","no migration background","3847","0.431112366625535","0.420734047644213","0.441490685606857","2"
"Main tenant","2012","Not Employed","direct migration background","813","0.688405494343889","0.661957514495965","0.714853474191813","2"
"Main tenant","2012","Employed","no migration background","6657","0.468504780553892","0.460541417354704","0.47646814375308","2"
"Main tenant","2012","Not Employed","indirect migration background","267","0.609012713366479","0.563103724917746","0.654921701815212","2"
"Main tenant","2012","Employed","direct migration background","1102","0.605817822268018","0.58380416001211","0.627831484523926","2"
"Main tenant","2012","Employed","indirect migration background","556","0.589483853364475","0.558036417291648","0.620931289437302","2"
"Owner","2012","Not Employed","no migration background","4753","0.543703453955974","0.533265312827759","0.55414159508419","1"
"Owner","2012","Not Employed","direct migration background","356","0.297511325743924","0.271404933386799","0.32361771810105","1"
"Owner","2012","Not Employed","indirect migration background","162","0.361004777647222","0.315818298148888","0.406191257145556","1"
"Owner","2012","Employed","no migration background","8212","0.510569498009375","0.502592072124871","0.51854692389388","1"
"Owner","2012","Employed","direct migration background","780","0.388248536063079","0.366294457898934","0.410202614227224","1"
"Owner","2012","Employed","indirect migration background","371","0.375973030991183","0.345008522504561","0.406937539477805","1"
"Resident or shared accommodation","2012","Not Employed","no migration background","34","0.00657654534323841","0.00488265753626098","0.00827043315021584","5"
"Resident or shared accommodation","2012","Not Employed","direct migration background","1","","","","5"
"Resident or shared accommodation","2012","Not Employed","indirect migration background","1","","","","5"
"Resident or shared accommodation","2012","Employed","no migration background","1","","","","5"
"Resident or shared accommodation","2012","Employed","direct migration background","","","","","5"
"Resident or shared accommodation","2012","Employed","indirect migration background","","","","","5"
"Subtenant","2012","Not Employed","no migration background","111","0.0185291843405161","0.0157030983389577","0.0213552703420746","3"
"Subtenant","2012","Not Employed","direct migration background","8","","","","3"
"Subtenant","2012","Employed","no migration background","210","0.020491403367689","0.0182305114240833","0.0227522953112946","3"
"Subtenant","2012","Not Employed","indirect migration background","4","","","","3"
"Subtenant","2012","Employed","indirect migration background","13","","","","3"
"Subtenant","2012","Employed","direct migration background","11","","","","3"
"Tenant","2012","Not Employed","direct migration background","","","","","4"
"Tenant","2012","Not Employed","no migration background","2","","","","4"
"Tenant","2012","Not Employed","indirect migration background","","","","","4"
"Tenant","2012","Employed","no migration background","4","","","","4"
"Tenant","2012","Employed","direct migration background","","","","","4"
"Tenant","2012","Employed","indirect migration background","","","","","4"
"Main tenant","2013","Not Employed","no migration background","3705","0.427064925907124","0.416464074759605","0.437665777054644","2"
"Main tenant","2013","Not Employed","direct migration background","3529","0.732108382119281","0.719435288978871","0.744781475259691","2"
"Main tenant","2013","Not Employed","indirect migration background","957","0.721831720388213","0.697919830623707","0.74574361015272","2"
"Main tenant","2013","Employed","no migration background","6312","0.445103050171142","0.436953582859104","0.45325251748318","2"
"Main tenant","2013","Employed","direct migration background","994","0.570020604110588","0.54674546396828","0.593295744252896","2"
"Main tenant","2013","Employed","indirect migration background","509","0.593779091439252","0.561476661356367","0.626081521522137","2"
"Owner","2013","Not Employed","no migration background","4517","0.548393567007033","0.537728408494671","0.559058725519396","1"
"Owner","2013","Not Employed","direct migration background","1103","0.252945788019158","0.240506223987972","0.265385352050345","1"
"Owner","2013","Not Employed","indirect migration background","364","0.24613577794883","0.223149108229744","0.269122447667917","1"
"Owner","2013","Employed","no migration background","7782","0.536884832181672","0.528708136435463","0.545061527927881","1"
"Owner","2013","Employed","direct migration background","737","0.425863294763972","0.402616345584104","0.44911024394384","1"
"Owner","2013","Employed","indirect migration background","370","0.393792158742933","0.361656595589638","0.425927721896228","1"
"Resident or shared accommodation","2013","Not Employed","no migration background","44","0.00809643051233971","0.0061758938506373","0.0100169671740421","5"
"Resident or shared accommodation","2013","Not Employed","direct migration background","","","","","5"
"Resident or shared accommodation","2013","Not Employed","indirect migration background","1","","","","5"
"Resident or shared accommodation","2013","Employed","no migration background","","","","","5"
"Resident or shared accommodation","2013","Employed","direct migration background","","","","","5"
"Resident or shared accommodation","2013","Employed","indirect migration background","","","","","5"
"Subtenant","2013","Not Employed","no migration background","97","0.0163648058335134","0.0136457787281474","0.0190838329388793","3"
"Subtenant","2013","Not Employed","direct migration background","59","0.0149458298615605","0.0114736241388108","0.0184180355843102","3"
"Subtenant","2013","Not Employed","indirect migration background","27","","","","3"
"Subtenant","2013","Employed","no migration background","190","0.0179858523709257","0.0158065516997143","0.0201651530421372","3"
"Subtenant","2013","Employed","direct migration background","7","","","","3"
"Subtenant","2013","Employed","indirect migration background","9","","","","3"
"Tenant","2013","Not Employed","no migration background","1","","","","4"
"Tenant","2013","Not Employed","direct migration background","","","","","4"
"Tenant","2013","Not Employed","indirect migration background","","","","","4"
"Tenant","2013","Employed","no migration background","2","","","","4"
"Tenant","2013","Employed","direct migration background","","","","","4"
"Tenant","2013","Employed","indirect migration background","","","","","4"
"Main tenant","2014","Not Employed","no migration background","3314","0.426420047998711","0.415267466905883","0.437572629091538","2"
"Main tenant","2014","Not Employed","direct migration background","1324","0.70639138963824","0.685133065383726","0.727649713892754","2"
"Main tenant","2014","Not Employed","indirect migration background","442","0.636099163375101","0.599169254811228","0.673029071938974","2"
"Main tenant","2014","Employed","no migration background","5771","0.457342097163268","0.448816702608394","0.465867491718142","2"
"Main tenant","2014","Employed","direct migration background","2198","0.638441943532279","0.62233740563463","0.654546481429929","2"
"Main tenant","2014","Employed","indirect migration background","806","0.652653299730155","0.626579976779913","0.678726622680396","2"
"Owner","2014","Not Employed","no migration background","4103","0.549543242032751","0.538323391021759","0.560763093043744","1"
"Owner","2014","Not Employed","direct migration background","428","0.285098126390942","0.264024351622017","0.306171901159867","1"
"Owner","2014","Not Employed","indirect migration background","198","0.333277731458339","0.297095118900267","0.369460344016411","1"
"Owner","2014","Employed","no migration background","7161","0.523714962587707","0.515168000218395","0.532261924957019","1"
"Owner","2014","Employed","direct migration background","1185","0.342280592656238","0.326376459372027","0.358184725940449","1"
"Owner","2014","Employed","indirect migration background","459","0.330111388817077","0.304359737860385","0.35586303977377","1"
"Resident or shared accommodation","2014","Not Employed","no migration background","38","0.00740311231973976","0.0054700171991888","0.00933620744029072","5"
"Resident or shared accommodation","2014","Not Employed","direct migration background","1","","","","5"
"Resident or shared accommodation","2014","Not Employed","indirect migration background","1","","","","5"
"Resident or shared accommodation","2014","Employed","no migration background","","","","","5"
"Resident or shared accommodation","2014","Employed","direct migration background","2","","","","5"
"Resident or shared accommodation","2014","Employed","indirect migration background","","","","","5"
"Subtenant","2014","Not Employed","no migration background","96","0.016119765851315","0.0132798198447956","0.0189597118578343","3"
"Subtenant","2014","Not Employed","direct migration background","10","","","","3"
"Subtenant","2014","Not Employed","indirect migration background","11","","","","3"
"Subtenant","2014","Employed","no migration background","185","0.0189429402490254","0.0166100105057585","0.0212758699922922","3"
"Subtenant","2014","Employed","indirect migration background","16","","","","3"
"Subtenant","2014","Employed","direct migration background","34","0.0190979448994728","0.014510142746818","0.0236857470521276","3"
"Tenant","2014","Not Employed","no migration background","3","","","","4"
"Tenant","2014","Not Employed","indirect migration background","","","","","4"
"Tenant","2014","Not Employed","direct migration background","","","","","4"
"Tenant","2014","Employed","no migration background","","","","","4"
"Tenant","2014","Employed","direct migration background","","","","","4"
"Tenant","2014","Employed","indirect migration background","","","","","4"
"Main tenant","2015","Not Employed","no migration background","3242","0.433064834581266","0.421642572084041","0.444487097078492","2"
"Main tenant","2015","Not Employed","direct migration background","2457","0.73814227289724","0.722415287522283","0.753869258272198","2"
"Main tenant","2015","Not Employed","indirect migration background","421","0.654709045278864","0.617222913735685","0.692195176822042","2"
"Main tenant","2015","Employed","no migration background","5456","0.450720489897769","0.441990254567965","0.459450725227574","2"
"Main tenant","2015","Employed","indirect migration background","728","0.635800007611306","0.608459609075636","0.663140406146977","2"
"Main tenant","2015","Employed","direct migration background","1826","0.599181288408221","0.581630250964714","0.616732325851728","2"
"Owner","2015","Not Employed","no migration background","3851","0.543158109861566","0.531675117586096","0.554641102137035","1"
"Owner","2015","Not Employed","indirect migration background","188","0.323765376654604","0.286874603540414","0.360656149768794","1"
"Owner","2015","Employed","no migration background","6862","0.532569387078595","0.523815069936913","0.541323704220278","1"
"Owner","2015","Not Employed","direct migration background","460","0.236662026014522","0.221457759627962","0.251866292401083","1"
"Owner","2015","Employed","direct migration background","1137","0.377502610772375","0.360141463363444","0.394863758181305","1"
"Owner","2015","Employed","indirect migration background","443","0.338588053930699","0.311700800341862","0.365475307519536","1"
"Resident or shared accommodation","2015","Not Employed","no migration background","43","0.00856399772598332","0.00643987506078291","0.0106881203911837","5"
"Resident or shared accommodation","2015","Not Employed","direct migration background","4","","","","5"
"Resident or shared accommodation","2015","Not Employed","indirect migration background","1","","","","5"
"Resident or shared accommodation","2015","Employed","no migration background","","","","","5"
"Resident or shared accommodation","2015","Employed","direct migration background","","","","","5"
"Resident or shared accommodation","2015","Employed","indirect migration background","","","","","5"
"Subtenant","2015","Not Employed","direct migration background","81","0.0234438627649793","0.0180312626908285","0.02885646283913","3"
"Subtenant","2015","Not Employed","no migration background","93","0.015213057831185","0.0123915037592464","0.0180346119031236","3"
"Subtenant","2015","Not Employed","indirect migration background","8","","","","3"
"Subtenant","2015","Employed","no migration background","160","0.0167101230236352","0.0144610362682567","0.0189592097790138","3"
"Subtenant","2015","Employed","indirect migration background","19","","","","3"
"Subtenant","2015","Employed","direct migration background","32","0.0233161008194044","0.017911611609485","0.0287205900293238","3"
"Tenant","2015","Not Employed","direct migration background","","","","","4"
"Tenant","2015","Not Employed","no migration background","","","","","4"
"Tenant","2015","Not Employed","indirect migration background","","","","","4"
"Tenant","2015","Employed","no migration background","","","","","4"
"Tenant","2015","Employed","direct migration background","","","","","4"
"Tenant","2015","Employed","indirect migration background","","","","","4"
"Main tenant","2016","Not Employed","no migration background","2920","0.421509826209525","0.40968675985623","0.43333289256282","2"
"Main tenant","2016","Not Employed","direct migration background","1212","0.713587306792561","0.691110103555408","0.736064510029714","2"
"Main tenant","2016","Not Employed","indirect migration background","351","0.652469803561535","0.612119418683954","0.692820188439116","2"
"Main tenant","2016","Employed","no migration background","5075","0.448299972858944","0.439265791485762","0.457334154232127","2"
"Main tenant","2016","Employed","indirect migration background","703","0.613620521261949","0.585515080458197","0.641725962065701","2"
"Main tenant","2016","Employed","direct migration background","2221","0.637668628222182","0.62144474533135","0.653892511113014","2"
"Owner","2016","Not Employed","no migration background","3652","0.549377417758804","0.537464444693438","0.56129039082417","1"
"Owner","2016","Not Employed","indirect migration background","174","0.327366023075336","0.287603182508325","0.367128863642348","1"
"Owner","2016","Not Employed","direct migration background","318","0.264715108947361","0.24278000131623","0.286650216578492","1"
"Owner","2016","Employed","no migration background","6405","0.530932403000154","0.521866933969632","0.539997872030677","1"
"Owner","2016","Employed","direct migration background","1094","0.344191501253694","0.328155617491427","0.360227385015961","1"
"Owner","2016","Employed","indirect migration background","428","0.34675887373588","0.319287271562498","0.374230475909261","1"
"Resident or shared accommodation","2016","Not Employed","no migration background","42","0.0100377736526418","0.00765102715992328","0.0124245201453604","5"
"Resident or shared accommodation","2016","Not Employed","direct migration background","3","","","","5"
"Resident or shared accommodation","2016","Not Employed","indirect migration background","","","","","5"
"Resident or shared accommodation","2016","Employed","no migration background","","","","","5"
"Resident or shared accommodation","2016","Employed","direct migration background","1","","","","5"
"Resident or shared accommodation","2016","Employed","indirect migration background","","","","","5"
"Subtenant","2016","Not Employed","no migration background","87","0.0190749823790294","0.0157998545124534","0.0223501102456054","3"
"Subtenant","2016","Not Employed","direct migration background","21","","","","3"
"Subtenant","2016","Not Employed","indirect migration background","10","","","","3"
"Subtenant","2016","Employed","no migration background","161","0.0207676241409014","0.0181770905029846","0.0233581577788182","3"
"Subtenant","2016","Employed","direct migration background","56","0.0180596237576328","0.013564918517878","0.0225543289973876","3"
"Subtenant","2016","Employed","indirect migration background","22","","","","3"
"Tenant","2016","Not Employed","no migration background","","","","","4"
"Tenant","2016","Not Employed","direct migration background","","","","","4"
"Tenant","2016","Not Employed","indirect migration background","","","","","4"
"Tenant","2016","Employed","no migration background","","","","","4"
"Tenant","2016","Employed","indirect migration background","","","","","4"
"Tenant","2016","Employed","direct migration background","","","","","4"
"Main tenant","2017","Not Employed","no migration background","3079","0.423395913002203","0.411911058977202","0.434880767027203","2"
"Main tenant","2017","Not Employed","direct migration background","3614","0.710501572962944","0.697463282335005","0.723539863590883","2"
"Main tenant","2017","Not Employed","indirect migration background","368","0.607098628839028","0.567144327292219","0.647052930385837","2"
"Main tenant","2017","Employed","no migration background","5894","0.443715801839154","0.435362250782664","0.452069352895644","2"
"Main tenant","2017","Employed","direct migration background","2255","0.614750386800389","0.598555927510569","0.630944846090209","2"
"Main tenant","2017","Employed","indirect migration background","774","0.633854786372984","0.607307239519143","0.660402333226824","2"
"Owner","2017","Not Employed","no migration background","3873","0.545809047960488","0.534235862967299","0.557382232953677","1"
"Owner","2017","Not Employed","direct migration background","317","0.229014856149572","0.216934774655808","0.241094937643336","1"
"Owner","2017","Not Employed","indirect migration background","194","0.350838089433825","0.311796990984532","0.389879187883117","1"
"Owner","2017","Employed","no migration background","7462","0.532609018506278","0.524219930623675","0.540998106388881","1"
"Owner","2017","Employed","direct migration background","1092","0.355298082826097","0.339371527523156","0.371224638129038","1"
"Owner","2017","Employed","indirect migration background","469","0.344639585642469","0.318450187948139","0.370828983336799","1"
"Resident or shared accommodation","2017","Not Employed","no migration background","50","0.0109105510533972","0.00849589978123843","0.0133252023255559","5"
"Resident or shared accommodation","2017","Not Employed","direct migration background","567","0.0397909005866479","0.0341715021764507","0.0454102989968451","5"
"Resident or shared accommodation","2017","Not Employed","indirect migration background","","","","","5"
"Resident or shared accommodation","2017","Employed","no migration background","1","","","","5"
"Resident or shared accommodation","2017","Employed","direct migration background","52","0.00580811257512065","0.003279405280876","0.00833681986936531","5"
"Resident or shared accommodation","2017","Employed","indirect migration background","","","","","5"
"Subtenant","2017","Not Employed","no migration background","108","0.0198844879839124","0.0166395296232272","0.0231294463445976","3"
"Subtenant","2017","Not Employed","direct migration background","150","0.0206926703008361","0.0166002257584014","0.0247851148432708","3"
"Subtenant","2017","Not Employed","indirect migration background","12","","","","3"
"Subtenant","2017","Employed","no migration background","231","0.0236127520726503","0.021059729381259","0.0261657747640416","3"
"Subtenant","2017","Employed","direct migration background","70","0.0241434177983935","0.0190355656944734","0.0292512699023136","3"
"Subtenant","2017","Employed","indirect migration background","22","","","","3"
"Tenant","2017","Not Employed","no migration background","","","","","4"
"Tenant","2017","Not Employed","direct migration background","","","","","4"
"Tenant","2017","Employed","no migration background","","","","","4"
"Tenant","2017","Not Employed","indirect migration background","","","","","4"
"Tenant","2017","Employed","indirect migration background","","","","","4"
"Tenant","2017","Employed","direct migration background","","","","","4"
"Main tenant","2018","Not Employed","no migration background","3036","0.413493356903661","0.401848331009221","0.4251383827981","2"
"Main tenant","2018","Not Employed","direct migration background","4222","0.698463061976985","0.686106629130792","0.710819494823179","2"
"Main tenant","2018","Not Employed","indirect migration background","333","0.574406794339594","0.531495646654276","0.617317942024913","2"
"Main tenant","2018","Employed","no migration background","5866","0.450521903727558","0.441999508813442","0.459044298641673","2"
"Main tenant","2018","Employed","direct migration background","2426","0.619807478942686","0.603948056823331","0.635666901062041","2"
"Main tenant","2018","Employed","indirect migration background","817","0.614570485463104","0.588204949660049","0.640936021266159","2"
"Owner","2018","Not Employed","no migration background","3697","0.560633749702593","0.548897679773935","0.572369819631251","1"
"Owner","2018","Not Employed","direct migration background","302","0.235729870181311","0.224301563588198","0.247158176774424","1"
"Owner","2018","Not Employed","indirect migration background","169","0.389642703350121","0.347318543370774","0.431966863329468","1"
"Owner","2018","Employed","no migration background","7020","0.529137608313706","0.520587732155179","0.537687484472234","1"
"Owner","2018","Employed","direct migration background","1011","0.35406820353915","0.338444141196407","0.369692265881893","1"
"Owner","2018","Employed","indirect migration background","477","0.369509575663077","0.343362064085003","0.395657087241151","1"
"Resident or shared accommodation","2018","Not Employed","no migration background","51","0.0112548337583513","0.00876034557238081","0.0137493219443218","5"
"Resident or shared accommodation","2018","Not Employed","direct migration background","647","0.0494689650341034","0.0436304729725518","0.055307457095655","5"
"Resident or shared accommodation","2018","Not Employed","indirect migration background","","","","","5"
