"hgowner","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Main tenant","2002","Not Employed","Single parent ","242","0.68913083305255","0.641905549588844","0.736356116516256","2"
"Main tenant","2002","Not Employed","Couple + C. GT 16 ","366","0.340399034204526","0.313270952410083","0.36752711599897","2"
"Main tenant","2002","Not Employed","Couple + C. LE and GT 16","199","0.45984636413078","0.4162922556125","0.50340047264906","2"
"Main tenant","2002","Employed","1-pers.-HH","1217","0.77932724978088","0.758904943406412","0.799749556155348","2"
"Main tenant","2002","Employed","Single parent ","507","0.675469583379201","0.642356617367586","0.708582549390816","2"
"Main tenant","2002","Employed","(Married) couple without C. ","1886","0.500261353697145","0.48460717077647","0.51591553661782","2"
"Main tenant","2002","Employed","Couple + C. LE 16 ","1672","0.45971732391627","0.444019611343533","0.475415036489006","2"
"Main tenant","2002","Employed","Couple + C. GT 16 ","876","0.35534612616977","0.337746576103293","0.372945676236246","2"
"Main tenant","2002","Employed","Couple + C. LE and GT 16","441","0.338314333773019","0.313986617253458","0.362642050292579","2"
"Owner","2002","Not Employed","1-pers.-HH","467","0.324653646491373","0.300477363930776","0.34882992905197","1"
"Owner","2002","Not Employed","(Married) couple without C. ","2038","0.577333000516933","0.561124306275362","0.593541694758504","1"
"Owner","2002","Not Employed","Single parent ","122","0.294493209752838","0.24798569315539","0.341000726350286","1"
"Owner","2002","Not Employed","Couple + C. LE 16 ","422","0.452982441687361","0.420315612520751","0.485649270853971","1"
"Owner","2002","Not Employed","Couple + C. GT 16 ","792","0.650308980698359","0.623007487502958","0.67761047389376","1"
"Owner","2002","Not Employed","Couple + C. LE and GT 16","301","0.53478221575594","0.491192831833019","0.578371599678862","1"
"Owner","2002","Employed","(Married) couple without C. ","1943","0.474494597550586","0.45886079265264","0.490128402448532","1"
"Owner","2002","Employed","1-pers.-HH","293","0.176825418161476","0.158037060232506","0.195613776090447","1"
"Owner","2002","Employed","Couple + C. GT 16 ","1949","0.637310206606353","0.619631292812319","0.654989120400387","1"
"Owner","2002","Employed","Single parent ","252","0.309045196961943","0.276363597713733","0.341726796210153","1"
"Owner","2002","Employed","Couple + C. LE and GT 16","1001","0.647085057746774","0.622513596023637","0.67165651946991","1"
"Owner","2002","Employed","Couple + C. LE 16 ","2164","0.532595489661473","0.516880083553104","0.548310895769842","1"
"Resident or shared accommodation","2002","Not Employed","Single parent ","","","","","5"
"Resident or shared accommodation","2002","Not Employed","1-pers.-HH","29","","","","5"
"Resident or shared accommodation","2002","Not Employed","(Married) couple without C. ","","","","","5"
"Resident or shared accommodation","2002","Not Employed","Couple + C. LE 16 ","","","","","5"
"Resident or shared accommodation","2002","Not Employed","Couple + C. GT 16 ","","","","","5"
"Resident or shared accommodation","2002","Not Employed","Couple + C. LE and GT 16","","","","","5"
"Resident or shared accommodation","2002","Employed","1-pers.-HH","4","","","","5"
"Resident or shared accommodation","2002","Employed","(Married) couple without C. ","","","","","5"
"Resident or shared accommodation","2002","Employed","Single parent ","","","","","5"
"Resident or shared accommodation","2002","Employed","Couple + C. LE 16 ","","","","","5"
"Resident or shared accommodation","2002","Employed","Couple + C. GT 16 ","","","","","5"
"Resident or shared accommodation","2002","Employed","Couple + C. LE and GT 16","","","","","5"
"Subtenant","2002","Not Employed","1-pers.-HH","46","0.0310629903950658","0.0221055174708911","0.0400204633192405","3"
"Subtenant","2002","Not Employed","(Married) couple without C. ","29","","","","3"
"Subtenant","2002","Not Employed","Single parent ","5","","","","3"
"Subtenant","2002","Not Employed","Couple + C. GT 16 ","14","","","","3"
"Subtenant","2002","Not Employed","Couple + C. LE 16 ","13","","","","3"
"Subtenant","2002","Not Employed","Couple + C. LE and GT 16","3","","","","3"
"Subtenant","2002","Employed","1-pers.-HH","70","0.0418224992634721","0.0319642798970509","0.0516807186298934","3"
"Subtenant","2002","Employed","(Married) couple without C. ","90","0.0252440487522685","0.0203328454533376","0.0301552520511994","3"
"Subtenant","2002","Employed","Single parent ","9","","","","3"
"Subtenant","2002","Employed","Couple + C. LE 16 ","36","0.00768718642225734","0.00493620015116939","0.0104381726933453","3"
"Subtenant","2002","Employed","Couple + C. GT 16 ","16","","","","3"
"Subtenant","2002","Employed","Couple + C. LE and GT 16","11","","","","3"
"Tenant","2002","Not Employed","1-pers.-HH","1","","","","4"
"Tenant","2002","Not Employed","(Married) couple without C. ","","","","","4"
"Tenant","2002","Not Employed","Single parent ","","","","","4"
"Tenant","2002","Not Employed","Couple + C. LE 16 ","","","","","4"
"Tenant","2002","Not Employed","Couple + C. GT 16 ","","","","","4"
"Tenant","2002","Not Employed","Couple + C. LE and GT 16","","","","","4"
"Tenant","2002","Employed","1-pers.-HH","","","","","4"
"Tenant","2002","Employed","Single parent ","","","","","4"
"Tenant","2002","Employed","(Married) couple without C. ","","","","","4"
"Tenant","2002","Employed","Couple + C. LE 16 ","","","","","4"
"Tenant","2002","Employed","Couple + C. GT 16 ","","","","","4"
"Tenant","2002","Employed","Couple + C. LE and GT 16","","","","","4"
"Main tenant","2003","Not Employed","1-pers.-HH","896","0.612408445462832","0.587468882185373","0.637348008740291","2"
"Main tenant","2003","Not Employed","(Married) couple without C. ","1464","0.406854100867814","0.390744214359749","0.422963987375879","2"
"Main tenant","2003","Not Employed","Single parent ","258","0.694463606219736","0.648629533652004","0.740297678787468","2"
"Main tenant","2003","Not Employed","Couple + C. GT 16 ","365","0.357271091153908","0.329975965678089","0.384566216629727","2"
"Main tenant","2003","Not Employed","Couple + C. LE 16 ","420","0.557277811672771","0.523071432801471","0.59148419054407","2"
"Main tenant","2003","Not Employed","Couple + C. LE and GT 16","178","0.406681441015373","0.36379658401073","0.449566298020017","2"
"Main tenant","2003","Employed","(Married) couple without C. ","1826","0.505648209516144","0.489669609812949","0.521626809219338","2"
"Main tenant","2003","Employed","1-pers.-HH","1154","0.763555830006385","0.742265270267578","0.784846389745191","2"
"Main tenant","2003","Employed","Couple + C. LE 16 ","1510","0.453837371358639","0.437535562204389","0.470139180512888","2"
"Main tenant","2003","Employed","Single parent ","494","0.702242984647411","0.669162278844335","0.735323690450487","2"
"Main tenant","2003","Employed","Couple + C. GT 16 ","778","0.331956203700804","0.314435180705809","0.3494772266958","2"
"Main tenant","2003","Employed","Couple + C. LE and GT 16","415","0.343477142723277","0.318080054307323","0.368874231139231","2"
"Owner","2003","Not Employed","1-pers.-HH","483","0.323456883630162","0.299510659412472","0.347403107847852","1"
"Owner","2003","Not Employed","(Married) couple without C. ","2067","0.581326303537127","0.565147731336937","0.597504875737318","1"
"Owner","2003","Not Employed","Single parent ","128","0.302137444260981","0.256447623730551","0.347827264791411","1"
"Owner","2003","Not Employed","Couple + C. LE 16 ","376","0.428458903602397","0.394380134544567","0.462537672660228","1"
"Owner","2003","Not Employed","Couple + C. GT 16 ","805","0.620843576310429","0.593207744246534","0.648479408374323","1"
"Owner","2003","Not Employed","Couple + C. LE and GT 16","319","0.575117513786663","0.531961081542408","0.618273946030917","1"
"Owner","2003","Employed","1-pers.-HH","304","0.183656582765275","0.164254780559892","0.203058384970658","1"
"Owner","2003","Employed","(Married) couple without C. ","1840","0.468301825336586","0.452354350179587","0.484249300493585","1"
"Owner","2003","Employed","Couple + C. LE 16 ","2034","0.532143660401309","0.515805792036911","0.548481528765708","1"
"Owner","2003","Employed","Couple + C. GT 16 ","1975","0.659785934766218","0.642158291378753","0.677413578153682","1"
"Owner","2003","Employed","Single parent ","227","0.284394875990075","0.251758820299434","0.317030931680717","1"
"Owner","2003","Employed","Couple + C. LE and GT 16","915","0.640608540945481","0.614946551445931","0.66627053044503","1"
"Resident or shared accommodation","2003","Not Employed","(Married) couple without C. ","2","","","","5"
"Resident or shared accommodation","2003","Not Employed","1-pers.-HH","30","0.0233141166180508","0.0155896581324742","0.0310385751036274","5"
"Resident or shared accommodation","2003","Not Employed","Single parent ","","","","","5"
"Resident or shared accommodation","2003","Not Employed","Couple + C. LE 16 ","","","","","5"
"Resident or shared accommodation","2003","Not Employed","Couple + C. GT 16 ","","","","","5"
"Resident or shared accommodation","2003","Not Employed","Couple + C. LE and GT 16","","","","","5"
"Resident or shared accommodation","2003","Employed","1-pers.-HH","","","","","5"
"Resident or shared accommodation","2003","Employed","(Married) couple without C. ","1","","","","5"
"Resident or shared accommodation","2003","Employed","Single parent ","","","","","5"
"Resident or shared accommodation","2003","Employed","Couple + C. LE 16 ","","","","","5"
"Resident or shared accommodation","2003","Employed","Couple + C. GT 16 ","","","","","5"
"Resident or shared accommodation","2003","Employed","Couple + C. LE and GT 16","","","","","5"
"Subtenant","2003","Not Employed","1-pers.-HH","56","0.0391506426140279","0.0292222668596132","0.0490790183684426","3"
"Subtenant","2003","Not Employed","(Married) couple without C. ","39","0.0113692046631851","0.00789244656127678","0.0148459627650934","3"
"Subtenant","2003","Not Employed","Single parent ","2","","","","3"
"Subtenant","2003","Not Employed","Couple + C. LE 16 ","14","","","","3"
"Subtenant","2003","Not Employed","Couple + C. GT 16 ","14","","","","3"
"Subtenant","2003","Not Employed","Couple + C. LE and GT 16","7","","","","3"
"Subtenant","2003","Employed","1-pers.-HH","72","0.0527875872283404","0.0415831003594759","0.0639920740972048","3"
"Subtenant","2003","Employed","(Married) couple without C. ","94","0.0260230400113978","0.0209350086352454","0.0311110713875503","3"
"Subtenant","2003","Employed","Single parent ","13","","","","3"
"Subtenant","2003","Employed","Couple + C. LE 16 ","39","0.014018968240052","0.0101693559434114","0.0178685805366927","3"
"Subtenant","2003","Employed","Couple + C. LE and GT 16","13","","","","3"
"Subtenant","2003","Employed","Couple + C. GT 16 ","22","","","","3"
"Tenant","2003","Not Employed","1-pers.-HH","1","","","","4"
"Tenant","2003","Not Employed","(Married) couple without C. ","","","","","4"
"Tenant","2003","Not Employed","Single parent ","","","","","4"
"Tenant","2003","Not Employed","Couple + C. LE 16 ","","","","","4"
"Tenant","2003","Not Employed","Couple + C. GT 16 ","","","","","4"
"Tenant","2003","Not Employed","Couple + C. LE and GT 16","","","","","4"
"Tenant","2003","Employed","(Married) couple without C. ","","","","","4"
"Tenant","2003","Employed","1-pers.-HH","","","","","4"
"Tenant","2003","Employed","Single parent ","","","","","4"
"Tenant","2003","Employed","Couple + C. LE 16 ","","","","","4"
"Tenant","2003","Employed","Couple + C. LE and GT 16","","","","","4"
"Tenant","2003","Employed","Couple + C. GT 16 ","","","","","4"
"Main tenant","2004","Not Employed","1-pers.-HH","898","0.614694719320233","0.589807898853595","0.639581539786872","2"
"Main tenant","2004","Not Employed","(Married) couple without C. ","1434","0.408426842930597","0.392295968712564","0.424557717148629","2"
"Main tenant","2004","Not Employed","Single parent ","268","0.726007189974204","0.681911934824102","0.770102445124306","2"
"Main tenant","2004","Not Employed","Couple + C. LE 16 ","418","0.580084620430801","0.545018935292695","0.615150305568906","2"
"Main tenant","2004","Not Employed","Couple + C. LE and GT 16","206","0.464820332274052","0.422869504242572","0.506771160305532","2"
"Main tenant","2004","Not Employed","Couple + C. GT 16 ","368","0.358468735777105","0.331381205941833","0.385556265612377","2"
"Main tenant","2004","Employed","1-pers.-HH","1082","0.750759618382861","0.728646546389087","0.772872690376634","2"
"Main tenant","2004","Employed","(Married) couple without C. ","1880","0.52809459793642","0.51206761658595","0.544121579286891","2"
"Main tenant","2004","Employed","Single parent ","476","0.725140322498668","0.692185416551064","0.758095228446273","2"
"Main tenant","2004","Employed","Couple + C. LE 16 ","1344","0.457562031153883","0.440584858290137","0.474539204017629","2"
"Main tenant","2004","Employed","Couple + C. GT 16 ","731","0.317900041191805","0.300406677137584","0.335393405246025","2"
"Main tenant","2004","Employed","Couple + C. LE and GT 16","396","0.370156553936313","0.343421467995593","0.396891639877032","2"
"Owner","2004","Not Employed","1-pers.-HH","497","0.326366131615381","0.302388753494269","0.350343509736493","1"
"Owner","2004","Not Employed","(Married) couple without C. ","2091","0.578162362514178","0.561955680630923","0.594369044397433","1"
"Owner","2004","Not Employed","Single parent ","116","0.246548274928617","0.203936412553668","0.289160137303566","1"
"Owner","2004","Not Employed","Couple + C. LE 16 ","337","0.410817422485309","0.37586275804161","0.445772086929007","1"
"Owner","2004","Not Employed","Couple + C. GT 16 ","828","0.629070383023568","0.601784989453321","0.656355776593815","1"
"Owner","2004","Not Employed","Couple + C. LE and GT 16","335","0.532837105886772","0.490872845153122","0.574801366620421","1"
"Owner","2004","Employed","1-pers.-HH","306","0.196576424102488","0.176260928348454","0.216891919856523","1"
"Owner","2004","Employed","(Married) couple without C. ","1759","0.441300400356916","0.42535906362946","0.457241737084372","1"
"Owner","2004","Employed","Single parent ","221","0.266506074132846","0.233869441023482","0.299142707242211","1"
"Owner","2004","Employed","Couple + C. LE 16 ","1919","0.530806988779144","0.513800704912178","0.547813272646111","1"
"Owner","2004","Employed","Couple + C. GT 16 ","1971","0.671580980484321","0.6539381860164","0.689223774952242","1"
"Owner","2004","Employed","Couple + C. LE and GT 16","848","0.62171562887652","0.594863566501078","0.648567691251962","1"
"Resident or shared accommodation","2004","Not Employed","Single parent ","","","","","5"
"Resident or shared accommodation","2004","Not Employed","(Married) couple without C. ","2","","","","5"
"Resident or shared accommodation","2004","Not Employed","1-pers.-HH","33","0.0271914199826627","0.0188744174603288","0.0355084225049966","5"
"Resident or shared accommodation","2004","Not Employed","Couple + C. LE 16 ","","","","","5"
"Resident or shared accommodation","2004","Not Employed","Couple + C. GT 16 ","","","","","5"
"Resident or shared accommodation","2004","Not Employed","Couple + C. LE and GT 16","","","","","5"
"Resident or shared accommodation","2004","Employed","1-pers.-HH","","","","","5"
"Resident or shared accommodation","2004","Employed","(Married) couple without C. ","","","","","5"
"Resident or shared accommodation","2004","Employed","Single parent ","","","","","5"
"Resident or shared accommodation","2004","Employed","Couple + C. LE 16 ","2","","","","5"
"Resident or shared accommodation","2004","Employed","Couple + C. GT 16 ","","","","","5"
"Resident or shared accommodation","2004","Employed","Couple + C. LE and GT 16","","","","","5"
"Subtenant","2004","Not Employed","1-pers.-HH","39","0.0296383628667595","0.0209661264695856","0.0383105992639335","3"
"Subtenant","2004","Not Employed","(Married) couple without C. ","40","0.0126616280596894","0.00899240326027798","0.0163308528591008","3"
"Subtenant","2004","Not Employed","Single parent ","9","","","","3"
"Subtenant","2004","Not Employed","Couple + C. LE 16 ","6","","","","3"
"Subtenant","2004","Not Employed","Couple + C. GT 16 ","8","","","","3"
"Subtenant","2004","Not Employed","Couple + C. LE and GT 16","2","","","","3"
"Subtenant","2004","Employed","(Married) couple without C. ","87","0.0305760970335221","0.0250487557525641","0.0361034383144801","3"
"Subtenant","2004","Employed","1-pers.-HH","82","0.0526639575146513","0.0412457429455065","0.0640821720837961","3"
"Subtenant","2004","Employed","Couple + C. LE 16 ","43","0.0114775886517491","0.0078477783533458","0.0151073989501525","3"
"Subtenant","2004","Employed","Single parent ","8","","","","3"
"Subtenant","2004","Employed","Couple + C. GT 16 ","20","","","","3"
"Subtenant","2004","Employed","Couple + C. LE and GT 16","9","","","","3"
"Tenant","2004","Not Employed","(Married) couple without C. ","","","","","4"
"Tenant","2004","Not Employed","1-pers.-HH","2","","","","4"
"Tenant","2004","Not Employed","Couple + C. LE 16 ","","","","","4"
"Tenant","2004","Not Employed","Single parent ","","","","","4"
"Tenant","2004","Not Employed","Couple + C. GT 16 ","","","","","4"
"Tenant","2004","Not Employed","Couple + C. LE and GT 16","","","","","4"
"Tenant","2004","Employed","1-pers.-HH","","","","","4"
"Tenant","2004","Employed","(Married) couple without C. ","1","","","","4"
"Tenant","2004","Employed","Single parent ","","","","","4"
"Tenant","2004","Employed","Couple + C. LE 16 ","","","","","4"
"Tenant","2004","Employed","Couple + C. GT 16 ","","","","","4"
"Tenant","2004","Employed","Couple + C. LE and GT 16","","","","","4"
"Main tenant","2005","Not Employed","1-pers.-HH","858","0.614769380999965","0.589634122341924","0.639904639658006","2"
"Main tenant","2005","Not Employed","(Married) couple without C. ","1435","0.418753040388656","0.402464225986703","0.435041854790608","2"
"Main tenant","2005","Not Employed","Single parent ","263","0.719056493896652","0.674788330583891","0.763324657209413","2"
"Main tenant","2005","Not Employed","Couple + C. LE 16 ","371","0.57741979860029","0.540099855988616","0.614739741211963","2"
"Main tenant","2005","Not Employed","Couple + C. GT 16 ","344","0.390406516127607","0.361405580731825","0.419407451523389","2"
"Main tenant","2005","Not Employed","Couple + C. LE and GT 16","222","0.491655079937239","0.449644550907484","0.533665608966993","2"
"Main tenant","2005","Employed","1-pers.-HH","1118","0.743645200006385","0.721810054039993","0.765480345972777","2"
"Main tenant","2005","Employed","(Married) couple without C. ","1725","0.527318795976375","0.510872532163588","0.543765059789162","2"
"Main tenant","2005","Employed","Couple + C. LE 16 ","1230","0.467813119320501","0.450116844456773","0.48550939418423","2"
"Main tenant","2005","Employed","Single parent ","466","0.738979516360471","0.70678747141778","0.771171561303163","2"
"Main tenant","2005","Employed","Couple + C. LE and GT 16","360","0.376933520546587","0.349093395934922","0.404773645158253","2"
"Main tenant","2005","Employed","Couple + C. GT 16 ","686","0.331015744489345","0.312840019275044","0.349191469703645","2"
"Owner","2005","Not Employed","1-pers.-HH","487","0.315423584869627","0.291422830457246","0.339424339282007","1"
"Owner","2005","Not Employed","(Married) couple without C. ","2046","0.566898103744202","0.550538315202508","0.583257892285897","1"
"Owner","2005","Not Employed","Single parent ","123","0.259271804024117","0.216109205661854","0.30243440238638","1"
"Owner","2005","Not Employed","Couple + C. LE 16 ","295","0.415120160054315","0.377892923623683","0.452347396484947","1"
"Owner","2005","Not Employed","Couple + C. GT 16 ","732","0.595678529235485","0.566504078091725","0.624852980379244","1"
"Owner","2005","Not Employed","Couple + C. LE and GT 16","320","0.501796952405905","0.459780842466899","0.543813062344911","1"
"Owner","2005","Employed","1-pers.-HH","320","0.191996854715146","0.172299583450157","0.211694125980134","1"
"Owner","2005","Employed","(Married) couple without C. ","1733","0.439902078098454","0.423550621443028","0.45625353475388","1"
"Owner","2005","Employed","Couple + C. LE 16 ","1798","0.521255834268867","0.503538809743975","0.538972858793758","1"
"Owner","2005","Employed","Single parent ","236","0.245897510643705","0.21433385305307","0.277461168234339","1"
"Owner","2005","Employed","Couple + C. GT 16 ","1862","0.6586113367835","0.640296686812475","0.676925986754525","1"
"Owner","2005","Employed","Couple + C. LE and GT 16","800","0.615959077009795","0.588018441300137","0.643899712719452","1"
"Resident or shared accommodation","2005","Not Employed","1-pers.-HH","33","0.0288028627339581","0.020164362106784","0.0374413633611321","5"
"Resident or shared accommodation","2005","Not Employed","(Married) couple without C. ","4","","","","5"
"Resident or shared accommodation","2005","Not Employed","Couple + C. LE 16 ","","","","","5"
"Resident or shared accommodation","2005","Not Employed","Single parent ","","","","","5"
"Resident or shared accommodation","2005","Not Employed","Couple + C. GT 16 ","","","","","5"
"Resident or shared accommodation","2005","Not Employed","Couple + C. LE and GT 16","","","","","5"
"Resident or shared accommodation","2005","Employed","1-pers.-HH","","","","","5"
"Resident or shared accommodation","2005","Employed","(Married) couple without C. ","","","","","5"
"Resident or shared accommodation","2005","Employed","Single parent ","","","","","5"
"Resident or shared accommodation","2005","Employed","Couple + C. LE 16 ","","","","","5"
"Resident or shared accommodation","2005","Employed","Couple + C. GT 16 ","","","","","5"
"Resident or shared accommodation","2005","Employed","Couple + C. LE and GT 16","","","","","5"
"Subtenant","2005","Not Employed","1-pers.-HH","62","0.0410041713964506","0.0307620663894421","0.0512462764034592","3"
"Subtenant","2005","Not Employed","(Married) couple without C. ","39","0.0128055393672631","0.00909334733850051","0.0165177313960256","3"
"Subtenant","2005","Not Employed","Couple + C. LE 16 ","7","","","","3"
"Subtenant","2005","Not Employed","Single parent ","10","","","","3"
"Subtenant","2005","Not Employed","Couple + C. LE and GT 16","2","","","","3"
"Subtenant","2005","Not Employed","Couple + C. GT 16 ","11","","","","3"
"Subtenant","2005","Employed","1-pers.-HH","98","0.0643579452784697","0.0520861405731632","0.0766297499837762","3"
"Subtenant","2005","Employed","(Married) couple without C. ","80","0.0326339427855248","0.0267809679576233","0.0384869176134262","3"
"Subtenant","2005","Employed","Single parent ","13","","","","3"
"Subtenant","2005","Employed","Couple + C. LE 16 ","26","","","","3"
"Subtenant","2005","Employed","Couple + C. LE and GT 16","4","","","","3"
"Subtenant","2005","Employed","Couple + C. GT 16 ","27","","","","3"
"Tenant","2005","Not Employed","1-pers.-HH","","","","","4"
"Tenant","2005","Not Employed","(Married) couple without C. ","","","","","4"
"Tenant","2005","Not Employed","Single parent ","","","","","4"
"Tenant","2005","Not Employed","Couple + C. LE 16 ","","","","","4"
"Tenant","2005","Not Employed","Couple + C. GT 16 ","","","","","4"
"Tenant","2005","Not Employed","Couple + C. LE and GT 16","","","","","4"
"Tenant","2005","Employed","1-pers.-HH","","","","","4"
"Tenant","2005","Employed","(Married) couple without C. ","2","","","","4"
"Tenant","2005","Employed","Single parent ","","","","","4"
"Tenant","2005","Employed","Couple + C. LE 16 ","","","","","4"
"Tenant","2005","Employed","Couple + C. LE and GT 16","","","","","4"
"Tenant","2005","Employed","Couple + C. GT 16 ","","","","","4"
"Main tenant","2006","Not Employed","1-pers.-HH","1010","0.624874506068196","0.601852874730609","0.647896137405782","2"
"Main tenant","2006","Not Employed","(Married) couple without C. ","1578","0.424663687932625","0.409368631456423","0.439958744408827","2"
"Main tenant","2006","Not Employed","Couple + C. LE 16 ","410","0.611092712661993","0.576341994342971","0.645843430981014","2"
"Main tenant","2006","Not Employed","Single parent ","297","0.729887405867908","0.68890851760665","0.770866294129166","2"
"Main tenant","2006","Not Employed","Couple + C. LE and GT 16","205","0.510814385898898","0.468923183492894","0.552705588304902","2"
"Main tenant","2006","Not Employed","Couple + C. GT 16 ","362","0.380011313338445","0.352234064434168","0.407788562242723","2"
"Main tenant","2006","Employed","1-pers.-HH","1210","0.745214709113452","0.724234262829677","0.766195155397228","2"
"Main tenant","2006","Employed","(Married) couple without C. ","1792","0.522470818744472","0.506754052073478","0.538187585415466","2"
"Main tenant","2006","Employed","Single parent ","490","0.695764057607221","0.663140023177691","0.728388092036751","2"
"Main tenant","2006","Employed","Couple + C. GT 16 ","692","0.327398223755017","0.309446729619497","0.345349717890537","2"
"Main tenant","2006","Employed","Couple + C. LE and GT 16","318","0.349071559206963","0.32061629861231","0.377526819801616","2"
"Main tenant","2006","Employed","Couple + C. LE 16 ","1276","0.473077405266194","0.455710767728095","0.490444042804293","2"
"Owner","2006","Not Employed","1-pers.-HH","586","0.312981469662006","0.290932162888289","0.335030776435722","1"
"Owner","2006","Not Employed","(Married) couple without C. ","2402","0.566431496781932","0.551096976696057","0.581766016867808","1"
"Owner","2006","Not Employed","Single parent ","150","0.262334563265775","0.221735380227297","0.302933746304254","1"
"Owner","2006","Not Employed","Couple + C. LE 16 ","334","0.375788769766972","0.341264469840896","0.410313069693048","1"
"Owner","2006","Not Employed","Couple + C. GT 16 ","805","0.613278520831205","0.585409153533991","0.64114788812842","1"
"Owner","2006","Not Employed","Couple + C. LE and GT 16","340","0.487456267948269","0.445568451592255","0.529344084304284","1"
"Owner","2006","Employed","1-pers.-HH","366","0.203297053339633","0.183919426404513","0.222674680274753","1"
"Owner","2006","Employed","(Married) couple without C. ","2011","0.452467888475339","0.436806476748691","0.468129300201987","1"
"Owner","2006","Employed","Couple + C. LE 16 ","1856","0.514028601251911","0.496643580097363","0.531413622406458","1"
"Owner","2006","Employed","Single parent ","264","0.285099654034302","0.253086938868003","0.317112369200601","1"
"Owner","2006","Employed","Couple + C. LE and GT 16","754","0.642695051060202","0.614088815916078","0.671301286204326","1"
"Owner","2006","Employed","Couple + C. GT 16 ","1906","0.656783595461088","0.638620970961535","0.674946219960641","1"
"Resident or shared accommodation","2006","Not Employed","(Married) couple without C. ","3","","","","5"
"Resident or shared accommodation","2006","Not Employed","1-pers.-HH","42","0.024765555186759","0.0173758016894453","0.0321553086840728","5"
"Resident or shared accommodation","2006","Not Employed","Single parent ","","","","","5"
"Resident or shared accommodation","2006","Not Employed","Couple + C. LE 16 ","","","","","5"
"Resident or shared accommodation","2006","Not Employed","Couple + C. GT 16 ","","","","","5"
"Resident or shared accommodation","2006","Not Employed","Couple + C. LE and GT 16","","","","","5"
"Resident or shared accommodation","2006","Employed","1-pers.-HH","1","","","","5"
"Resident or shared accommodation","2006","Employed","(Married) couple without C. ","","","","","5"
"Resident or shared accommodation","2006","Employed","Single parent ","","","","","5"
"Resident or shared accommodation","2006","Employed","Couple + C. LE 16 ","","","","","5"
"Resident or shared accommodation","2006","Employed","Couple + C. GT 16 ","","","","","5"
"Resident or shared accommodation","2006","Employed","Couple + C. LE and GT 16","","","","","5"
"Subtenant","2006","Not Employed","(Married) couple without C. ","29","","","","3"
"Subtenant","2006","Not Employed","1-pers.-HH","61","0.03737846908304","0.0283588137504332","0.0463981244156467","3"
"Subtenant","2006","Not Employed","Single parent ","4","","","","3"
"Subtenant","2006","Not Employed","Couple + C. LE 16 ","12","","","","3"
"Subtenant","2006","Not Employed","Couple + C. GT 16 ","6","","","","3"
"Subtenant","2006","Not Employed","Couple + C. LE and GT 16","2","","","","3"
"Subtenant","2006","Employed","(Married) couple without C. ","75","0.0249309066771329","0.0200250036417587","0.0298368097125072","3"
"Subtenant","2006","Employed","1-pers.-HH","80","0.0501455366598058","0.0396372596567514","0.0606538136628602","3"
"Subtenant","2006","Employed","Single parent ","10","","","","3"
"Subtenant","2006","Employed","Couple + C. LE 16 ","43","0.0128939934818954","0.00896978703729964","0.0168181999264912","3"
"Subtenant","2006","Employed","Couple + C. GT 16 ","27","","","","3"
"Subtenant","2006","Employed","Couple + C. LE and GT 16","6","","","","3"
"Tenant","2006","Not Employed","(Married) couple without C. ","","","","","4"
"Tenant","2006","Not Employed","1-pers.-HH","","","","","4"
"Tenant","2006","Not Employed","Single parent ","","","","","4"
"Tenant","2006","Not Employed","Couple + C. LE 16 ","","","","","4"
"Tenant","2006","Not Employed","Couple + C. GT 16 ","","","","","4"
"Tenant","2006","Not Employed","Couple + C. LE and GT 16","","","","","4"
"Tenant","2006","Employed","1-pers.-HH","","","","","4"
"Tenant","2006","Employed","(Married) couple without C. ","2","","","","4"
"Tenant","2006","Employed","Single parent ","","","","","4"
"Tenant","2006","Employed","Couple + C. LE 16 ","","","","","4"
"Tenant","2006","Employed","Couple + C. GT 16 ","","","","","4"
"Tenant","2006","Employed","Couple + C. LE and GT 16","","","","","4"
"Main tenant","2007","Not Employed","1-pers.-HH","968","0.624750430984246","0.601121488205691","0.6483793737628","2"
"Main tenant","2007","Not Employed","(Married) couple without C. ","1463","0.407564484591344","0.391910177175609","0.423218792007079","2"
"Main tenant","2007","Not Employed","Single parent ","298","0.747741364476388","0.707114383091874","0.788368345860901","2"
"Main tenant","2007","Not Employed","Couple + C. LE 16 ","350","0.58213734559002","0.543956232405284","0.620318458774755","2"
"Main tenant","2007","Not Employed","Couple + C. GT 16 ","358","0.393746861733293","0.365508810399195","0.421984913067391","2"
"Main tenant","2007","Not Employed","Couple + C. LE and GT 16","168","0.431677603626024","0.387911016339287","0.475444190912761","2"
"Main tenant","2007","Employed","1-pers.-HH","1136","0.735549911040805","0.713726906069415","0.757372916012195","2"
"Main tenant","2007","Employed","(Married) couple without C. ","1650","0.498915926541201","0.482589732890479","0.515242120191922","2"
"Main tenant","2007","Employed","Single parent ","447","0.684328984865842","0.650332368864591","0.718325600867092","2"
"Main tenant","2007","Employed","Couple + C. LE 16 ","1197","0.462372933953509","0.444387261558406","0.480358606348612","2"
"Main tenant","2007","Employed","Couple + C. GT 16 ","697","0.353844870422534","0.335223769821956","0.372465971023112","2"
"Main tenant","2007","Employed","Couple + C. LE and GT 16","282","0.347617515704235","0.317923318352206","0.377311713056265","2"
"Owner","2007","Not Employed","1-pers.-HH","543","0.310455482742797","0.287876117479189","0.333034848006404","1"
