"ple0008","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Poor","1993","Baden-Württemberg","no migration background","","","",""
"Poor","1993","Baden-Württemberg","direct migration background","","","",""
"Poor","1993","Baden-Württemberg","indirect migration background","","","",""
"Poor","1993","Bavaria","no migration background","","","",""
"Poor","1993","Bavaria","direct migration background","","","",""
"Poor","1993","Bavaria","indirect migration background","","","",""
"Poor","1993","Berlin","no migration background","","","",""
"Poor","1993","Berlin","direct migration background","","","",""
"Poor","1993","Berlin","indirect migration background","","","",""
"Poor","1993","Brandenburg","no migration background","","","",""
"Poor","1993","Brandenburg","direct migration background","","","",""
"Poor","1993","Brandenburg","indirect migration background","","","",""
"Poor","1993","Mecklenburg-Western Pomerania","no migration background","","","",""
"Poor","1993","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Poor","1993","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Poor","1993","Saxony","no migration background","","","",""
"Poor","1993","Saxony","direct migration background","","","",""
"Poor","1993","Saxony","indirect migration background","","","",""
"Poor","1993","Saxony-Anhalt","no migration background","","","",""
"Poor","1993","Saxony-Anhalt","direct migration background","","","",""
"Poor","1993","Saxony-Anhalt","indirect migration background","","","",""
"Poor","1993","Thuringia","no migration background","","","",""
"Poor","1993","Thuringia","direct migration background","","","",""
"Poor","1993","Thuringia","indirect migration background","","","",""
"Very good","1994","Schleswig-Holstein","no migration background","30","0.102133070352286","0.065037906794418","0.139228233910155"
"Very good","1994","Schleswig-Holstein","direct migration background","1","","",""
"Very good","1994","Schleswig-Holstein","indirect migration background","5","","",""
"Very good","1994","Hamburg","no migration background","4","","",""
"Very good","1994","Hamburg","direct migration background","5","","",""
"Very good","1994","Hamburg","indirect migration background","2","","",""
"Very good","1994","Lower Saxony","no migration background","70","0.0800646637768752","0.0612701573193455","0.098859170234405"
"Very good","1994","Lower Saxony","direct migration background","13","","",""
"Very good","1994","Lower Saxony","indirect migration background","13","","",""
"Very good","1994","Bremen","no migration background","8","","",""
"Very good","1994","Bremen","direct migration background","","","",""
"Very good","1994","Bremen","indirect migration background","1","","",""
"Very good","1994","North Rhine-Westphalia","no migration background","173","0.0855602430325275","0.0724061249441674","0.0987143611208876"
"Very good","1994","North Rhine-Westphalia","direct migration background","62","0.0943154781093257","0.0705093499463988","0.118121606272253"
"Very good","1994","North Rhine-Westphalia","indirect migration background","40","0.216005951141886","0.148792516871658","0.283219385412114"
"Very good","1994","Hesse","no migration background","44","0.069471086809841","0.0485617188331817","0.0903804547865004"
"Very good","1994","Hesse","direct migration background","40","0.131006474785181","0.0926335840614123","0.169379365508949"
"Very good","1994","Hesse","indirect migration background","20","","",""
"Very good","1994","Rhineland-Palatinate,Saarland","no migration background","49","0.0754388003485841","0.0526957648208465","0.0981818358763216"
"Very good","1994","Rhineland-Palatinate,Saarland","direct migration background","12","","",""
"Very good","1994","Rhineland-Palatinate,Saarland","indirect migration background","2","","",""
"Very good","1994","Baden-Württemberg","no migration background","76","0.0660224105206641","0.0504594369564247","0.0815853840849035"
"Very good","1994","Baden-Württemberg","direct migration background","76","0.0998962555271928","0.076536562841472","0.123255948212914"
"Very good","1994","Baden-Württemberg","indirect migration background","40","0.272891464904442","0.19542016766828","0.350362762140604"
"Very good","1994","Bavaria","no migration background","137","0.0874050947329137","0.0713720000532726","0.103438189412555"
"Very good","1994","Bavaria","direct migration background","38","0.155710358921982","0.116708659366804","0.194712058477161"
"Very good","1994","Bavaria","indirect migration background","29","","",""
"Very good","1994","Berlin","no migration background","43","0.0904255326750859","0.0639279349586273","0.116923130391545"
"Very good","1994","Berlin","direct migration background","5","","",""
"Very good","1994","Berlin","indirect migration background","5","","",""
"Very good","1994","Brandenburg","no migration background","54","0.0796257490999086","0.057763268395586","0.101488229804231"
"Very good","1994","Brandenburg","direct migration background","2","","",""
"Very good","1994","Brandenburg","indirect migration background","1","","",""
"Very good","1994","Mecklenburg-Western Pomerania","no migration background","33","0.0830449119597731","0.0559344385232242","0.110155385396322"
"Very good","1994","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Very good","1994","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"Very good","1994","Saxony","no migration background","93","0.0708854555612362","0.0556222281447531","0.0861486829777193"
"Very good","1994","Saxony","direct migration background","2","","",""
"Very good","1994","Saxony","indirect migration background","","","",""
"Very good","1994","Saxony-Anhalt","no migration background","60","0.081366371817278","0.0607109435453577","0.102021800089198"
"Very good","1994","Saxony-Anhalt","direct migration background","1","","",""
"Very good","1994","Saxony-Anhalt","indirect migration background","1","","",""
"Very good","1994","Thuringia","no migration background","53","0.091956633459198","0.0695342085435655","0.11437905837483"
"Very good","1994","Thuringia","direct migration background","","","",""
"Very good","1994","Thuringia","indirect migration background","","","",""
"Good","1994","Schleswig-Holstein","no migration background","109","0.391504194235758","0.331714667959315","0.451293720512202"
"Good","1994","Schleswig-Holstein","direct migration background","4","","",""
"Good","1994","Schleswig-Holstein","indirect migration background","","","",""
"Good","1994","Hamburg","no migration background","42","0.412452635994414","0.31644718613073","0.508458085858099"
"Good","1994","Hamburg","direct migration background","14","","",""
"Good","1994","Hamburg","indirect migration background","5","","",""
"Good","1994","Lower Saxony","no migration background","315","0.376184621709617","0.342637104044212","0.409732139375023"
"Good","1994","Lower Saxony","direct migration background","51","0.442229105074745","0.358138538785727","0.526319671363764"
"Good","1994","Lower Saxony","indirect migration background","11","","",""
"Good","1994","Bremen","no migration background","29","","",""
"Good","1994","Bremen","direct migration background","3","","",""
"Good","1994","Bremen","indirect migration background","1","","",""
"Good","1994","North Rhine-Westphalia","no migration background","685","0.370464493650522","0.347753737625586","0.393175249675458"
"Good","1994","North Rhine-Westphalia","direct migration background","232","0.370991339971566","0.331643671137095","0.410339008806037"
"Good","1994","North Rhine-Westphalia","indirect migration background","59","0.403821748929862","0.323681670709595","0.483961827150128"
"Good","1994","Hesse","no migration background","252","0.40904957320317","0.368616437777456","0.449482708628884"
"Good","1994","Hesse","direct migration background","130","0.39943052101544","0.343728350484749","0.455132691546131"
"Good","1994","Hesse","indirect migration background","25","","",""
"Good","1994","Rhineland-Palatinate,Saarland","no migration background","202","0.356561047466814","0.315312958352107","0.39780913658152"
"Good","1994","Rhineland-Palatinate,Saarland","direct migration background","51","0.505942565272728","0.408916742573776","0.60296838797168"
"Good","1994","Rhineland-Palatinate,Saarland","indirect migration background","10","","",""
