"ple0008","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Satisfactory","1999","Not Employed","higher vocational","81","0.365049104093928","0.297301656187889","0.432796551999966","3"
"Satisfactory","1999","Not Employed","higher education","166","0.394432687568368","0.34791342469922","0.440951950437515","3"
"Satisfactory","1999","Employed","in school","5","","","","3"
"Satisfactory","1999","Employed","inadequately","61","0.313215043408265","0.248775382562317","0.377654704254212","3"
"Satisfactory","1999","Employed","general elemantary","335","0.307597125222204","0.281310017361362","0.333884233083045","3"
"Satisfactory","1999","Employed","middle vocational","1445","0.321758533141696","0.308271949725848","0.335245116557545","3"
"Satisfactory","1999","Employed","vocational + Abi","102","0.229162952296586","0.188077454010112","0.27024845058306","3"
"Satisfactory","1999","Employed","higher vocational","210","0.312033570351324","0.275825360649843","0.348241780052805","3"
"Satisfactory","1999","Employed","higher education","462","0.283915564284208","0.26141037749027","0.306420751078145","3"
"Very good","1999","Not Employed","in school","79","0.308130965214679","0.253658984292188","0.36260294613717","1"
"Very good","1999","Not Employed","inadequately","7","","","","1"
"Very good","1999","Not Employed","general elemantary","81","0.0512542363347823","0.0391215466920908","0.0633869259774739","1"
"Very good","1999","Not Employed","middle vocational","132","0.0508552011663405","0.0419667626913175","0.0597436396413634","1"
"Very good","1999","Not Employed","vocational + Abi","17","","","","1"
"Very good","1999","Not Employed","higher vocational","10","","","","1"
"Very good","1999","Not Employed","higher education","20","","","","1"
"Very good","1999","Employed","in school","17","","","","1"
"Very good","1999","Employed","inadequately","18","","","","1"
"Very good","1999","Employed","general elemantary","159","0.119616650863033","0.1011323099785","0.138100991747566","1"
"Very good","1999","Employed","middle vocational","432","0.0920087178075625","0.0836642226751673","0.100353212939958","1"
"Very good","1999","Employed","vocational + Abi","54","0.151916807542211","0.116828921381312","0.18700469370311","1"
"Very good","1999","Employed","higher vocational","59","0.102676821834657","0.0789557985426182","0.126397845126696","1"
"Very good","1999","Employed","higher education","169","0.120533668535342","0.10428305730582","0.136784279764863","1"
"Good","2000","Not Employed","in school","181","0.454369817621787","0.406407313352468","0.502332321891106","2"
"Good","2000","Not Employed","inadequately","66","0.278685857736741","0.221962470221936","0.335409245251545","2"
"Good","2000","Not Employed","general elemantary","493","0.215043154018189","0.197005496237937","0.233080811798441","2"
"Good","2000","Not Employed","middle vocational","1352","0.272579120657852","0.259859649985285","0.28529859133042","2"
"Good","2000","Not Employed","vocational + Abi","109","0.328491296124899","0.27443617453654","0.382546417713258","2"
"Good","2000","Not Employed","higher vocational","152","0.240552122931636","0.203744582791933","0.277359663071339","2"
"Good","2000","Not Employed","higher education","259","0.288472582459206","0.258263376453131","0.318681788465282","2"
"Good","2000","Employed","in school","39","0.460926833289747","0.354329018688949","0.567524647890546","2"
"Good","2000","Employed","inadequately","63","0.343231535111426","0.270786962250617","0.415676107972235","2"
"Good","2000","Employed","general elemantary","683","0.401378845254192","0.377209058578177","0.425548631930207","2"
"Good","2000","Employed","middle vocational","3802","0.44722229153042","0.436426373890708","0.458018209170133","2"
"Good","2000","Employed","vocational + Abi","424","0.496693562031472","0.462800917201556","0.530586206861389","2"
"Good","2000","Employed","higher vocational","637","0.465777075255402","0.439420487175549","0.492133663335255","2"
"Good","2000","Employed","higher education","1530","0.493917707721472","0.475936960505949","0.511898454936995","2"
"Less good","2000","Not Employed","in school","14","","","","4"
"Less good","2000","Not Employed","inadequately","55","0.221285229767093","0.16876726473385","0.273803194800337","4"
"Less good","2000","Not Employed","general elemantary","455","0.24365284380645","0.224805907053132","0.262499780559767","4"
"Less good","2000","Not Employed","middle vocational","925","0.199308868322925","0.187897816315567","0.210719920330282","4"
"Less good","2000","Not Employed","vocational + Abi","52","0.195137056452438","0.149524970591238","0.240749142313638","4"
"Less good","2000","Not Employed","higher vocational","90","0.183115244738149","0.149808985527809","0.216421503948489","4"
"Less good","2000","Not Employed","higher education","130","0.150362765921425","0.126529797311404","0.174195734531445","4"
"Less good","2000","Employed","in school","3","","","","4"
"Less good","2000","Employed","inadequately","35","0.206617710368784","0.14484009476802","0.268395325969548","4"
"Less good","2000","Employed","general elemantary","169","0.11294368634471","0.0973364458532946","0.128550926836125","4"
"Less good","2000","Employed","middle vocational","678","0.0874761011349644","0.0813414564521359","0.0936107458177929","4"
"Less good","2000","Employed","vocational + Abi","72","0.096520857824696","0.0765031381004343","0.116538577548958","4"
"Less good","2000","Employed","higher vocational","120","0.0952177490573163","0.0797092465145986","0.110726251600034","4"
"Less good","2000","Employed","higher education","210","0.0702116836820122","0.0610227185743261","0.0794006487896982","4"
"Poor","2000","Not Employed","in school","2","","","","5"
"Poor","2000","Not Employed","inadequately","25","","","","5"
"Poor","2000","Not Employed","general elemantary","190","0.10556665579388","0.0920760387491729","0.119057272838586","5"
"Poor","2000","Not Employed","middle vocational","335","0.0768565228291861","0.0692479214326361","0.0844651242257361","5"
"Poor","2000","Not Employed","vocational + Abi","11","","","","5"
"Poor","2000","Not Employed","higher vocational","37","0.0790379448026968","0.0558040563931798","0.102271833212214","5"
"Poor","2000","Not Employed","higher education","49","0.0618894154802889","0.0458227249601355","0.0779561060004422","5"
"Poor","2000","Employed","in school","1","","","","5"
"Poor","2000","Employed","inadequately","6","","","","5"
"Poor","2000","Employed","general elemantary","38","0.0237616952116884","0.0162517601777917","0.0312716302455851","5"
"Poor","2000","Employed","middle vocational","110","0.0151807017062587","0.0125258101921414","0.0178355932203759","5"
"Poor","2000","Employed","vocational + Abi","9","","","","5"
"Poor","2000","Employed","higher vocational","18","","","","5"
"Poor","2000","Employed","higher education","25","","","","5"
"Satisfactory","2000","Not Employed","in school","57","0.119612428319481","0.088353576219101","0.15087128041986","3"
"Satisfactory","2000","Not Employed","inadequately","85","0.336933866922307","0.27713496261649","0.396732771228125","3"
"Satisfactory","2000","Not Employed","general elemantary","737","0.387381677087245","0.365994228911568","0.408769125262921","3"
"Satisfactory","2000","Not Employed","middle vocational","1806","0.397489086729068","0.383510124627615","0.41146804883052","3"
"Satisfactory","2000","Not Employed","vocational + Abi","80","0.312582184092754","0.259231303202394","0.365933064983113","3"
"Satisfactory","2000","Not Employed","higher vocational","207","0.442863927693551","0.400088042651732","0.48563981273537","3"
"Satisfactory","2000","Not Employed","higher education","361","0.427497190672862","0.394509898780733","0.460484482564992","3"
"Satisfactory","2000","Employed","in school","12","","","","3"
"Satisfactory","2000","Employed","inadequately","50","0.309416648407816","0.238884679104562","0.379948617711071","3"
"Satisfactory","2000","Employed","general elemantary","460","0.307679038078313","0.284921659054351","0.330436417102275","3"
"Satisfactory","2000","Employed","middle vocational","2554","0.319944192955151","0.309815999837247","0.330072386073055","3"
"Satisfactory","2000","Employed","vocational + Abi","206","0.238851005603314","0.209947978621909","0.26775403258472","3"
"Satisfactory","2000","Employed","higher vocational","447","0.316740586326392","0.292160492054535","0.341320680598249","3"
"Satisfactory","2000","Employed","higher education","777","0.267415350995009","0.251497224904146","0.283333477085872","3"
"Very good","2000","Not Employed","in school","160","0.388521820833852","0.341570684253638","0.435472957414066","1"
"Very good","2000","Not Employed","inadequately","9","","","","1"
"Very good","2000","Not Employed","general elemantary","118","0.0483556692942371","0.0389377389639047","0.0577735996245695","1"
"Very good","2000","Not Employed","middle vocational","290","0.0537664014609695","0.0473234548655154","0.0602093480564236","1"
"Very good","2000","Not Employed","vocational + Abi","38","0.125359221787589","0.0872489455650972","0.163469498010081","1"
"Very good","2000","Not Employed","higher vocational","32","0.0544307598339675","0.0348940206993026","0.0739674989686325","1"
"Very good","2000","Not Employed","higher education","65","0.0717780454662173","0.0545667741027538","0.0889893168296809","1"
"Very good","2000","Employed","in school","29","","","","1"
"Very good","2000","Employed","inadequately","11","","","","1"
"Very good","2000","Employed","general elemantary","230","0.154236735111096","0.136427803413566","0.172045666808626","1"
"Very good","2000","Employed","middle vocational","1004","0.130176712673206","0.122870290775149","0.137483134571263","1"
"Very good","2000","Employed","vocational + Abi","125","0.14973954163333","0.125552141274958","0.173926941991702","1"
"Very good","2000","Employed","higher vocational","154","0.108600839366615","0.0921612269082704","0.125040451824959","1"
"Very good","2000","Employed","higher education","428","0.159150295385574","0.145994025351637","0.172306565419511","1"
"Good","2001","Not Employed","in school","175","0.404960683812682","0.358400636275369","0.451520731349995","2"
"Good","2001","Not Employed","inadequately","34","0.202071855499861","0.143247607750214","0.260896103249508","2"
"Good","2001","Not Employed","general elemantary","391","0.206725842810593","0.187209907172409","0.226241778448778","2"
"Good","2001","Not Employed","middle vocational","1131","0.250666754103145","0.237649147828676","0.263684360377614","2"
"Good","2001","Not Employed","vocational + Abi","108","0.324041945684576","0.269320769919547","0.378763121449606","2"
"Good","2001","Not Employed","higher vocational","132","0.229148640128468","0.191152181102416","0.267145099154519","2"
"Good","2001","Not Employed","higher education","243","0.279574070603001","0.248724726779773","0.310423414426229","2"
"Good","2001","Employed","in school","65","0.556062858959204","0.467535381295477","0.644590336622931","2"
"Good","2001","Employed","inadequately","50","0.310621370563348","0.231977144215326","0.38926559691137","2"
"Good","2001","Employed","general elemantary","627","0.411752466701549","0.386533685709668","0.43697124769343","2"
"Good","2001","Employed","middle vocational","3536","0.463433414006862","0.452059557867125","0.474807270146599","2"
"Good","2001","Employed","vocational + Abi","375","0.443679156763389","0.40918733687979","0.478170976646989","2"
"Good","2001","Employed","higher vocational","548","0.443482818500787","0.415490872361406","0.471474764640168","2"
"Good","2001","Employed","higher education","1382","0.484212718658941","0.465527717136036","0.502897720181847","2"
"Less good","2001","Not Employed","in school","17","","","","4"
"Less good","2001","Not Employed","inadequately","60","0.365143900165784","0.294611079999392","0.435676720332177","4"
"Less good","2001","Not Employed","general elemantary","389","0.250718195848483","0.229830243961015","0.271606147735952","4"
"Less good","2001","Not Employed","middle vocational","852","0.208806381176952","0.196597987261399","0.221014775092506","4"
"Less good","2001","Not Employed","vocational + Abi","41","0.172653279537116","0.128463063778235","0.216843495295998","4"
"Less good","2001","Not Employed","higher vocational","95","0.210761755956231","0.173889549486892","0.24763396242557","4"
"Less good","2001","Not Employed","higher education","143","0.190941208093726","0.163923861632223","0.217958554555228","4"
"Less good","2001","Employed","in school","3","","","","4"
"Less good","2001","Employed","inadequately","24","","","","4"
"Less good","2001","Employed","general elemantary","135","0.0972207696905877","0.0820399145913303","0.112401624789845","4"
"Less good","2001","Employed","middle vocational","639","0.0896022793185531","0.0830878352961808","0.0961167233409254","4"
"Less good","2001","Employed","vocational + Abi","63","0.0842012596225759","0.0649225374168391","0.103479981828313","4"
"Less good","2001","Employed","higher vocational","101","0.103332547921051","0.0861815388048009","0.1204835570373","4"
"Less good","2001","Employed","higher education","206","0.0784297347868899","0.068377923492431","0.0884815460813489","4"
"Poor","2001","Not Employed","in school","2","","","","5"
"Poor","2001","Not Employed","inadequately","15","","","","5"
"Poor","2001","Not Employed","general elemantary","146","0.0975275219358061","0.0832299952320694","0.111825048639543","5"
"Poor","2001","Not Employed","middle vocational","330","0.0829658884700356","0.0746809785270209","0.0912507984130502","5"
"Poor","2001","Not Employed","vocational + Abi","13","","","","5"
"Poor","2001","Not Employed","higher vocational","36","0.0807237322450705","0.0560960918880968","0.105351372602044","5"
"Poor","2001","Not Employed","higher education","56","0.0733533015328056","0.0554319919392696","0.0912746111263416","5"
"Poor","2001","Employed","in school","","","","","5"
"Poor","2001","Employed","inadequately","3","","","","5"
"Poor","2001","Employed","general elemantary","24","","","","5"
"Poor","2001","Employed","middle vocational","112","0.0177019705734432","0.0146942693625938","0.0207096717842926","5"
"Poor","2001","Employed","vocational + Abi","9","","","","5"
"Poor","2001","Employed","higher vocational","19","","","","5"
"Poor","2001","Employed","higher education","27","","","","5"
"Satisfactory","2001","Not Employed","in school","44","0.0856690179023942","0.0591230988548396","0.112214936949949","3"
"Satisfactory","2001","Not Employed","inadequately","62","0.311480857693538","0.243639385146642","0.379322330240434","3"
"Satisfactory","2001","Not Employed","general elemantary","634","0.397898323049248","0.374309769475145","0.421486876623351","3"
"Satisfactory","2001","Not Employed","middle vocational","1701","0.409233112135467","0.394464532867602","0.424001691403332","3"
"Satisfactory","2001","Not Employed","vocational + Abi","96","0.382492767691588","0.325669321475166","0.43931621390801","3"
"Satisfactory","2001","Not Employed","higher vocational","186","0.438702579333203","0.393840357427656","0.483564801238749","3"
"Satisfactory","2001","Not Employed","higher education","326","0.399803814492779","0.366131505317862","0.433476123667696","3"
"Satisfactory","2001","Employed","in school","22","","","","3"
"Satisfactory","2001","Employed","inadequately","39","0.297597609510491","0.21989600620463","0.375299212816353","3"
"Satisfactory","2001","Employed","general elemantary","428","0.300440770775235","0.276948899795057","0.323932641755412","3"
"Satisfactory","2001","Employed","middle vocational","2220","0.304215491040504","0.293721751339935","0.314709230741073","3"
"Satisfactory","2001","Employed","vocational + Abi","229","0.293652343094576","0.262033576841231","0.325271109347921","3"
"Satisfactory","2001","Employed","higher vocational","407","0.334270104088287","0.307690212559251","0.360849995617323","3"
"Satisfactory","2001","Employed","higher education","773","0.267221262682786","0.25067645732312","0.283766068042453","3"
"Very good","2001","Not Employed","in school","189","0.455598873330099","0.40836158249565","0.502836164164547","1"
"Very good","2001","Not Employed","inadequately","8","","","","1"
"Very good","2001","Not Employed","general elemantary","94","0.0471301163558694","0.0369172794890177","0.0573429532227211","1"
"Very good","2001","Not Employed","middle vocational","244","0.0483278641143996","0.0418863533016333","0.0547693749271659","1"
"Very good","2001","Not Employed","vocational + Abi","23","","","","1"
"Very good","2001","Not Employed","higher vocational","21","","","","1"
"Very good","2001","Not Employed","higher education","45","0.056327605277689","0.0404796189593744","0.0721755915960036","1"
"Very good","2001","Employed","in school","31","0.223182236316376","0.148992335170494","0.297372137462258","1"
"Very good","2001","Employed","inadequately","17","","","","1"
"Very good","2001","Employed","general elemantary","249","0.170786072091858","0.151502590518903","0.190069553664814","1"
"Very good","2001","Employed","middle vocational","877","0.125046845060638","0.117502335430656","0.132591354690619","1"
"Very good","2001","Employed","vocational + Abi","121","0.164699239773342","0.138948710143184","0.190449769403501","1"
"Very good","2001","Employed","higher vocational","135","0.101758630242023","0.0847238098598342","0.118793450624211","1"
"Very good","2001","Employed","higher education","360","0.157564742934302","0.143942848301366","0.171186637567237","1"
"Good","2002","Not Employed","in school","223","0.42780349352504","0.383906685208864","0.471700301841215","2"
"Good","2002","Not Employed","inadequately","29","","","","2"
"Good","2002","Not Employed","general elemantary","360","0.201078245366559","0.181252344429843","0.220904146303275","2"
"Good","2002","Not Employed","middle vocational","1150","0.246942496508221","0.233991408390095","0.259893584626347","2"
"Good","2002","Not Employed","vocational + Abi","121","0.354436446413247","0.301273800817999","0.407599092008494","2"
"Good","2002","Not Employed","higher vocational","154","0.279268076987977","0.239299108823448","0.319237045152507","2"
"Good","2002","Not Employed","higher education","288","0.272512368022093","0.244198956301162","0.300825779743024","2"
"Good","2002","Employed","in school","68","0.513158875002702","0.426569888370665","0.599747861634738","2"
"Good","2002","Employed","inadequately","43","0.31499311365725","0.232226839682846","0.397759387631653","2"
"Good","2002","Employed","general elemantary","615","0.429016878325851","0.402585907354583","0.455447849297119","2"
"Good","2002","Employed","middle vocational","3486","0.461008737285122","0.449632136476177","0.472385338094066","2"
"Good","2002","Employed","vocational + Abi","426","0.442661470275235","0.40959910367016","0.47572383688031","2"
"Good","2002","Employed","higher vocational","587","0.449519929529684","0.422118292205657","0.476921566853711","2"
"Good","2002","Employed","higher education","1886","0.509627370433153","0.493331280101799","0.525923460764508","2"
"Less good","2002","Not Employed","in school","12","","","","4"
"Less good","2002","Not Employed","inadequately","59","0.351127433770438","0.277624838875296","0.42463002866558","4"
"Less good","2002","Not Employed","general elemantary","383","0.253261621624627","0.23175029509625","0.274772948153004","4"
"Less good","2002","Not Employed","middle vocational","872","0.213153564448731","0.200854118121954","0.225453010775507","4"
"Less good","2002","Not Employed","vocational + Abi","49","0.198747695064107","0.154396677060292","0.243098713067922","4"
"Less good","2002","Not Employed","higher vocational","93","0.212143329387537","0.175721336215016","0.248565322560058","4"
"Less good","2002","Not Employed","higher education","171","0.195081009536157","0.169882789005939","0.220279230066375","4"
"Less good","2002","Employed","in school","3","","","","4"
"Less good","2002","Employed","inadequately","16","","","","4"
"Less good","2002","Employed","general elemantary","141","0.106545028529634","0.0900684427754286","0.123021614283839","4"
"Less good","2002","Employed","middle vocational","654","0.090795197570331","0.0842378322699348","0.0973525628707273","4"
"Less good","2002","Employed","vocational + Abi","63","0.0973973249316665","0.077661269107601","0.117133380755732","4"
"Less good","2002","Employed","higher vocational","131","0.122911909924737","0.10482560582627","0.140998214023203","4"
"Less good","2002","Employed","higher education","252","0.0740617548021804","0.0655252134097271","0.0825982961946338","4"
"Poor","2002","Not Employed","in school","1","","","","5"
"Poor","2002","Not Employed","inadequately","15","","","","5"
"Poor","2002","Not Employed","general elemantary","149","0.10233071126863","0.0873387157117374","0.117322706825522","5"
"Poor","2002","Not Employed","middle vocational","331","0.0891980462983024","0.0806378461565948","0.0977582464400099","5"
"Poor","2002","Not Employed","vocational + Abi","16","","","","5"
"Poor","2002","Not Employed","higher vocational","35","0.0855215820132064","0.060607206642513","0.1104359573839","5"
"Poor","2002","Not Employed","higher education","48","0.054315518083848","0.0399036133436477","0.0687274228240484","5"
"Poor","2002","Employed","in school","","","","","5"
"Poor","2002","Employed","inadequately","7","","","","5"
"Poor","2002","Employed","general elemantary","27","","","","5"
"Poor","2002","Employed","middle vocational","99","0.015012986156879","0.0122376482140126","0.0177883240997454","5"
"Poor","2002","Employed","vocational + Abi","9","","","","5"
"Poor","2002","Employed","higher vocational","15","","","","5"
"Poor","2002","Employed","higher education","24","","","","5"
"Satisfactory","2002","Not Employed","in school","61","0.135864766654153","0.105464145304865","0.166265388003441","3"
"Satisfactory","2002","Not Employed","inadequately","53","0.317299073371005","0.245628606783942","0.388969539958068","3"
"Satisfactory","2002","Not Employed","general elemantary","590","0.397346766157816","0.373141110442273","0.421552421873358","3"
"Satisfactory","2002","Not Employed","middle vocational","1659","0.405258448582262","0.390514138681787","0.420002758482737","3"
"Satisfactory","2002","Not Employed","vocational + Abi","95","0.297483652354978","0.24667617101279","0.348291133697166","3"
"Satisfactory","2002","Not Employed","higher vocational","184","0.39589292045583","0.35232455763889","0.439461283272769","3"
"Satisfactory","2002","Not Employed","higher education","391","0.436248109439371","0.404712801734294","0.467783417144448","3"
"Satisfactory","2002","Employed","in school","20","","","","3"
"Satisfactory","2002","Employed","inadequately","42","0.410746364271344","0.32308799133843","0.498404737204258","3"
"Satisfactory","2002","Employed","general elemantary","383","0.312510470353091","0.287757368800579","0.337263571905603","3"
"Satisfactory","2002","Employed","middle vocational","2354","0.328113054648854","0.317397197014288","0.338828912283421","3"
"Satisfactory","2002","Employed","vocational + Abi","246","0.286969123380552","0.256859155228853","0.31707909153225","3"
"Satisfactory","2002","Employed","higher vocational","418","0.335647956238441","0.309636038049629","0.361659874427253","3"
"Satisfactory","2002","Employed","higher education","1020","0.286668831200474","0.271927735065586","0.301409927335361","3"
"Very good","2002","Not Employed","in school","191","0.410749396055565","0.367100158208958","0.454398633902173","1"
"Very good","2002","Not Employed","inadequately","6","","","","1"
"Very good","2002","Not Employed","general elemantary","88","0.0459826555823684","0.0356223295039197","0.056342981660817","1"
"Very good","2002","Not Employed","middle vocational","247","0.0454474441624836","0.0391921328881782","0.0517027554367891","1"
"Very good","2002","Not Employed","vocational + Abi","30","0.0885091291417815","0.0569417815772527","0.12007647670631","1"
"Very good","2002","Not Employed","higher vocational","18","","","","1"
"Very good","2002","Not Employed","higher education","52","0.0418429949185306","0.0291104267871711","0.0545755630498901","1"
"Very good","2002","Employed","in school","37","0.266441238309526","0.189853140674056","0.343029335944997","1"
"Very good","2002","Employed","inadequately","13","","","","1"
"Very good","2002","Employed","general elemantary","181","0.132756942777148","0.114636728445804","0.150877157108491","1"
"Very good","2002","Employed","middle vocational","782","0.105070024338814","0.0980715878996495","0.112068460777978","1"
"Very good","2002","Employed","vocational + Abi","123","0.16340664149788","0.1387955655543","0.18801771744146","1"
"Very good","2002","Employed","higher vocational","115","0.082980271405832","0.0677850160351645","0.0981755267764996","1"
"Very good","2002","Employed","higher education","433","0.11835939097534","0.107829082489257","0.128889699461422","1"
"Good","2003","Not Employed","in school","234","0.502125645680011","0.458211999402305","0.546039291957717","2"
"Good","2003","Not Employed","inadequately","32","0.154439138611172","0.0986195958636802","0.210258681358664","2"
"Good","2003","Not Employed","general elemantary","361","0.219079208938512","0.198161351467364","0.239997066409659","2"
"Good","2003","Not Employed","middle vocational","1237","0.274520329562643","0.261015721395669","0.288024937729618","2"
"Good","2003","Not Employed","vocational + Abi","113","0.360835956547376","0.305752937331622","0.415918975763129","2"
"Good","2003","Not Employed","higher vocational","134","0.240488502462831","0.202491941418564","0.278485063507098","2"
"Good","2003","Not Employed","higher education","307","0.273155324111263","0.24510022261514","0.301210425607385","2"
"Good","2003","Employed","in school","59","0.536714931266025","0.44597152304241","0.627458339489641","2"
"Good","2003","Employed","inadequately","33","0.265270685461214","0.182009128647462","0.348532242274966","2"
"Good","2003","Employed","general elemantary","575","0.434771408848035","0.407432009744083","0.462110807951987","2"
"Good","2003","Employed","middle vocational","3328","0.465633032193415","0.453917543674897","0.477348520711933","2"
"Good","2003","Employed","vocational + Abi","455","0.499347854776088","0.466142459957834","0.532553249594342","2"
"Good","2003","Employed","higher vocational","568","0.468266380138989","0.440092405667513","0.496440354610466","2"
"Good","2003","Employed","higher education","1772","0.522287671276862","0.505478036361054","0.539097306192669","2"
"Less good","2003","Employed","higher vocational","98","0.0958496940799464","0.0792281927033312","0.112471195456562","4"
"Less good","2003","Employed","higher education","257","0.081632023724031","0.0724177986498004","0.0908462487982615","4"
"Less good","2003","Not Employed","in school","17","","","","4"
"Less good","2003","Not Employed","inadequately","49","0.306348756673058","0.235143214339439","0.377554299006677","4"
"Less good","2003","Not Employed","general elemantary","366","0.260070426725911","0.237885714347369","0.282255139104453","4"
"Less good","2003","Not Employed","middle vocational","854","0.208048130227477","0.195764876830264","0.220331383624691","4"
"Less good","2003","Not Employed","vocational + Abi","54","0.228053213309694","0.179928467887452","0.276177958731936","4"
"Less good","2003","Not Employed","higher vocational","87","0.204554909125525","0.168692454426816","0.240417363824233","4"
"Less good","2003","Not Employed","higher education","183","0.205602620028628","0.180156625680455","0.231048614376801","4"
"Less good","2003","Employed","in school","3","","","","4"
"Less good","2003","Employed","inadequately","18","","","","4"
"Less good","2003","Employed","general elemantary","141","0.120040596214286","0.102116312643764","0.137964879784808","4"
"Less good","2003","Employed","middle vocational","645","0.0944000340891671","0.0875329402180623","0.101267127960272","4"
"Less good","2003","Employed","vocational + Abi","74","0.0834081543985416","0.0650456774374578","0.101770631359625","4"
"Poor","2003","Not Employed","in school","","","","","5"
"Poor","2003","Not Employed","inadequately","18","","","","5"
"Poor","2003","Not Employed","general elemantary","141","0.0957820301806613","0.0808989880710542","0.110665072290268","5"
"Poor","2003","Not Employed","middle vocational","338","0.0937405451536075","0.0849204733415042","0.102560616965711","5"
"Poor","2003","Not Employed","vocational + Abi","11","","","","5"
"Poor","2003","Not Employed","higher vocational","39","0.0927185234162649","0.0669325083636405","0.118504538468889","5"
"Poor","2003","Not Employed","higher education","51","0.0618673563885577","0.046698630407848","0.0770360823692675","5"
"Poor","2003","Employed","in school","","","","","5"
"Poor","2003","Employed","inadequately","11","","","","5"
"Poor","2003","Employed","general elemantary","28","","","","5"
"Poor","2003","Employed","middle vocational","88","0.0138861052847292","0.0111377525202037","0.0166344580492548","5"
"Poor","2003","Employed","vocational + Abi","6","","","","5"
"Poor","2003","Employed","higher vocational","20","","","","5"
"Poor","2003","Employed","higher education","34","0.0141104416235416","0.0101412267882023","0.0180796564588808","5"
"Satisfactory","2003","Employed","higher vocational","411","0.329140747005937","0.302609290030268","0.355672203981606","3"
"Satisfactory","2003","Employed","higher education","882","0.258005035080299","0.243280732310514","0.272729337850084","3"
"Satisfactory","2003","Not Employed","in school","60","0.0987003879586834","0.0725048427673574","0.124895933150009","3"
"Satisfactory","2003","Not Employed","inadequately","57","0.334084721713214","0.261227442297206","0.406942001129221","3"
"Satisfactory","2003","Not Employed","general elemantary","555","0.37740305518949","0.352888764983343","0.401917345395637","3"
"Satisfactory","2003","Not Employed","middle vocational","1545","0.381429768781901","0.366730900146397","0.396128637417405","3"
"Satisfactory","2003","Not Employed","vocational + Abi","86","0.300779007902473","0.248178776385224","0.353379239419721","3"
"Satisfactory","2003","Not Employed","higher vocational","202","0.424685775864701","0.380740077559971","0.468631474169431","3"
"Satisfactory","2003","Not Employed","higher education","377","0.405210055824531","0.374299407191133","0.436120704457929","3"
"Satisfactory","2003","Employed","in school","27","","","","3"
"Satisfactory","2003","Employed","inadequately","38","0.38469968360047","0.292942368542393","0.476456998658547","3"
"Satisfactory","2003","Employed","general elemantary","349","0.283436542654299","0.258582235279067","0.30829085002953","3"
"Satisfactory","2003","Employed","middle vocational","2179","0.323557768208872","0.312569987526982","0.334545548890763","3"
"Satisfactory","2003","Employed","vocational + Abi","226","0.291319125373938","0.261144014921005","0.321494235826872","3"
"Very good","2003","Not Employed","in school","187","0.375973463055783","0.333431889947517","0.418515036164048","1"
"Very good","2003","Not Employed","inadequately","5","","","","1"
"Very good","2003","Not Employed","general elemantary","79","0.0476652789654261","0.0368904842775958","0.0584400736532564","1"
"Very good","2003","Not Employed","middle vocational","221","0.0422612262743711","0.0361731975791056","0.0483492549696366","1"
"Very good","2003","Not Employed","vocational + Abi","28","","","","1"
"Very good","2003","Not Employed","higher vocational","24","","","","1"
"Very good","2003","Not Employed","higher education","51","0.0541646436470205","0.0399134277373992","0.0684158595566419","1"
"Very good","2003","Employed","in school","27","","","","1"
"Very good","2003","Employed","inadequately","8","","","","1"
"Very good","2003","Employed","general elemantary","170","0.134300598726888","0.115495788771668","0.153105408682107","1"
"Very good","2003","Employed","middle vocational","724","0.102523060223816","0.0953987776048821","0.10964734284275","1"
"Very good","2003","Employed","vocational + Abi","110","0.121583546466452","0.0998802027674856","0.143286890165418","1"
"Very good","2003","Employed","higher vocational","108","0.0901080928736671","0.0739410210500732","0.106275164697261","1"
"Very good","2003","Employed","higher education","447","0.123964828295267","0.112874863122744","0.135054793467789","1"
"Good","2004","Not Employed","in school","261","0.448778191819366","0.40705948502913","0.490496898609601","2"
"Good","2004","Not Employed","inadequately","28","","","","2"
"Good","2004","Not Employed","general elemantary","337","0.215880048007511","0.194629783006294","0.237130313008727","2"
"Good","2004","Not Employed","middle vocational","1169","0.253488964796159","0.240290556976067","0.266687372616252","2"
"Good","2004","Not Employed","vocational + Abi","117","0.359516408368048","0.304000109519333","0.415032707216764","2"
"Good","2004","Not Employed","higher vocational","138","0.254112059242363","0.215524874696722","0.292699243788005","2"
"Good","2004","Not Employed","higher education","337","0.296857766941323","0.268498414369676","0.32521711951297","2"
"Good","2004","Employed","in school","57","0.622132727811566","0.523591542899651","0.720673912723481","2"
"Good","2004","Employed","inadequately","36","0.348527146771593","0.25513409687298","0.441920196670205","2"
"Good","2004","Employed","general elemantary","515","0.400914331667891","0.372699554226255","0.429129109109527","2"
"Good","2004","Employed","middle vocational","3148","0.449011074406818","0.437059110015327","0.460963038798309","2"
"Good","2004","Employed","vocational + Abi","449","0.497457872779811","0.464423113536214","0.530492632023408","2"
"Good","2004","Employed","higher vocational","546","0.467765153943547","0.438977201798272","0.496553106088822","2"
"Good","2004","Employed","higher education","1729","0.489248438002204","0.472211145907665","0.506285730096742","2"
"Less good","2004","Not Employed","in school","12","","","","4"
"Less good","2004","Not Employed","inadequately","35","0.237880134225575","0.170191301381732","0.305568967069417","4"
"Less good","2004","Not Employed","general elemantary","374","0.280474820042334","0.257272213135085","0.303677426949583","4"
