"pli0083","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Never","2014","North Rhine-Westphalia","Male","","","",""
"Never","2014","North Rhine-Westphalia","Female","","","",""
"Never","2014","Hesse","Male","","","",""
"Never","2014","Hesse","Female","","","",""
"Never","2014","Rhineland-Palatinate,Saarland","Male","","","",""
"Never","2014","Rhineland-Palatinate,Saarland","Female","","","",""
"Never","2014","Baden-Württemberg","Male","","","",""
"Never","2014","Baden-Württemberg","Female","","","",""
"Never","2014","Bavaria","Male","","","",""
"Never","2014","Bavaria","Female","","","",""
"Never","2014","Berlin","Male","","","",""
"Never","2014","Berlin","Female","","","",""
"Never","2014","Brandenburg","Male","","","",""
"Never","2014","Brandenburg","Female","","","",""
"Never","2014","Mecklenburg-Western Pomerania","Male","","","",""
"Never","2014","Mecklenburg-Western Pomerania","Female","","","",""
"Never","2014","Saxony","Male","","","",""
"Never","2014","Saxony","Female","","","",""
"Never","2014","Saxony-Anhalt","Male","","","",""
"Never","2014","Saxony-Anhalt","Female","","","",""
"Never","2014","Thuringia","Male","","","",""
"Never","2014","Thuringia","Female","","","",""
"Daily","2015","Schleswig-Holstein","Male","","","",""
"Daily","2015","Schleswig-Holstein","Female","","","",""
"Daily","2015","Hamburg","Male","","","",""
"Daily","2015","Hamburg","Female","","","",""
"Daily","2015","Lower Saxony","Male","","","",""
"Daily","2015","Lower Saxony","Female","","","",""
"Daily","2015","Bremen","Male","","","",""
"Daily","2015","Bremen","Female","","","",""
"Daily","2015","North Rhine-Westphalia","Male","","","",""
"Daily","2015","North Rhine-Westphalia","Female","","","",""
"Daily","2015","Hesse","Male","","","",""
"Daily","2015","Hesse","Female","","","",""
"Daily","2015","Rhineland-Palatinate,Saarland","Male","","","",""
"Daily","2015","Rhineland-Palatinate,Saarland","Female","","","",""
"Daily","2015","Baden-Württemberg","Male","","","",""
"Daily","2015","Baden-Württemberg","Female","","","",""
"Daily","2015","Bavaria","Male","","","",""
"Daily","2015","Bavaria","Female","","","",""
"Daily","2015","Berlin","Male","","","",""
"Daily","2015","Berlin","Female","","","",""
"Daily","2015","Brandenburg","Male","","","",""
"Daily","2015","Brandenburg","Female","","","",""
"Daily","2015","Mecklenburg-Western Pomerania","Male","","","",""
"Daily","2015","Mecklenburg-Western Pomerania","Female","","","",""
"Daily","2015","Saxony","Male","","","",""
"Daily","2015","Saxony","Female","","","",""
"Daily","2015","Saxony-Anhalt","Male","","","",""
"Daily","2015","Saxony-Anhalt","Female","","","",""
"Daily","2015","Thuringia","Male","","","",""
"Daily","2015","Thuringia","Female","","","",""
"Min 1x per week","2015","Schleswig-Holstein","Male","","","",""
"Min 1x per week","2015","Schleswig-Holstein","Female","","","",""
"Min 1x per week","2015","Hamburg","Male","","","",""
"Min 1x per week","2015","Hamburg","Female","","","",""
"Min 1x per week","2015","Lower Saxony","Male","","","",""
"Min 1x per week","2015","Lower Saxony","Female","","","",""
"Min 1x per week","2015","Bremen","Male","","","",""
"Min 1x per week","2015","Bremen","Female","","","",""
"Min 1x per week","2015","North Rhine-Westphalia","Male","","","",""
"Min 1x per week","2015","North Rhine-Westphalia","Female","","","",""
"Min 1x per week","2015","Hesse","Male","","","",""
"Min 1x per week","2015","Hesse","Female","","","",""
"Min 1x per week","2015","Rhineland-Palatinate,Saarland","Male","","","",""
"Min 1x per week","2015","Rhineland-Palatinate,Saarland","Female","","","",""
"Min 1x per week","2015","Baden-Württemberg","Male","","","",""
"Min 1x per week","2015","Baden-Württemberg","Female","","","",""
"Min 1x per week","2015","Bavaria","Male","","","",""
"Min 1x per week","2015","Bavaria","Female","","","",""
"Min 1x per week","2015","Berlin","Male","","","",""
"Min 1x per week","2015","Berlin","Female","","","",""
"Min 1x per week","2015","Brandenburg","Male","","","",""
"Min 1x per week","2015","Brandenburg","Female","","","",""
"Min 1x per week","2015","Mecklenburg-Western Pomerania","Male","","","",""
"Min 1x per week","2015","Mecklenburg-Western Pomerania","Female","","","",""
"Min 1x per week","2015","Saxony","Male","","","",""
"Min 1x per week","2015","Saxony","Female","","","",""
"Min 1x per week","2015","Saxony-Anhalt","Male","","","",""
"Min 1x per week","2015","Saxony-Anhalt","Female","","","",""
"Min 1x per week","2015","Thuringia","Male","","","",""
"Min 1x per week","2015","Thuringia","Female","","","",""
"Min 1x per month","2015","Schleswig-Holstein","Male","","","",""
"Min 1x per month","2015","Schleswig-Holstein","Female","","","",""
"Min 1x per month","2015","Hamburg","Male","","","",""
"Min 1x per month","2015","Hamburg","Female","","","",""
"Min 1x per month","2015","Lower Saxony","Male","","","",""
"Min 1x per month","2015","Lower Saxony","Female","","","",""
"Min 1x per month","2015","Bremen","Male","","","",""
"Min 1x per month","2015","Bremen","Female","","","",""
"Min 1x per month","2015","North Rhine-Westphalia","Male","","","",""
"Min 1x per month","2015","North Rhine-Westphalia","Female","","","",""
"Min 1x per month","2015","Hesse","Male","","","",""
"Min 1x per month","2015","Hesse","Female","","","",""
"Min 1x per month","2015","Rhineland-Palatinate,Saarland","Male","","","",""
"Min 1x per month","2015","Rhineland-Palatinate,Saarland","Female","","","",""
"Min 1x per month","2015","Baden-Württemberg","Male","","","",""
"Min 1x per month","2015","Baden-Württemberg","Female","","","",""
"Min 1x per month","2015","Bavaria","Male","","","",""
"Min 1x per month","2015","Bavaria","Female","","","",""
"Min 1x per month","2015","Berlin","Male","","","",""
"Min 1x per month","2015","Berlin","Female","","","",""
"Min 1x per month","2015","Brandenburg","Male","","","",""
"Min 1x per month","2015","Brandenburg","Female","","","",""
"Min 1x per month","2015","Mecklenburg-Western Pomerania","Male","","","",""
"Min 1x per month","2015","Mecklenburg-Western Pomerania","Female","","","",""
"Min 1x per month","2015","Saxony","Male","","","",""
"Min 1x per month","2015","Saxony","Female","","","",""
"Min 1x per month","2015","Saxony-Anhalt","Male","","","",""
"Min 1x per month","2015","Saxony-Anhalt","Female","","","",""
"Min 1x per month","2015","Thuringia","Male","","","",""
"Min 1x per month","2015","Thuringia","Female","","","",""
"Rarely","2015","Schleswig-Holstein","Male","","","",""
"Rarely","2015","Schleswig-Holstein","Female","","","",""
"Rarely","2015","Hamburg","Male","","","",""
"Rarely","2015","Hamburg","Female","","","",""
"Rarely","2015","Lower Saxony","Male","","","",""
"Rarely","2015","Lower Saxony","Female","","","",""
"Rarely","2015","Bremen","Male","","","",""
"Rarely","2015","Bremen","Female","","","",""
"Rarely","2015","North Rhine-Westphalia","Male","","","",""
"Rarely","2015","North Rhine-Westphalia","Female","","","",""
"Rarely","2015","Hesse","Male","","","",""
"Rarely","2015","Hesse","Female","","","",""
"Rarely","2015","Rhineland-Palatinate,Saarland","Male","","","",""
"Rarely","2015","Rhineland-Palatinate,Saarland","Female","","","",""
"Rarely","2015","Baden-Württemberg","Male","","","",""
"Rarely","2015","Baden-Württemberg","Female","","","",""
"Rarely","2015","Bavaria","Male","","","",""
"Rarely","2015","Bavaria","Female","","","",""
"Rarely","2015","Berlin","Male","","","",""
"Rarely","2015","Berlin","Female","","","",""
"Rarely","2015","Brandenburg","Male","","","",""
"Rarely","2015","Brandenburg","Female","","","",""
"Rarely","2015","Mecklenburg-Western Pomerania","Male","","","",""
"Rarely","2015","Mecklenburg-Western Pomerania","Female","","","",""
"Rarely","2015","Saxony","Male","","","",""
"Rarely","2015","Saxony","Female","","","",""
"Rarely","2015","Saxony-Anhalt","Male","","","",""
"Rarely","2015","Saxony-Anhalt","Female","","","",""
"Rarely","2015","Thuringia","Male","","","",""
"Rarely","2015","Thuringia","Female","","","",""
"Never","2015","Schleswig-Holstein","Male","","","",""
"Never","2015","Schleswig-Holstein","Female","","","",""
"Never","2015","Hamburg","Male","","","",""
"Never","2015","Hamburg","Female","","","",""
"Never","2015","Lower Saxony","Male","","","",""
"Never","2015","Lower Saxony","Female","","","",""
"Never","2015","Bremen","Male","","","",""
"Never","2015","Bremen","Female","","","",""
"Never","2015","North Rhine-Westphalia","Male","","","",""
"Never","2015","North Rhine-Westphalia","Female","","","",""
"Never","2015","Hesse","Male","","","",""
"Never","2015","Hesse","Female","","","",""
"Never","2015","Rhineland-Palatinate,Saarland","Male","","","",""
"Never","2015","Rhineland-Palatinate,Saarland","Female","","","",""
"Never","2015","Baden-Württemberg","Male","","","",""
"Never","2015","Baden-Württemberg","Female","","","",""
"Never","2015","Bavaria","Male","","","",""
"Never","2015","Bavaria","Female","","","",""
"Never","2015","Berlin","Male","","","",""
"Never","2015","Berlin","Female","","","",""
"Never","2015","Brandenburg","Male","","","",""
"Never","2015","Brandenburg","Female","","","",""
"Never","2015","Mecklenburg-Western Pomerania","Male","","","",""
"Never","2015","Mecklenburg-Western Pomerania","Female","","","",""
"Never","2015","Saxony","Male","","","",""
"Never","2015","Saxony","Female","","","",""
"Never","2015","Saxony-Anhalt","Male","","","",""
"Never","2015","Saxony-Anhalt","Female","","","",""
"Never","2015","Thuringia","Male","","","",""
"Never","2015","Thuringia","Female","","","",""
"Daily","2016","Schleswig-Holstein","Male","","","",""
"Daily","2016","Schleswig-Holstein","Female","","","",""
"Daily","2016","Hamburg","Male","","","",""
"Daily","2016","Hamburg","Female","","","",""
"Daily","2016","Lower Saxony","Male","","","",""
"Daily","2016","Lower Saxony","Female","","","",""
"Daily","2016","Bremen","Male","","","",""
"Daily","2016","Bremen","Female","","","",""
"Daily","2016","North Rhine-Westphalia","Male","","","",""
"Daily","2016","North Rhine-Westphalia","Female","","","",""
"Daily","2016","Hesse","Male","","","",""
"Daily","2016","Hesse","Female","","","",""
"Daily","2016","Rhineland-Palatinate,Saarland","Male","","","",""
"Daily","2016","Rhineland-Palatinate,Saarland","Female","","","",""
"Daily","2016","Baden-Württemberg","Male","","","",""
"Daily","2016","Baden-Württemberg","Female","","","",""
"Daily","2016","Bavaria","Male","","","",""
"Daily","2016","Bavaria","Female","","","",""
"Daily","2016","Berlin","Male","","","",""
"Daily","2016","Berlin","Female","","","",""
"Daily","2016","Brandenburg","Male","","","",""
"Daily","2016","Brandenburg","Female","","","",""
"Daily","2016","Mecklenburg-Western Pomerania","Male","","","",""
"Daily","2016","Mecklenburg-Western Pomerania","Female","","","",""
"Daily","2016","Saxony","Male","","","",""
"Daily","2016","Saxony","Female","","","",""
"Daily","2016","Saxony-Anhalt","Male","","","",""
"Daily","2016","Saxony-Anhalt","Female","","","",""
"Daily","2016","Thuringia","Male","","","",""
"Daily","2016","Thuringia","Female","","","",""
"Min 1x per week","2016","Schleswig-Holstein","Male","","","",""
"Min 1x per week","2016","Schleswig-Holstein","Female","","","",""
"Min 1x per week","2016","Hamburg","Male","","","",""
"Min 1x per week","2016","Hamburg","Female","","","",""
"Min 1x per week","2016","Lower Saxony","Male","","","",""
"Min 1x per week","2016","Lower Saxony","Female","","","",""
"Min 1x per week","2016","Bremen","Male","","","",""
"Min 1x per week","2016","Bremen","Female","","","",""
"Min 1x per week","2016","North Rhine-Westphalia","Male","","","",""
"Min 1x per week","2016","North Rhine-Westphalia","Female","","","",""
"Min 1x per week","2016","Hesse","Male","","","",""
"Min 1x per week","2016","Hesse","Female","","","",""
"Min 1x per week","2016","Rhineland-Palatinate,Saarland","Male","","","",""
"Min 1x per week","2016","Rhineland-Palatinate,Saarland","Female","","","",""
"Min 1x per week","2016","Baden-Württemberg","Male","","","",""
"Min 1x per week","2016","Baden-Württemberg","Female","","","",""
"Min 1x per week","2016","Bavaria","Male","","","",""
"Min 1x per week","2016","Bavaria","Female","","","",""
"Min 1x per week","2016","Berlin","Male","","","",""
"Min 1x per week","2016","Berlin","Female","","","",""
"Min 1x per week","2016","Brandenburg","Male","","","",""
"Min 1x per week","2016","Brandenburg","Female","","","",""
"Min 1x per week","2016","Mecklenburg-Western Pomerania","Male","","","",""
"Min 1x per week","2016","Mecklenburg-Western Pomerania","Female","","","",""
"Min 1x per week","2016","Saxony","Male","","","",""
"Min 1x per week","2016","Saxony","Female","","","",""
"Min 1x per week","2016","Saxony-Anhalt","Male","","","",""
"Min 1x per week","2016","Saxony-Anhalt","Female","","","",""
"Min 1x per week","2016","Thuringia","Male","","","",""
"Min 1x per week","2016","Thuringia","Female","","","",""
"Min 1x per month","2016","Schleswig-Holstein","Male","","","",""
"Min 1x per month","2016","Schleswig-Holstein","Female","","","",""
"Min 1x per month","2016","Hamburg","Male","","","",""
"Min 1x per month","2016","Hamburg","Female","","","",""
"Min 1x per month","2016","Lower Saxony","Male","","","",""
"Min 1x per month","2016","Lower Saxony","Female","","","",""
"Min 1x per month","2016","Bremen","Male","","","",""
"Min 1x per month","2016","Bremen","Female","","","",""
"Min 1x per month","2016","North Rhine-Westphalia","Male","","","",""
"Min 1x per month","2016","North Rhine-Westphalia","Female","","","",""
"Min 1x per month","2016","Hesse","Male","","","",""
"Min 1x per month","2016","Hesse","Female","","","",""
"Min 1x per month","2016","Rhineland-Palatinate,Saarland","Male","","","",""
"Min 1x per month","2016","Rhineland-Palatinate,Saarland","Female","","","",""
"Min 1x per month","2016","Baden-Württemberg","Male","","","",""
"Min 1x per month","2016","Baden-Württemberg","Female","","","",""
"Min 1x per month","2016","Bavaria","Male","","","",""
"Min 1x per month","2016","Bavaria","Female","","","",""
"Min 1x per month","2016","Berlin","Male","","","",""
"Min 1x per month","2016","Berlin","Female","","","",""
"Min 1x per month","2016","Brandenburg","Male","","","",""
"Min 1x per month","2016","Brandenburg","Female","","","",""
"Min 1x per month","2016","Mecklenburg-Western Pomerania","Male","","","",""
"Min 1x per month","2016","Mecklenburg-Western Pomerania","Female","","","",""
"Min 1x per month","2016","Saxony","Male","","","",""
"Min 1x per month","2016","Saxony","Female","","","",""
"Min 1x per month","2016","Saxony-Anhalt","Male","","","",""
"Min 1x per month","2016","Saxony-Anhalt","Female","","","",""
"Min 1x per month","2016","Thuringia","Male","","","",""
"Min 1x per month","2016","Thuringia","Female","","","",""
"Rarely","2016","Schleswig-Holstein","Male","","","",""
"Rarely","2016","Schleswig-Holstein","Female","","","",""
"Rarely","2016","Hamburg","Male","","","",""
"Rarely","2016","Hamburg","Female","","","",""
"Rarely","2016","Lower Saxony","Male","","","",""
"Rarely","2016","Lower Saxony","Female","","","",""
"Rarely","2016","Bremen","Male","","","",""
"Rarely","2016","Bremen","Female","","","",""
"Rarely","2016","North Rhine-Westphalia","Male","","","",""
"Rarely","2016","North Rhine-Westphalia","Female","","","",""
"Rarely","2016","Hesse","Male","","","",""
"Rarely","2016","Hesse","Female","","","",""
"Rarely","2016","Rhineland-Palatinate,Saarland","Male","","","",""
"Rarely","2016","Rhineland-Palatinate,Saarland","Female","","","",""
"Rarely","2016","Baden-Württemberg","Male","","","",""
"Rarely","2016","Baden-Württemberg","Female","","","",""
"Rarely","2016","Bavaria","Male","","","",""
"Rarely","2016","Bavaria","Female","","","",""
"Rarely","2016","Berlin","Male","","","",""
"Rarely","2016","Berlin","Female","","","",""
"Rarely","2016","Brandenburg","Male","","","",""
"Rarely","2016","Brandenburg","Female","","","",""
"Rarely","2016","Mecklenburg-Western Pomerania","Male","","","",""
"Rarely","2016","Mecklenburg-Western Pomerania","Female","","","",""
"Rarely","2016","Saxony","Male","","","",""
"Rarely","2016","Saxony","Female","","","",""
"Rarely","2016","Saxony-Anhalt","Male","","","",""
"Rarely","2016","Saxony-Anhalt","Female","","","",""
"Rarely","2016","Thuringia","Male","","","",""
"Rarely","2016","Thuringia","Female","","","",""
"Never","2016","Schleswig-Holstein","Male","","","",""
"Never","2016","Schleswig-Holstein","Female","","","",""
"Never","2016","Hamburg","Male","","","",""
"Never","2016","Hamburg","Female","","","",""
"Never","2016","Lower Saxony","Male","","","",""
"Never","2016","Lower Saxony","Female","","","",""
"Never","2016","Bremen","Male","","","",""
"Never","2016","Bremen","Female","","","",""
"Never","2016","North Rhine-Westphalia","Male","","","",""
"Never","2016","North Rhine-Westphalia","Female","","","",""
"Never","2016","Hesse","Male","","","",""
"Never","2016","Hesse","Female","","","",""
"Never","2016","Rhineland-Palatinate,Saarland","Male","","","",""
"Never","2016","Rhineland-Palatinate,Saarland","Female","","","",""
"Never","2016","Baden-Württemberg","Male","","","",""
"Never","2016","Baden-Württemberg","Female","","","",""
"Never","2016","Bavaria","Male","","","",""
"Never","2016","Bavaria","Female","","","",""
"Never","2016","Berlin","Male","","","",""
"Never","2016","Berlin","Female","","","",""
"Never","2016","Brandenburg","Male","","","",""
"Never","2016","Brandenburg","Female","","","",""
"Never","2016","Mecklenburg-Western Pomerania","Male","","","",""
"Never","2016","Mecklenburg-Western Pomerania","Female","","","",""
"Never","2016","Saxony","Male","","","",""
"Never","2016","Saxony","Female","","","",""
"Never","2016","Saxony-Anhalt","Male","","","",""
"Never","2016","Saxony-Anhalt","Female","","","",""
"Never","2016","Thuringia","Male","","","",""
"Never","2016","Thuringia","Female","","","",""
"Daily","2017","Schleswig-Holstein","Male","","","",""
"Daily","2017","Schleswig-Holstein","Female","","","",""
"Daily","2017","Hamburg","Male","","","",""
"Daily","2017","Hamburg","Female","","","",""
"Daily","2017","Lower Saxony","Male","","","",""
"Daily","2017","Lower Saxony","Female","","","",""
"Daily","2017","Bremen","Male","","","",""
"Daily","2017","Bremen","Female","","","",""
"Daily","2017","North Rhine-Westphalia","Male","","","",""
"Daily","2017","North Rhine-Westphalia","Female","","","",""
"Daily","2017","Hesse","Male","","","",""
"Daily","2017","Hesse","Female","","","",""
"Daily","2017","Rhineland-Palatinate,Saarland","Male","","","",""
"Daily","2017","Rhineland-Palatinate,Saarland","Female","","","",""
"Daily","2017","Baden-Württemberg","Male","","","",""
"Daily","2017","Baden-Württemberg","Female","","","",""
"Daily","2017","Bavaria","Male","","","",""
"Daily","2017","Bavaria","Female","","","",""
"Daily","2017","Berlin","Male","","","",""
"Daily","2017","Berlin","Female","","","",""
"Daily","2017","Brandenburg","Male","","","",""
"Daily","2017","Brandenburg","Female","","","",""
"Daily","2017","Mecklenburg-Western Pomerania","Male","","","",""
"Daily","2017","Mecklenburg-Western Pomerania","Female","","","",""
"Daily","2017","Saxony","Male","","","",""
"Daily","2017","Saxony","Female","","","",""
"Daily","2017","Saxony-Anhalt","Male","","","",""
"Daily","2017","Saxony-Anhalt","Female","","","",""
"Daily","2017","Thuringia","Male","","","",""
"Daily","2017","Thuringia","Female","","","",""
"Min 1x per week","2017","Schleswig-Holstein","Male","","","",""
"Min 1x per week","2017","Schleswig-Holstein","Female","","","",""
"Min 1x per week","2017","Hamburg","Male","","","",""
"Min 1x per week","2017","Hamburg","Female","","","",""
"Min 1x per week","2017","Lower Saxony","Male","","","",""
"Min 1x per week","2017","Lower Saxony","Female","","","",""
"Min 1x per week","2017","Bremen","Male","","","",""
"Min 1x per week","2017","Bremen","Female","","","",""
"Min 1x per week","2017","North Rhine-Westphalia","Male","","","",""
"Min 1x per week","2017","North Rhine-Westphalia","Female","","","",""
"Min 1x per week","2017","Hesse","Male","","","",""
"Min 1x per week","2017","Hesse","Female","","","",""
"Min 1x per week","2017","Rhineland-Palatinate,Saarland","Male","","","",""
"Min 1x per week","2017","Rhineland-Palatinate,Saarland","Female","","","",""
"Min 1x per week","2017","Baden-Württemberg","Male","","","",""
"Min 1x per week","2017","Baden-Württemberg","Female","","","",""
"Min 1x per week","2017","Bavaria","Male","","","",""
"Min 1x per week","2017","Bavaria","Female","","","",""
"Min 1x per week","2017","Berlin","Male","","","",""
"Min 1x per week","2017","Berlin","Female","","","",""
"Min 1x per week","2017","Brandenburg","Male","","","",""
"Min 1x per week","2017","Brandenburg","Female","","","",""
"Min 1x per week","2017","Mecklenburg-Western Pomerania","Male","","","",""
"Min 1x per week","2017","Mecklenburg-Western Pomerania","Female","","","",""
"Min 1x per week","2017","Saxony","Male","","","",""
"Min 1x per week","2017","Saxony","Female","","","",""
"Min 1x per week","2017","Saxony-Anhalt","Male","","","",""
"Min 1x per week","2017","Saxony-Anhalt","Female","","","",""
"Min 1x per week","2017","Thuringia","Male","","","",""
"Min 1x per week","2017","Thuringia","Female","","","",""
"Min 1x per month","2017","Schleswig-Holstein","Male","","","",""
"Min 1x per month","2017","Schleswig-Holstein","Female","","","",""
"Min 1x per month","2017","Hamburg","Male","","","",""
"Min 1x per month","2017","Hamburg","Female","","","",""
"Min 1x per month","2017","Lower Saxony","Male","","","",""
"Min 1x per month","2017","Lower Saxony","Female","","","",""
"Min 1x per month","2017","Bremen","Male","","","",""
"Min 1x per month","2017","Bremen","Female","","","",""
"Min 1x per month","2017","North Rhine-Westphalia","Male","","","",""
"Min 1x per month","2017","North Rhine-Westphalia","Female","","","",""
"Min 1x per month","2017","Hesse","Male","","","",""
"Min 1x per month","2017","Hesse","Female","","","",""
"Min 1x per month","2017","Rhineland-Palatinate,Saarland","Male","","","",""
"Min 1x per month","2017","Rhineland-Palatinate,Saarland","Female","","","",""
"Min 1x per month","2017","Baden-Württemberg","Male","","","",""
"Min 1x per month","2017","Baden-Württemberg","Female","","","",""
"Min 1x per month","2017","Bavaria","Male","","","",""
"Min 1x per month","2017","Bavaria","Female","","","",""
"Min 1x per month","2017","Berlin","Male","","","",""
"Min 1x per month","2017","Berlin","Female","","","",""
"Min 1x per month","2017","Brandenburg","Male","","","",""
"Min 1x per month","2017","Brandenburg","Female","","","",""
"Min 1x per month","2017","Mecklenburg-Western Pomerania","Male","","","",""
"Min 1x per month","2017","Mecklenburg-Western Pomerania","Female","","","",""
"Min 1x per month","2017","Saxony","Male","","","",""
"Min 1x per month","2017","Saxony","Female","","","",""
"Min 1x per month","2017","Saxony-Anhalt","Male","","","",""
"Min 1x per month","2017","Saxony-Anhalt","Female","","","",""
"Min 1x per month","2017","Thuringia","Male","","","",""
"Min 1x per month","2017","Thuringia","Female","","","",""
"Rarely","2017","Schleswig-Holstein","Male","","","",""
"Rarely","2017","Schleswig-Holstein","Female","","","",""
"Rarely","2017","Hamburg","Male","","","",""
"Rarely","2017","Hamburg","Female","","","",""
"Rarely","2017","Lower Saxony","Male","","","",""
"Rarely","2017","Lower Saxony","Female","","","",""
"Rarely","2017","Bremen","Male","","","",""
"Rarely","2017","Bremen","Female","","","",""
"Rarely","2017","North Rhine-Westphalia","Male","","","",""
"Rarely","2017","North Rhine-Westphalia","Female","","","",""
"Rarely","2017","Hesse","Male","","","",""
"Rarely","2017","Hesse","Female","","","",""
"Rarely","2017","Rhineland-Palatinate,Saarland","Male","","","",""
"Rarely","2017","Rhineland-Palatinate,Saarland","Female","","","",""
"Rarely","2017","Baden-Württemberg","Male","","","",""
"Rarely","2017","Baden-Württemberg","Female","","","",""
"Rarely","2017","Bavaria","Male","","","",""
"Rarely","2017","Bavaria","Female","","","",""
"Rarely","2017","Berlin","Male","","","",""
"Rarely","2017","Berlin","Female","","","",""
"Rarely","2017","Brandenburg","Male","","","",""
"Rarely","2017","Brandenburg","Female","","","",""
"Rarely","2017","Mecklenburg-Western Pomerania","Male","","","",""
"Rarely","2017","Mecklenburg-Western Pomerania","Female","","","",""
"Rarely","2017","Saxony","Male","","","",""
"Rarely","2017","Saxony","Female","","","",""
"Rarely","2017","Saxony-Anhalt","Male","","","",""
"Rarely","2017","Saxony-Anhalt","Female","","","",""
"Rarely","2017","Thuringia","Male","","","",""
"Rarely","2017","Thuringia","Female","","","",""
"Never","2017","Schleswig-Holstein","Male","","","",""
"Never","2017","Schleswig-Holstein","Female","","","",""
"Never","2017","Hamburg","Male","","","",""
"Never","2017","Hamburg","Female","","","",""
"Never","2017","Lower Saxony","Male","","","",""
"Never","2017","Lower Saxony","Female","","","",""
"Never","2017","Bremen","Male","","","",""
"Never","2017","Bremen","Female","","","",""
"Never","2017","North Rhine-Westphalia","Male","","","",""
"Never","2017","North Rhine-Westphalia","Female","","","",""
"Never","2017","Hesse","Male","","","",""
"Never","2017","Hesse","Female","","","",""
"Never","2017","Rhineland-Palatinate,Saarland","Male","","","",""
"Never","2017","Rhineland-Palatinate,Saarland","Female","","","",""
"Never","2017","Baden-Württemberg","Male","","","",""
"Never","2017","Baden-Württemberg","Female","","","",""
"Never","2017","Bavaria","Male","","","",""
"Never","2017","Bavaria","Female","","","",""
"Never","2017","Berlin","Male","","","",""
"Never","2017","Berlin","Female","","","",""
"Never","2017","Brandenburg","Male","","","",""
"Never","2017","Brandenburg","Female","","","",""
"Never","2017","Mecklenburg-Western Pomerania","Male","","","",""
"Never","2017","Mecklenburg-Western Pomerania","Female","","","",""
"Never","2017","Saxony","Male","","","",""
"Never","2017","Saxony","Female","","","",""
"Never","2017","Saxony-Anhalt","Male","","","",""
"Never","2017","Saxony-Anhalt","Female","","","",""
"Never","2017","Thuringia","Male","","","",""
"Never","2017","Thuringia","Female","","","",""
"Daily","2018","Schleswig-Holstein","Male","","","",""
"Daily","2018","Schleswig-Holstein","Female","","","",""
"Daily","2018","Hamburg","Male","","","",""
"Daily","2018","Hamburg","Female","","","",""
"Daily","2018","Lower Saxony","Male","","","",""
"Daily","2018","Lower Saxony","Female","","","",""
"Daily","2018","Bremen","Male","","","",""
"Daily","2018","Bremen","Female","","","",""
"Daily","2018","North Rhine-Westphalia","Male","","","",""
"Daily","2018","North Rhine-Westphalia","Female","","","",""
"Daily","2018","Hesse","Male","","","",""
"Daily","2018","Hesse","Female","","","",""
"Daily","2018","Rhineland-Palatinate,Saarland","Male","","","",""
"Daily","2018","Rhineland-Palatinate,Saarland","Female","","","",""
"Daily","2018","Baden-Württemberg","Male","","","",""
"Daily","2018","Baden-Württemberg","Female","","","",""
"Daily","2018","Bavaria","Male","","","",""
"Daily","2018","Bavaria","Female","","","",""
"Daily","2018","Berlin","Male","","","",""
"Daily","2018","Berlin","Female","","","",""
"Daily","2018","Brandenburg","Male","","","",""
"Daily","2018","Brandenburg","Female","","","",""
"Daily","2018","Mecklenburg-Western Pomerania","Male","","","",""
"Daily","2018","Mecklenburg-Western Pomerania","Female","","","",""
"Daily","2018","Saxony","Male","","","",""
"Daily","2018","Saxony","Female","","","",""
"Daily","2018","Saxony-Anhalt","Male","","","",""
"Daily","2018","Saxony-Anhalt","Female","","","",""
"Daily","2018","Thuringia","Male","","","",""
"Daily","2018","Thuringia","Female","","","",""
"Min 1x per week","2018","Schleswig-Holstein","Male","","","",""
"Min 1x per week","2018","Schleswig-Holstein","Female","","","",""
"Min 1x per week","2018","Hamburg","Male","","","",""
"Min 1x per week","2018","Hamburg","Female","","","",""
"Min 1x per week","2018","Lower Saxony","Male","","","",""
"Min 1x per week","2018","Lower Saxony","Female","","","",""
"Min 1x per week","2018","Bremen","Male","","","",""
"Min 1x per week","2018","Bremen","Female","","","",""
"Min 1x per week","2018","North Rhine-Westphalia","Male","","","",""
"Min 1x per week","2018","North Rhine-Westphalia","Female","","","",""
"Min 1x per week","2018","Hesse","Male","","","",""
"Min 1x per week","2018","Hesse","Female","","","",""
"Min 1x per week","2018","Rhineland-Palatinate,Saarland","Male","","","",""
"Min 1x per week","2018","Rhineland-Palatinate,Saarland","Female","","","",""
"Min 1x per week","2018","Baden-Württemberg","Male","","","",""
"Min 1x per week","2018","Baden-Württemberg","Female","","","",""
"Min 1x per week","2018","Bavaria","Male","","","",""
"Min 1x per week","2018","Bavaria","Female","","","",""
"Min 1x per week","2018","Berlin","Male","","","",""
"Min 1x per week","2018","Berlin","Female","","","",""
"Min 1x per week","2018","Brandenburg","Male","","","",""
"Min 1x per week","2018","Brandenburg","Female","","","",""
"Min 1x per week","2018","Mecklenburg-Western Pomerania","Male","","","",""
"Min 1x per week","2018","Mecklenburg-Western Pomerania","Female","","","",""
"Min 1x per week","2018","Saxony","Male","","","",""
"Min 1x per week","2018","Saxony","Female","","","",""
"Min 1x per week","2018","Saxony-Anhalt","Male","","","",""
"Min 1x per week","2018","Saxony-Anhalt","Female","","","",""
"Min 1x per week","2018","Thuringia","Male","","","",""
"Min 1x per week","2018","Thuringia","Female","","","",""
