"ple0016","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","2011","lower secondary degree","(1c) basic vocational qualification","176","1","1","1"
"Yes","2011","lower secondary degree","(2b) intermediate general qualification","","","",""
"Yes","2011","lower secondary degree","(2a) intermediate vocational","1","","",""
"Yes","2011","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Yes","2011","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Yes","2011","lower secondary degree","(3a) lower tertiary education","4","","",""
"Yes","2011","lower secondary degree","(3b) higher tertiary education","2","","",""
"Yes","2011","secondary school degree","(0) in school","","","",""
"Yes","2011","secondary school degree","(1a) inadequately completed","","","",""
"Yes","2011","secondary school degree","(1b) general elementary school","","","",""
"Yes","2011","secondary school degree","(1c) basic vocational qualification","","","",""
"Yes","2011","secondary school degree","(2b) intermediate general qualification","4","","",""
"Yes","2011","secondary school degree","(2a) intermediate vocational","76","1","1","1"
"Yes","2011","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Yes","2011","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Yes","2011","secondary school degree","(3a) lower tertiary education","11","","",""
"Yes","2011","secondary school degree","(3b) higher tertiary education","","","",""
"Yes","2011","college entrance qualification","(0) in school","","","",""
"Yes","2011","college entrance qualification","(1a) inadequately completed","","","",""
"Yes","2011","college entrance qualification","(1b) general elementary school","","","",""
"Yes","2011","college entrance qualification","(1c) basic vocational qualification","","","",""
"Yes","2011","college entrance qualification","(2b) intermediate general qualification","","","",""
"Yes","2011","college entrance qualification","(2a) intermediate vocational","","","",""
"Yes","2011","college entrance qualification","(2c_gen) general maturity certificate","1","","",""
"Yes","2011","college entrance qualification","(2c_voc) vocational maturity certificate","9","","",""
"Yes","2011","college entrance qualification","(3a) lower tertiary education","14","","",""
"Yes","2011","college entrance qualification","(3b) higher tertiary education","32","1","1","1"
"Yes","2011","Other degree","(0) in school","","","",""
"Yes","2011","Other degree","(1a) inadequately completed","","","",""
"Yes","2011","Other degree","(1b) general elementary school","12","","",""
"Yes","2011","Other degree","(1c) basic vocational qualification","12","","",""
"Yes","2011","Other degree","(2b) intermediate general qualification","","","",""
"Yes","2011","Other degree","(2a) intermediate vocational","","","",""
"Yes","2011","Other degree","(2c_gen) general maturity certificate","2","","",""
"Yes","2011","Other degree","(2c_voc) vocational maturity certificate","5","","",""
"Yes","2011","Other degree","(3a) lower tertiary education","","","",""
"Yes","2011","Other degree","(3b) higher tertiary education","1","","",""
"Yes","2011","no degree/no degree yet","(0) in school","","","",""
"Yes","2011","no degree/no degree yet","(1a) inadequately completed","10","","",""
"Yes","2011","no degree/no degree yet","(1b) general elementary school","","","",""
"Yes","2011","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Yes","2011","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Yes","2011","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Yes","2011","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Yes","2011","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Yes","2011","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Yes","2011","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Yes","2012","lower secondary degree","(0) in school","","","",""
"Yes","2012","lower secondary degree","(1a) inadequately completed","","","",""
"Yes","2012","lower secondary degree","(1b) general elementary school","","","",""
"Yes","2012","lower secondary degree","(1c) basic vocational qualification","","","",""
"Yes","2012","lower secondary degree","(2b) intermediate general qualification","","","",""
"Yes","2012","lower secondary degree","(2a) intermediate vocational","","","",""
"Yes","2012","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Yes","2012","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","lower secondary degree","(3a) lower tertiary education","","","",""
"Yes","2012","lower secondary degree","(3b) higher tertiary education","","","",""
"Yes","2012","secondary school degree","(0) in school","","","",""
"Yes","2012","secondary school degree","(1a) inadequately completed","","","",""
"Yes","2012","secondary school degree","(1b) general elementary school","","","",""
"Yes","2012","secondary school degree","(1c) basic vocational qualification","","","",""
"Yes","2012","secondary school degree","(2b) intermediate general qualification","","","",""
"Yes","2012","secondary school degree","(2a) intermediate vocational","","","",""
"Yes","2012","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Yes","2012","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","secondary school degree","(3a) lower tertiary education","","","",""
"Yes","2012","secondary school degree","(3b) higher tertiary education","","","",""
"Yes","2012","college entrance qualification","(0) in school","","","",""
"Yes","2012","college entrance qualification","(1a) inadequately completed","","","",""
"Yes","2012","college entrance qualification","(1b) general elementary school","","","",""
"Yes","2012","college entrance qualification","(1c) basic vocational qualification","","","",""
"Yes","2012","college entrance qualification","(2b) intermediate general qualification","","","",""
"Yes","2012","college entrance qualification","(2a) intermediate vocational","","","",""
"Yes","2012","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Yes","2012","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","college entrance qualification","(3a) lower tertiary education","","","",""
"Yes","2012","college entrance qualification","(3b) higher tertiary education","","","",""
"Yes","2012","Other degree","(0) in school","","","",""
"Yes","2012","Other degree","(1a) inadequately completed","","","",""
"Yes","2012","Other degree","(1b) general elementary school","","","",""
"Yes","2012","Other degree","(1c) basic vocational qualification","","","",""
"Yes","2012","Other degree","(2b) intermediate general qualification","","","",""
"Yes","2012","Other degree","(2a) intermediate vocational","","","",""
"Yes","2012","Other degree","(2c_gen) general maturity certificate","","","",""
"Yes","2012","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","Other degree","(3a) lower tertiary education","","","",""
"Yes","2012","Other degree","(3b) higher tertiary education","","","",""
"Yes","2012","no degree/no degree yet","(0) in school","","","",""
"Yes","2012","no degree/no degree yet","(1a) inadequately completed","","","",""
"Yes","2012","no degree/no degree yet","(1b) general elementary school","","","",""
"Yes","2012","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Yes","2012","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Yes","2012","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Yes","2012","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Yes","2012","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Yes","2012","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Yes","2013","lower secondary degree","(0) in school","","","",""
"Yes","2013","lower secondary degree","(1a) inadequately completed","","","",""
"Yes","2013","lower secondary degree","(1b) general elementary school","50","1","1","1"
"Yes","2013","lower secondary degree","(1c) basic vocational qualification","164","1","1","1"
"Yes","2013","lower secondary degree","(2b) intermediate general qualification","","","",""
"Yes","2013","lower secondary degree","(2a) intermediate vocational","1","","",""
"Yes","2013","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Yes","2013","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Yes","2013","lower secondary degree","(3a) lower tertiary education","5","","",""
"Yes","2013","lower secondary degree","(3b) higher tertiary education","1","","",""
"Yes","2013","secondary school degree","(0) in school","","","",""
"Yes","2013","secondary school degree","(1a) inadequately completed","","","",""
"Yes","2013","secondary school degree","(1b) general elementary school","","","",""
"Yes","2013","secondary school degree","(1c) basic vocational qualification","","","",""
"Yes","2013","secondary school degree","(2b) intermediate general qualification","3","","",""
"Yes","2013","secondary school degree","(2a) intermediate vocational","81","1","1","1"
"Yes","2013","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Yes","2013","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Yes","2013","secondary school degree","(3a) lower tertiary education","6","","",""
"Yes","2013","secondary school degree","(3b) higher tertiary education","","","",""
"Yes","2013","college entrance qualification","(0) in school","","","",""
"Yes","2013","college entrance qualification","(1a) inadequately completed","","","",""
"Yes","2013","college entrance qualification","(1b) general elementary school","","","",""
"Yes","2013","college entrance qualification","(1c) basic vocational qualification","","","",""
"Yes","2013","college entrance qualification","(2b) intermediate general qualification","","","",""
"Yes","2013","college entrance qualification","(2a) intermediate vocational","","","",""
"Yes","2013","college entrance qualification","(2c_gen) general maturity certificate","3","","",""
"Yes","2013","college entrance qualification","(2c_voc) vocational maturity certificate","11","","",""
"Yes","2013","college entrance qualification","(3a) lower tertiary education","19","","",""
"Yes","2013","college entrance qualification","(3b) higher tertiary education","33","1","1","1"
"Yes","2013","Other degree","(0) in school","","","",""
"Yes","2013","Other degree","(1a) inadequately completed","","","",""
"Yes","2013","Other degree","(1b) general elementary school","7","","",""
"Yes","2013","Other degree","(1c) basic vocational qualification","9","","",""
"Yes","2013","Other degree","(2b) intermediate general qualification","","","",""
"Yes","2013","Other degree","(2a) intermediate vocational","","","",""
"Yes","2013","Other degree","(2c_gen) general maturity certificate","","","",""
"Yes","2013","Other degree","(2c_voc) vocational maturity certificate","5","","",""
"Yes","2013","Other degree","(3a) lower tertiary education","","","",""
"Yes","2013","Other degree","(3b) higher tertiary education","3","","",""
"Yes","2013","no degree/no degree yet","(0) in school","","","",""
"Yes","2013","no degree/no degree yet","(1a) inadequately completed","12","","",""
"Yes","2013","no degree/no degree yet","(1b) general elementary school","","","",""
"Yes","2013","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Yes","2013","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Yes","2013","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Yes","2013","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Yes","2013","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Yes","2013","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Yes","2013","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Yes","2014","lower secondary degree","(0) in school","","","",""
"Yes","2014","lower secondary degree","(1a) inadequately completed","","","",""
"Yes","2014","lower secondary degree","(1b) general elementary school","","","",""
"Yes","2014","lower secondary degree","(1c) basic vocational qualification","","","",""
"Yes","2014","lower secondary degree","(2b) intermediate general qualification","","","",""
"Yes","2014","lower secondary degree","(2a) intermediate vocational","","","",""
"Yes","2014","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Yes","2014","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","lower secondary degree","(3a) lower tertiary education","","","",""
"Yes","2014","lower secondary degree","(3b) higher tertiary education","","","",""
"Yes","2014","secondary school degree","(0) in school","","","",""
"Yes","2014","secondary school degree","(1a) inadequately completed","","","",""
"Yes","2014","secondary school degree","(1b) general elementary school","","","",""
"Yes","2014","secondary school degree","(1c) basic vocational qualification","","","",""
"Yes","2014","secondary school degree","(2b) intermediate general qualification","","","",""
"Yes","2014","secondary school degree","(2a) intermediate vocational","","","",""
"Yes","2014","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Yes","2014","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","secondary school degree","(3a) lower tertiary education","","","",""
"Yes","2014","secondary school degree","(3b) higher tertiary education","","","",""
"Yes","2014","college entrance qualification","(0) in school","","","",""
"Yes","2014","college entrance qualification","(1a) inadequately completed","","","",""
"Yes","2014","college entrance qualification","(1b) general elementary school","","","",""
"Yes","2014","college entrance qualification","(1c) basic vocational qualification","","","",""
"Yes","2014","college entrance qualification","(2b) intermediate general qualification","","","",""
"Yes","2014","college entrance qualification","(2a) intermediate vocational","","","",""
"Yes","2014","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Yes","2014","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","college entrance qualification","(3a) lower tertiary education","","","",""
"Yes","2014","college entrance qualification","(3b) higher tertiary education","","","",""
"Yes","2014","Other degree","(0) in school","","","",""
"Yes","2014","Other degree","(1a) inadequately completed","","","",""
"Yes","2014","Other degree","(1b) general elementary school","","","",""
"Yes","2014","Other degree","(1c) basic vocational qualification","","","",""
"Yes","2014","Other degree","(2b) intermediate general qualification","","","",""
"Yes","2014","Other degree","(2a) intermediate vocational","","","",""
"Yes","2014","Other degree","(2c_gen) general maturity certificate","","","",""
"Yes","2014","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","Other degree","(3a) lower tertiary education","","","",""
"Yes","2014","Other degree","(3b) higher tertiary education","","","",""
"Yes","2014","no degree/no degree yet","(0) in school","","","",""
"Yes","2014","no degree/no degree yet","(1a) inadequately completed","","","",""
"Yes","2014","no degree/no degree yet","(1b) general elementary school","","","",""
"Yes","2014","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Yes","2014","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Yes","2014","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Yes","2014","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Yes","2014","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Yes","2014","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Yes","2015","lower secondary degree","(0) in school","","","",""
"Yes","2015","lower secondary degree","(1a) inadequately completed","","","",""
"Yes","2015","lower secondary degree","(1b) general elementary school","45","1","1","1"
"Yes","2015","lower secondary degree","(1c) basic vocational qualification","176","1","1","1"
"Yes","2015","lower secondary degree","(2b) intermediate general qualification","","","",""
"Yes","2015","lower secondary degree","(2a) intermediate vocational","1","","",""
"Yes","2015","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Yes","2015","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Yes","2015","lower secondary degree","(3a) lower tertiary education","4","","",""
"Yes","2015","lower secondary degree","(3b) higher tertiary education","1","","",""
"Yes","2015","secondary school degree","(0) in school","","","",""
"Yes","2015","secondary school degree","(1a) inadequately completed","","","",""
"Yes","2015","secondary school degree","(1b) general elementary school","","","",""
"Yes","2015","secondary school degree","(1c) basic vocational qualification","","","",""
"Yes","2015","secondary school degree","(2b) intermediate general qualification","5","","",""
"Yes","2015","secondary school degree","(2a) intermediate vocational","99","1","1","1"
"Yes","2015","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Yes","2015","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Yes","2015","secondary school degree","(3a) lower tertiary education","8","","",""
"Yes","2015","secondary school degree","(3b) higher tertiary education","","","",""
"Yes","2015","college entrance qualification","(0) in school","","","",""
"Yes","2015","college entrance qualification","(1a) inadequately completed","","","",""
"Yes","2015","college entrance qualification","(1b) general elementary school","","","",""
"Yes","2015","college entrance qualification","(1c) basic vocational qualification","","","",""
"Yes","2015","college entrance qualification","(2b) intermediate general qualification","","","",""
"Yes","2015","college entrance qualification","(2a) intermediate vocational","","","",""
"Yes","2015","college entrance qualification","(2c_gen) general maturity certificate","3","","",""
"Yes","2015","college entrance qualification","(2c_voc) vocational maturity certificate","24","","",""
"Yes","2015","college entrance qualification","(3a) lower tertiary education","17","","",""
"Yes","2015","college entrance qualification","(3b) higher tertiary education","43","1","1","1"
"Yes","2015","Other degree","(0) in school","","","",""
"Yes","2015","Other degree","(1a) inadequately completed","","","",""
"Yes","2015","Other degree","(1b) general elementary school","9","","",""
"Yes","2015","Other degree","(1c) basic vocational qualification","19","","",""
"Yes","2015","Other degree","(2b) intermediate general qualification","","","",""
"Yes","2015","Other degree","(2a) intermediate vocational","","","",""
"Yes","2015","Other degree","(2c_gen) general maturity certificate","3","","",""
"Yes","2015","Other degree","(2c_voc) vocational maturity certificate","10","","",""
"Yes","2015","Other degree","(3a) lower tertiary education","1","","",""
"Yes","2015","Other degree","(3b) higher tertiary education","5","","",""
"Yes","2015","no degree/no degree yet","(0) in school","","","",""
"Yes","2015","no degree/no degree yet","(1a) inadequately completed","19","","",""
"Yes","2015","no degree/no degree yet","(1b) general elementary school","","","",""
"Yes","2015","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Yes","2015","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Yes","2015","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Yes","2015","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Yes","2015","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Yes","2015","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Yes","2015","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Yes","2016","lower secondary degree","(0) in school","","","",""
"Yes","2016","lower secondary degree","(1a) inadequately completed","","","",""
"Yes","2016","lower secondary degree","(1b) general elementary school","","","",""
"Yes","2016","lower secondary degree","(1c) basic vocational qualification","","","",""
"Yes","2016","lower secondary degree","(2b) intermediate general qualification","","","",""
"Yes","2016","lower secondary degree","(2a) intermediate vocational","","","",""
"Yes","2016","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Yes","2016","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Yes","2016","lower secondary degree","(3a) lower tertiary education","","","",""
"Yes","2016","lower secondary degree","(3b) higher tertiary education","","","",""
"Yes","2016","secondary school degree","(0) in school","","","",""
"Yes","2016","secondary school degree","(1a) inadequately completed","","","",""
"Yes","2016","secondary school degree","(1b) general elementary school","","","",""
"Yes","2016","secondary school degree","(1c) basic vocational qualification","","","",""
"Yes","2016","secondary school degree","(2b) intermediate general qualification","","","",""
"Yes","2016","secondary school degree","(2a) intermediate vocational","","","",""
"Yes","2016","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Yes","2016","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Yes","2016","secondary school degree","(3a) lower tertiary education","","","",""
"Yes","2016","secondary school degree","(3b) higher tertiary education","","","",""
"Yes","2016","college entrance qualification","(0) in school","","","",""
"Yes","2016","college entrance qualification","(1a) inadequately completed","","","",""
"Yes","2016","college entrance qualification","(1b) general elementary school","","","",""
"Yes","2016","college entrance qualification","(1c) basic vocational qualification","","","",""
"Yes","2016","college entrance qualification","(2b) intermediate general qualification","","","",""
"Yes","2016","college entrance qualification","(2a) intermediate vocational","","","",""
"Yes","2016","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Yes","2016","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Yes","2016","college entrance qualification","(3a) lower tertiary education","","","",""
"Yes","2016","college entrance qualification","(3b) higher tertiary education","","","",""
"Yes","2016","Other degree","(0) in school","","","",""
"Yes","2016","Other degree","(1a) inadequately completed","","","",""
"Yes","2016","Other degree","(1b) general elementary school","","","",""
"Yes","2016","Other degree","(1c) basic vocational qualification","","","",""
"Yes","2016","Other degree","(2b) intermediate general qualification","","","",""
"Yes","2016","Other degree","(2a) intermediate vocational","","","",""
"Yes","2016","Other degree","(2c_gen) general maturity certificate","","","",""
"Yes","2016","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Yes","2016","Other degree","(3a) lower tertiary education","","","",""
"Yes","2016","Other degree","(3b) higher tertiary education","","","",""
"Yes","2016","no degree/no degree yet","(0) in school","","","",""
"Yes","2016","no degree/no degree yet","(1a) inadequately completed","","","",""
"Yes","2016","no degree/no degree yet","(1b) general elementary school","","","",""
"Yes","2016","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Yes","2016","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Yes","2016","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Yes","2016","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Yes","2016","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Yes","2016","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Yes","2016","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Yes","2017","lower secondary degree","(0) in school","","","",""
"Yes","2017","lower secondary degree","(1a) inadequately completed","","","",""
"Yes","2017","lower secondary degree","(1b) general elementary school","43","1","1","1"
"Yes","2017","lower secondary degree","(1c) basic vocational qualification","164","1","1","1"
"Yes","2017","lower secondary degree","(2b) intermediate general qualification","","","",""
"Yes","2017","lower secondary degree","(2a) intermediate vocational","","","",""
"Yes","2017","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Yes","2017","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Yes","2017","lower secondary degree","(3a) lower tertiary education","4","","",""
"Yes","2017","lower secondary degree","(3b) higher tertiary education","2","","",""
"Yes","2017","secondary school degree","(0) in school","","","",""
"Yes","2017","secondary school degree","(1a) inadequately completed","","","",""
"Yes","2017","secondary school degree","(1b) general elementary school","","","",""
"Yes","2017","secondary school degree","(1c) basic vocational qualification","","","",""
"Yes","2017","secondary school degree","(2b) intermediate general qualification","6","","",""
"Yes","2017","secondary school degree","(2a) intermediate vocational","118","1","1","1"
"Yes","2017","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Yes","2017","secondary school degree","(2c_voc) vocational maturity certificate","1","","",""
"Yes","2017","secondary school degree","(3a) lower tertiary education","7","","",""
"Yes","2017","secondary school degree","(3b) higher tertiary education","2","","",""
"Yes","2017","college entrance qualification","(0) in school","","","",""
"Yes","2017","college entrance qualification","(1a) inadequately completed","","","",""
