"m11126","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"Very good","1993","Employed","no migration background","","","","","1"
"Very good","1993","Employed","direct migration background","","","","","1"
"Very good","1993","Employed","indirect migration background","","","","","1"
"Bad ","1994","Not Employed","no migration background","272","0.0926250079861707","0.0831098730035256","0.102140142968816","5"
"Bad ","1994","Not Employed","direct migration background","63","0.0788123734627302","0.0605693283138087","0.0970554186116517","5"
"Bad ","1994","Not Employed","indirect migration background","4","","","","5"
"Bad ","1994","Employed","no migration background","92","0.0162721490189075","0.0131947392393156","0.0193495587984994","5"
"Bad ","1994","Employed","direct migration background","44","0.028685006211229","0.0203128737107533","0.0370571387117047","5"
"Bad ","1994","Employed","indirect migration background","3","","","","5"
"Good","1994","Not Employed","no migration background","1072","0.267062450770732","0.252541424120214","0.28158347742125","2"
"Good","1994","Not Employed","direct migration background","275","0.282729075364943","0.25223939079312","0.313218759936765","2"
"Good","1994","Not Employed","indirect migration background","75","0.407139134542598","0.333501835217363","0.480776433867833","2"
"Good","1994","Employed","no migration background","3012","0.451874009445707","0.439768745351096","0.463979273540319","2"
"Good","1994","Employed","indirect migration background","134","0.374013714807137","0.321245426976097","0.426782002638176","2"
"Good","1994","Employed","direct migration background","667","0.427086535697274","0.402276292178352","0.451896779216195","2"
"Poor","1994","Not Employed","no migration background","677","0.21209885841545","0.198681641162634","0.225516075668266","4"
"Poor","1994","Not Employed","direct migration background","190","0.248306311973513","0.219055332491573","0.277557291455453","4"
"Poor","1994","Not Employed","indirect migration background","14","","","","4"
"Poor","1994","Employed","no migration background","657","0.111108342449191","0.103464299138711","0.118752385759672","4"
"Poor","1994","Employed","direct migration background","213","0.130024111609983","0.11315492555693","0.146893297663036","4"
"Poor","1994","Employed","indirect migration background","17","","","","4"
"Satisfactory","1994","Not Employed","no migration background","1327","0.379307696979242","0.363382257377265","0.395233136581219","3"
"Satisfactory","1994","Not Employed","direct migration background","236","0.318799455605216","0.287247784918173","0.35035112629226","3"
"Satisfactory","1994","Employed","no migration background","2023","0.318619760024803","0.307286456759343","0.329953063290263","3"
"Satisfactory","1994","Not Employed","indirect migration background","18","","","","3"
"Satisfactory","1994","Employed","direct migration background","420","0.29114816288423","0.26836241256552","0.313933913202939","3"
"Satisfactory","1994","Employed","indirect migration background","69","0.23438210538717","0.188184965031358","0.280579245742982","3"
"Very good","1994","Not Employed","no migration background","218","0.0489059858484051","0.041827340488535","0.0559846312082751","1"
"Very good","1994","Not Employed","direct migration background","74","0.0713527835935975","0.0539244075260781","0.0887811596611168","1"
"Very good","1994","Not Employed","indirect migration background","60","0.320835399085254","0.250870744145326","0.390800054025183","1"
"Very good","1994","Employed","no migration background","709","0.102125739061391","0.0947602641118536","0.109491214010929","1"
"Very good","1994","Employed","direct migration background","183","0.123056183597285","0.106579637470356","0.139532729724214","1"
"Very good","1994","Employed","indirect migration background","100","0.30360832783092","0.253463002383445","0.353753653278395","1"
"Bad ","1995","Not Employed","no migration background","258","0.086549040515482","0.0772932457059105","0.0958048353250535","5"
"Bad ","1995","Not Employed","direct migration background","83","0.0851653510024535","0.0686927147823533","0.101637987222554","5"
"Bad ","1995","Not Employed","indirect migration background","2","","","","5"
"Bad ","1995","Employed","no migration background","89","0.0154472572271088","0.0124418158043064","0.0184526986499113","5"
"Bad ","1995","Employed","direct migration background","47","0.0201014865989271","0.0134318745666999","0.0267710986311543","5"
"Bad ","1995","Employed","indirect migration background","6","","","","5"
"Good","1995","Not Employed","direct migration background","370","0.319721041750893","0.292198441426497","0.34724364207529","2"
"Good","1995","Not Employed","no migration background","1030","0.255127433176266","0.240777180735426","0.269477685617106","2"
"Good","1995","Employed","no migration background","3076","0.470323092570438","0.458159362991891","0.482486822148986","2"
"Good","1995","Not Employed","indirect migration background","79","0.487500820191296","0.412583143891151","0.562418496491442","2"
"Good","1995","Employed","direct migration background","772","0.443044213600702","0.4194378099585","0.466650617242904","2"
"Good","1995","Employed","indirect migration background","156","0.423803401547582","0.371354250180829","0.476252552914335","2"
"Poor","1995","Not Employed","no migration background","689","0.221259845980265","0.207595540628598","0.234924151331931","4"
"Poor","1995","Not Employed","direct migration background","229","0.204727890829968","0.180915296317542","0.228540485342395","4"
"Poor","1995","Employed","no migration background","647","0.106263243002453","0.0987529059459295","0.113773580058976","4"
"Poor","1995","Not Employed","indirect migration background","15","","","","4"
"Poor","1995","Employed","direct migration background","199","0.109999998844094","0.0951308099682253","0.124869187719963","4"
"Poor","1995","Employed","indirect migration background","24","","","","4"
"Satisfactory","1995","Not Employed","direct migration background","333","0.312339160837176","0.284988948598981","0.33968937307537","3"
"Satisfactory","1995","Not Employed","no migration background","1329","0.383127160357447","0.367123870693159","0.399130450021734","3"
"Satisfactory","1995","Not Employed","indirect migration background","17","","","","3"
"Satisfactory","1995","Employed","no migration background","2046","0.32510407091768","0.313688629924055","0.336519511911305","3"
"Satisfactory","1995","Employed","direct migration background","455","0.272535987711516","0.251376087270573","0.293695888152459","3"
"Satisfactory","1995","Employed","indirect migration background","66","0.230476309382608","0.185777593754045","0.275175025011172","3"
"Very good","1995","Not Employed","no migration background","239","0.0539365199705403","0.0465004824693068","0.0613725574717738","1"
"Very good","1995","Not Employed","direct migration background","88","0.0780465555795091","0.0622161624220216","0.0938769487369966","1"
"Very good","1995","Not Employed","indirect migration background","58","0.243942789538988","0.179574590448838","0.308310988629139","1"
"Very good","1995","Employed","no migration background","610","0.0828623362823207","0.0761440433395912","0.0895806292250501","1"
"Very good","1995","Employed","direct migration background","228","0.154318313244761","0.137150770750306","0.171485855739216","1"
"Very good","1995","Employed","indirect migration background","89","0.258734694391058","0.212252665901489","0.305216722880627","1"
"Bad ","1996","Not Employed","no migration background","225","0.0795727919730001","0.0705474441771698","0.0885981397688305","5"
"Bad ","1996","Not Employed","direct migration background","95","0.10561919131215","0.0867943741174841","0.124444008506816","5"
"Bad ","1996","Not Employed","indirect migration background","1","","","","5"
"Bad ","1996","Employed","no migration background","100","0.0166196128288325","0.0135064714680791","0.019732754189586","5"
"Bad ","1996","Employed","direct migration background","41","0.0264536996349362","0.0185705807945717","0.0343368184753007","5"
"Bad ","1996","Employed","indirect migration background","3","","","","5"
"Good","1996","Not Employed","no migration background","963","0.249824127024758","0.235386837701412","0.264261416348105","2"
"Good","1996","Not Employed","direct migration background","307","0.259974795285114","0.233109786246842","0.286839804323387","2"
"Good","1996","Not Employed","indirect migration background","79","0.35813348126144","0.288285537268189","0.427981425254692","2"
"Good","1996","Employed","no migration background","3056","0.463539413296874","0.451396025547043","0.475682801046706","2"
"Good","1996","Employed","direct migration background","691","0.443359249769696","0.41895632143749","0.467762178101901","2"
"Good","1996","Employed","indirect migration background","164","0.409146286306281","0.358911625607096","0.459380947005466","2"
"Poor","1996","Not Employed","no migration background","708","0.228582379360393","0.214578347946289","0.242586410774496","4"
"Poor","1996","Not Employed","direct migration background","197","0.185591884923311","0.16177973269687","0.209404037149753","4"
"Poor","1996","Not Employed","indirect migration background","9","","","","4"
"Poor","1996","Employed","no migration background","585","0.0938845338462288","0.0867819492040323","0.100987118488425","4"
"Poor","1996","Employed","indirect migration background","21","","","","4"
"Poor","1996","Employed","direct migration background","189","0.113315573936658","0.0977449541138555","0.128886193759461","4"
"Satisfactory","1996","Not Employed","direct migration background","348","0.370405771863957","0.34082787063098","0.399983673096933","3"
"Satisfactory","1996","Not Employed","no migration background","1332","0.391371930211307","0.375095552839664","0.407648307582951","3"
"Satisfactory","1996","Not Employed","indirect migration background","33","0.209120644249885","0.149874188183274","0.268367100316497","3"
"Satisfactory","1996","Employed","no migration background","2101","0.332349305591798","0.320878348386273","0.343820262797322","3"
"Satisfactory","1996","Employed","direct migration background","474","0.295801629291474","0.273382210574308","0.318221048008639","3"
"Satisfactory","1996","Employed","indirect migration background","83","0.276116694922697","0.230438935256473","0.32179445458892","3"
"Very good","1996","Not Employed","no migration background","226","0.0506487714305415","0.0433359521590889","0.0579615907019941","1"
"Very good","1996","Not Employed","direct migration background","77","0.0784083566154676","0.0619438563867125","0.0948728568442227","1"
"Very good","1996","Not Employed","indirect migration background","59","0.308191963386599","0.240923383430847","0.375460543342352","1"
"Very good","1996","Employed","no migration background","636","0.0936071344362664","0.0865139650065913","0.100700303865941","1"
"Very good","1996","Employed","direct migration background","197","0.121069847367236","0.105045817764564","0.137093876969909","1"
"Very good","1996","Employed","indirect migration background","97","0.251395796953562","0.207072779543424","0.295718814363701","1"
"Bad ","1997","Not Employed","no migration background","248","0.0834184862579581","0.0742902845202587","0.0925466879956575","5"
"Bad ","1997","Not Employed","direct migration background","79","0.0815494877483722","0.0647212074924036","0.0983777680043408","5"
"Bad ","1997","Not Employed","indirect migration background","","","","","5"
"Bad ","1997","Employed","no migration background","93","0.0155899474316419","0.0125330689649016","0.0186468258983822","5"
"Bad ","1997","Employed","direct migration background","35","0.0187864298444928","0.0118506054884846","0.0257222542005011","5"
"Bad ","1997","Employed","indirect migration background","5","","","","5"
"Good","1997","Not Employed","no migration background","1014","0.243005232497393","0.228846551997928","0.257163912996858","2"
"Good","1997","Not Employed","direct migration background","339","0.288109608205959","0.260262078641679","0.315957137770239","2"
"Good","1997","Not Employed","indirect migration background","93","0.44524062172473","0.376704090053398","0.513777153396063","2"
"Good","1997","Employed","direct migration background","689","0.433539642320851","0.408223743304775","0.458855541336926","2"
"Good","1997","Employed","no migration background","3122","0.477672028934146","0.465346533803343","0.48999752406495","2"
"Good","1997","Employed","indirect migration background","199","0.500649805216551","0.449840148740552","0.55145946169255","2"
"Poor","1997","Not Employed","no migration background","667","0.210231944545997","0.196780539021248","0.223683350070746","4"
"Poor","1997","Not Employed","direct migration background","209","0.213849624582094","0.188637566659408","0.239061682504779","4"
"Poor","1997","Not Employed","indirect migration background","13","","","","4"
"Poor","1997","Employed","no migration background","526","0.0909961647475994","0.083899370253917","0.0980929592412818","4"
"Poor","1997","Employed","direct migration background","177","0.133895510491075","0.116498992176934","0.151292028805217","4"
"Poor","1997","Employed","indirect migration background","21","","","","4"
"Satisfactory","1997","Not Employed","no migration background","1385","0.413390415668303","0.39713405562924","0.429646775707365","3"
"Satisfactory","1997","Not Employed","direct migration background","327","0.331673061253668","0.302722911132561","0.360623211374775","3"
"Satisfactory","1997","Not Employed","indirect migration background","28","","","","3"
"Satisfactory","1997","Employed","no migration background","1979","0.320766737578121","0.309248873117459","0.332284602038783","3"
"Satisfactory","1997","Employed","direct migration background","410","0.294665982811371","0.271376673866119","0.317955291756624","3"
"Satisfactory","1997","Employed","indirect migration background","59","0.196254436084075","0.155894947292828","0.236613924875322","3"
"Very good","1997","Not Employed","no migration background","211","0.049953921030349","0.0427623188275324","0.0571455232331656","1"
"Very good","1997","Not Employed","direct migration background","62","0.0848182182099073","0.0676865563982082","0.101949880021606","1"
"Very good","1997","Not Employed","indirect migration background","68","0.273048955589815","0.21160979853196","0.33448811264767","1"
"Very good","1997","Employed","no migration background","589","0.0949751213084917","0.0877407130310738","0.10220952958591","1"
"Very good","1997","Employed","direct migration background","161","0.11911243453221","0.10256491217889","0.13565995688553","1"
"Very good","1997","Employed","indirect migration background","88","0.242953479343531","0.199372251026649","0.286534707660413","1"
"Bad ","1998","Not Employed","no migration background","324","0.0854988318269994","0.0770452527639599","0.093952410890039","5"
"Bad ","1998","Not Employed","direct migration background","75","0.0745141261005303","0.0583187287611901","0.0907095234398705","5"
"Bad ","1998","Not Employed","indirect migration background","2","","","","5"
"Bad ","1998","Employed","no migration background","94","0.0162347687215216","0.0132903994204622","0.019179138022581","5"
"Bad ","1998","Employed","direct migration background","27","","","","5"
"Bad ","1998","Employed","indirect migration background","3","","","","5"
"Good","1998","Not Employed","no migration background","1224","0.26315130743918","0.249838785984513","0.276463828893847","2"
"Good","1998","Not Employed","direct migration background","348","0.324282374268722","0.295413376969789","0.353151371567654","2"
"Good","1998","Not Employed","indirect migration background","82","0.331298320578492","0.267179025010879","0.395417616146104","2"
"Good","1998","Employed","no migration background","3597","0.492809981363149","0.481162055708119","0.504457907018179","2"
"Good","1998","Employed","direct migration background","671","0.454688419989429","0.428642251589954","0.480734588388904","2"
"Good","1998","Employed","indirect migration background","196","0.480326589116776","0.430994041632715","0.529659136600837","2"
"Poor","1998","Not Employed","no migration background","789","0.205622480684837","0.193404001149133","0.21784096022054","4"
"Poor","1998","Not Employed","indirect migration background","18","","","","4"
"Poor","1998","Not Employed","direct migration background","206","0.211021439750055","0.185857230031312","0.236185649468798","4"
"Poor","1998","Employed","no migration background","557","0.0872404166410234","0.0806659494951893","0.0938148837868575","4"
"Poor","1998","Employed","direct migration background","156","0.0985928048310365","0.0829991592834058","0.114186450378667","4"
"Poor","1998","Employed","indirect migration background","25","","","","4"
"Satisfactory","1998","Not Employed","direct migration background","323","0.323771563414559","0.294914411207838","0.35262871562128","3"
"Satisfactory","1998","Not Employed","no migration background","1553","0.380174617937336","0.365499059588153","0.394850176286519","3"
"Satisfactory","1998","Not Employed","indirect migration background","28","","","","3"
"Satisfactory","1998","Employed","no migration background","2054","0.292359432574712","0.281762298979406","0.302956566170017","3"
"Satisfactory","1998","Employed","direct migration background","394","0.2886977482079","0.264994201840051","0.312401294575749","3"
"Satisfactory","1998","Employed","indirect migration background","69","0.196011879480655","0.156813691392678","0.235210067568632","3"
"Very good","1998","Not Employed","no migration background","313","0.0655527621116474","0.0580703558255352","0.0730351683977596","1"
"Very good","1998","Not Employed","direct migration background","58","0.0664104964661342","0.0510542968923371","0.0817666960399314","1"
"Very good","1998","Not Employed","indirect migration background","77","0.346038206948943","0.281234308505646","0.41084210539224","1"
"Very good","1998","Employed","no migration background","775","0.111355400699594","0.104026426570823","0.118684374828365","1"
"Very good","1998","Employed","direct migration background","156","0.136776122475583","0.118802674318661","0.154749570632504","1"
"Very good","1998","Employed","indirect migration background","101","0.246044950527115","0.203516463229453","0.288573437824778","1"
"Bad ","1999","Not Employed","direct migration background","69","0.0806648823114842","0.0629521995637042","0.0983775650592642","5"
"Bad ","1999","Not Employed","no migration background","308","0.0908675600141788","0.0817921428503214","0.0999429771780362","5"
"Bad ","1999","Not Employed","indirect migration background","2","","","","5"
"Bad ","1999","Employed","no migration background","101","0.0168306692904903","0.0138298395550318","0.0198314990259488","5"
"Bad ","1999","Employed","direct migration background","20","","","","5"
"Bad ","1999","Employed","indirect migration background","4","","","","5"
"Good","1999","Not Employed","no migration background","1072","0.254673511925106","0.240916828188532","0.268430195661679","2"
"Good","1999","Not Employed","direct migration background","276","0.274183329312495","0.245167221313726","0.303199437311264","2"
"Good","1999","Not Employed","indirect migration background","85","0.395071815205087","0.325922575345537","0.464221055064637","2"
"Good","1999","Employed","no migration background","3445","0.473007693659632","0.46136072947686","0.484654657842404","2"
"Good","1999","Employed","direct migration background","630","0.475180861639468","0.448117700630882","0.502244022648055","2"
"Good","1999","Employed","indirect migration background","208","0.494108743058405","0.44617958430919","0.542037901807619","2"
"Poor","1999","Not Employed","no migration background","753","0.212732990020401","0.199811070403278","0.225654909637524","4"
"Poor","1999","Not Employed","direct migration background","192","0.231000011537325","0.203585889977516","0.258414133097133","4"
"Poor","1999","Not Employed","indirect migration background","9","","","","4"
"Poor","1999","Employed","no migration background","606","0.0959649407828177","0.0890938539577998","0.102836027607836","4"
"Poor","1999","Employed","indirect migration background","22","","","","4"
"Poor","1999","Employed","direct migration background","151","0.114358742173119","0.0971119700964276","0.131605514249809","4"
"Satisfactory","1999","Not Employed","direct migration background","298","0.33368598983644","0.303016000455162","0.364355979217717","3"
"Satisfactory","1999","Not Employed","no migration background","1478","0.385111464236171","0.369746200889425","0.400476727582917","3"
"Satisfactory","1999","Not Employed","indirect migration background","35","0.192330415807053","0.136581256064374","0.248079575549731","3"
"Satisfactory","1999","Employed","no migration background","2224","0.312723744008813","0.301908841754202","0.323538646263424","3"
"Satisfactory","1999","Employed","direct migration background","366","0.287848824020578","0.263312327769458","0.312385320271698","3"
"Satisfactory","1999","Employed","indirect migration background","77","0.2169694286483","0.177455648245128","0.256483209051471","3"
"Very good","1999","Not Employed","no migration background","242","0.0566144738041438","0.0493172623942743","0.0639116852140134","1"
"Very good","1999","Not Employed","direct migration background","73","0.0804657870022567","0.0627730612917853","0.0981585127127281","1"
"Very good","1999","Not Employed","indirect migration background","61","0.328814017018607","0.262364155970227","0.395263878066987","1"
"Very good","1999","Employed","no migration background","683","0.101472952258247","0.0944289866724741","0.108516917844019","1"
"Very good","1999","Employed","direct migration background","141","0.109861979714609","0.0929148323817848","0.126809127047434","1"
"Very good","1999","Employed","indirect migration background","107","0.218557189578527","0.178939321749844","0.258175057407211","1"
"Bad ","2000","Not Employed","no migration background","545","0.0805602043386311","0.0743764195460854","0.0867439891311769","5"
"Bad ","2000","Not Employed","direct migration background","102","0.0801762343993321","0.0657750609191382","0.0945774078795259","5"
"Bad ","2000","Not Employed","indirect migration background","6","","","","5"
"Bad ","2000","Employed","no migration background","174","0.0158482746426368","0.0136685815314986","0.018027967753775","5"
"Bad ","2000","Employed","direct migration background","31","0.0160747682936406","0.0105282819157866","0.0216212546714947","5"
"Bad ","2000","Employed","indirect migration background","3","","","","5"
"Good","2000","Not Employed","direct migration background","440","0.314268841390844","0.289650978680368","0.338886704101319","2"
"Good","2000","Not Employed","no migration background","2082","0.25724450796023","0.247312697327149","0.26717631859331","2"
"Good","2000","Not Employed","indirect migration background","96","0.384684858905323","0.323887895980875","0.445481821829772","2"
"Good","2000","Employed","no migration background","6005","0.458486333227376","0.44978989860515","0.467182767849602","2"
"Good","2000","Employed","direct migration background","878","0.425662475330288","0.403856233695107","0.44746871696547","2"
"Good","2000","Employed","indirect migration background","300","0.493053894266175","0.452505864210189","0.53360192432216","2"
"Poor","2000","Not Employed","no migration background","1442","0.200710726314733","0.191610132679469","0.209811319949997","4"
"Poor","2000","Not Employed","direct migration background","273","0.200729394405603","0.179488385098578","0.221970403712628","4"
"Poor","2000","Not Employed","indirect migration background","13","","","","4"
"Poor","2000","Employed","no migration background","1064","0.0893138261687027","0.084336259941208","0.0942913923961975","4"
"Poor","2000","Employed","direct migration background","195","0.0958047295282444","0.0828242979844551","0.108785161072034","4"
"Poor","2000","Employed","indirect migration background","31","0.0553746402324483","0.0368253657982216","0.0739239146666751","4"
"Satisfactory","2000","Not Employed","no migration background","2858","0.401118269908986","0.389982014249238","0.412254525568734","3"
"Satisfactory","2000","Not Employed","direct migration background","434","0.321323523360077","0.29655926080557","0.346087785914585","3"
"Satisfactory","2000","Not Employed","indirect migration background","49","0.230462476837754","0.177837059789094","0.283087893886414","3"
"Satisfactory","2000","Employed","no migration background","3791","0.303519561827559","0.29549500359499","0.311544120060128","3"
"Satisfactory","2000","Employed","indirect migration background","110","0.216889957485035","0.183464852043137","0.250315062926933","3"
"Satisfactory","2000","Employed","direct migration background","607","0.315108002659852","0.294619731971525","0.335596273348178","3"
"Very good","2000","Not Employed","no migration background","514","0.0603662914774201","0.0549548996540051","0.0657776833008352","1"
"Very good","2000","Not Employed","direct migration background","117","0.083502006444144","0.0688317753156825","0.0981722375726055","1"
"Very good","2000","Not Employed","indirect migration background","82","0.285009983718439","0.228599403994352","0.341420563442526","1"
"Very good","2000","Employed","no migration background","1577","0.132832004133726","0.126908532522754","0.138755475744697","1"
"Very good","2000","Employed","indirect migration background","140","0.229133285145373","0.195047334941165","0.263219235349581","1"
"Very good","2000","Employed","direct migration background","264","0.147350024187975","0.131717646518439","0.162982401857512","1"
"Bad ","2001","Not Employed","direct migration background","85","0.0761758523239364","0.0608370520418454","0.0915146526060274","5"
"Bad ","2001","Not Employed","no migration background","510","0.0827686745714768","0.0761931628916136","0.08934418625134","5"
"Bad ","2001","Not Employed","indirect migration background","6","","","","5"
"Bad ","2001","Employed","no migration background","160","0.0165284843851274","0.0142053259953229","0.018851642774932","5"
"Bad ","2001","Employed","direct migration background","32","0.0196240440534966","0.0132002607995338","0.0260478273074595","5"
"Bad ","2001","Employed","indirect migration background","3","","","","5"
"Good","2001","Not Employed","no migration background","1796","0.243665049127279","0.233420076116906","0.253910022137652","2"
"Good","2001","Not Employed","direct migration background","335","0.278208422664006","0.252297724296505","0.304119121031506","2"
"Good","2001","Not Employed","indirect migration background","99","0.384521720903925","0.322056693539812","0.446986748268038","2"
"Good","2001","Employed","no migration background","5515","0.457787688132637","0.448709521435976","0.466865854829297","2"
"Good","2001","Employed","direct migration background","822","0.460343070800945","0.437259659910057","0.483426481691833","2"
"Good","2001","Employed","indirect migration background","273","0.486465108060353","0.444464123835714","0.528466092284991","2"
"Poor","2001","Not Employed","no migration background","1333","0.209918404155235","0.200199476602479","0.21963733170799","4"
"Poor","2001","Not Employed","direct migration background","261","0.24747769403456","0.222525094546637","0.272430293522484","4"
"Poor","2001","Not Employed","indirect migration background","15","","","","4"
"Poor","2001","Employed","no migration background","989","0.0916546274249531","0.08639706892431","0.0969121859255963","4"
"Poor","2001","Employed","direct migration background","164","0.0906445379087191","0.0773480189345046","0.103941056882934","4"
"Poor","2001","Employed","indirect migration background","24","","","","4"
"Satisfactory","2001","Not Employed","no migration background","2633","0.40617269745196","0.394452294091138","0.417893100812783","3"
"Satisfactory","2001","Not Employed","direct migration background","375","0.313112400102871","0.286297199611927","0.339927600593816","3"
"Satisfactory","2001","Not Employed","indirect migration background","48","0.277560108959745","0.220062535815823","0.335057682103667","3"
"Satisfactory","2001","Employed","no migration background","3492","0.303000168678893","0.294626434250837","0.311373903106949","3"
"Satisfactory","2001","Employed","indirect migration background","111","0.228380083075069","0.193104072104232","0.263656094045905","3"
"Satisfactory","2001","Employed","direct migration background","521","0.275567423894256","0.25487491159964","0.296259936188872","3"
"Very good","2001","Not Employed","no migration background","473","0.057475174694049","0.0519206914244481","0.0630296579636499","1"
"Very good","2001","Not Employed","direct migration background","93","0.0850256308746261","0.0688981152090361","0.101153146540216","1"
"Very good","2001","Not Employed","indirect migration background","65","0.241554821463162","0.18659566186039","0.296513981065934","1"
"Very good","2001","Employed","no migration background","1414","0.13102903137839","0.124880550729655","0.137177512027125","1"
"Very good","2001","Employed","direct migration background","252","0.153820923342584","0.13711235858219","0.170529488102977","1"
"Very good","2001","Employed","indirect migration background","133","0.250174075299991","0.213778380155597","0.286569770444385","1"
"Bad ","2002","Not Employed","no migration background","508","0.083652683234446","0.0771411695112473","0.0901641969576447","5"
"Bad ","2002","Not Employed","direct migration background","83","0.091708352302991","0.0747220275227205","0.108694677083262","5"
"Bad ","2002","Not Employed","indirect migration background","5","","","","5"
"Bad ","2002","Employed","no migration background","145","0.01373639770977","0.0117018795790768","0.0157709158404633","5"
"Bad ","2002","Employed","direct migration background","35","0.0193180744061963","0.0127886133903005","0.0258475354220921","5"
"Bad ","2002","Employed","indirect migration background","3","","","","5"
"Good","2002","Not Employed","direct migration background","287","0.257484344408421","0.231750152251026","0.283218536565815","2"
"Good","2002","Not Employed","no migration background","1960","0.249553615844342","0.239375820024266","0.259731411664418","2"
"Good","2002","Not Employed","indirect migration background","101","0.392682766536275","0.330640402731787","0.454725130340763","2"
"Good","2002","Employed","no migration background","6094","0.465807194098045","0.457087911642918","0.474526476553173","2"
"Good","2002","Employed","indirect migration background","279","0.493513075380222","0.451461562292686","0.535564588467759","2"
"Good","2002","Employed","direct migration background","789","0.443100757254164","0.419535570263316","0.466665944245013","2"
"Poor","2002","Not Employed","no migration background","1358","0.213081195729261","0.203450681211347","0.222711710247175","4"
"Poor","2002","Not Employed","direct migration background","274","0.235411637643675","0.210442121661598","0.260381153625752","4"
"Poor","2002","Not Employed","indirect migration background","18","","","","4"
