"m11126","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"Very good","2004","1-pers.-HH","West Germany","210","0.0883221859950893","0.0764995863831992","0.100144785606979"
"Very good","2004","1-pers.-HH","East Germany","42","0.0507712062133809","0.0347024335807289","0.0668399788460328"
"Very good","2004","(Married) couple without C. ","West Germany","389","0.0638392385057252","0.0573542291066057","0.0703242479048448"
"Very good","2004","(Married) couple without C. ","East Germany","62","0.0311401593710513","0.0231535669779631","0.0391267517641396"
"Very good","2004","Single parent ","West Germany","110","0.144722525769627","0.120464022912177","0.168981028627077"
"Very good","2004","Single parent ","East Germany","40","0.149988997210576","0.108822762666068","0.191155231755083"
"Very good","2004","Couple + C. LE 16 ","West Germany","402","0.118983267185842","0.10796008811683","0.130006446254854"
"Very good","2004","Couple + C. LE 16 ","East Germany","61","0.0880722076771134","0.0678169003043743","0.108327515049852"
"Very good","2004","Couple + C. GT 16 ","West Germany","402","0.150960179202383","0.137682937715198","0.164237420689568"
"Very good","2004","Couple + C. GT 16 ","East Germany","109","0.0938153981141446","0.0768076614810137","0.110823134747275"
"Very good","2004","Couple + C. LE and GT 16","West Germany","260","0.187632336514943","0.167217773587296","0.20804689944259"
"Very good","2004","Couple + C. LE and GT 16","East Germany","52","0.140230147117034","0.105680467100659","0.174779827133409"
"Good","2004","1-pers.-HH","West Germany","773","0.320037323637475","0.300601621425223","0.339473025849726"
"Good","2004","1-pers.-HH","East Germany","244","0.32745384503827","0.293104013821071","0.361803676255469"
"Good","2004","(Married) couple without C. ","West Germany","1921","0.320746743913559","0.308364808438388","0.333128679388731"
"Good","2004","(Married) couple without C. ","East Germany","552","0.268494541237117","0.248117217590178","0.288871864884056"
"Good","2004","Single parent ","West Germany","356","0.419987950570927","0.385956588321357","0.454019312820497"
"Good","2004","Single parent ","East Germany","142","0.498008384033653","0.440362841799823","0.555653926267482"
"Good","2004","Couple + C. LE 16 ","West Germany","1718","0.499672873779323","0.482649652267588","0.516696095291058"
"Good","2004","Couple + C. LE 16 ","East Germany","426","0.5342438783484","0.498591522397766","0.569896234299034"
"Good","2004","Couple + C. GT 16 ","West Germany","1225","0.397678896388008","0.379528214908267","0.415829577867749"
"Good","2004","Couple + C. GT 16 ","East Germany","541","0.455960151478229","0.426907891610421","0.485012411346038"
"Good","2004","Couple + C. LE and GT 16","West Germany","675","0.445060344026685","0.419074175008317","0.471046513045053"
"Good","2004","Couple + C. LE and GT 16","East Germany","193","0.491986654729716","0.442241996650455","0.541731312808977"
"Satisfactory","2004","1-pers.-HH","West Germany","655","0.309114405321158","0.289860444885743","0.328368365756574"
"Satisfactory","2004","1-pers.-HH","East Germany","254","0.360323708205838","0.325182631837666","0.39546478457401"
"Satisfactory","2004","(Married) couple without C. ","West Germany","1981","0.376085495795816","0.36323566594359","0.388935325648041"
"Satisfactory","2004","(Married) couple without C. ","East Germany","764","0.425997970355468","0.403261077964895","0.448734862746042"
"Satisfactory","2004","Single parent ","West Germany","209","0.270316578944797","0.239693701850261","0.300939456039333"
"Satisfactory","2004","Single parent ","East Germany","74","0.22456608886911","0.176455169947314","0.272677007790905"
"Satisfactory","2004","Couple + C. LE 16 ","West Germany","913","0.283521669606811","0.268176683563739","0.298866655649882"
"Satisfactory","2004","Couple + C. LE 16 ","East Germany","194","0.26226741442306","0.230828986472607","0.293705842373513"
"Satisfactory","2004","Couple + C. GT 16 ","West Germany","799","0.306784013768533","0.289681369189573","0.323886658347492"
"Satisfactory","2004","Couple + C. GT 16 ","East Germany","337","0.310957656969561","0.28395697688353","0.337958337055591"
"Satisfactory","2004","Couple + C. LE and GT 16","West Germany","343","0.254265187096713","0.231496101542557","0.277034272650868"
"Satisfactory","2004","Couple + C. LE and GT 16","East Germany","114","0.273787512636144","0.229419405335729","0.31815561993656"
"Poor","2004","1-pers.-HH","West Germany","414","0.20217604573719","0.1854429703011","0.218909121173281"
"Poor","2004","1-pers.-HH","East Germany","130","0.190492391445795","0.161749014013109","0.219235768878481"
"Poor","2004","(Married) couple without C. ","West Germany","884","0.177190300334719","0.167061425199411","0.187319175470028"
"Poor","2004","(Married) couple without C. ","East Germany","336","0.205870218094264","0.187278773725416","0.224461662463113"
"Poor","2004","Single parent ","West Germany","106","0.128084791665858","0.10504235936562","0.151127223966096"
"Poor","2004","Single parent ","East Germany","25","","",""
"Poor","2004","Couple + C. LE 16 ","West Germany","250","0.0846609670690551","0.0751832346621847","0.0941386994759255"
"Poor","2004","Couple + C. LE 16 ","East Germany","61","0.0963484296076113","0.075259137863765","0.117437721351458"
"Poor","2004","Couple + C. GT 16 ","West Germany","300","0.121204162610058","0.10910053965241","0.133307785567706"
"Poor","2004","Couple + C. GT 16 ","East Germany","121","0.122058869891876","0.102963921448161","0.141153818335591"
"Poor","2004","Couple + C. LE and GT 16","West Germany","108","0.0984921228158915","0.0829111187533294","0.114073126878454"
"Poor","2004","Couple + C. LE and GT 16","East Germany","26","","",""
"Bad ","2004","1-pers.-HH","West Germany","161","0.0803500393090873","0.069024426528308","0.0916756520898667"
"Bad ","2004","1-pers.-HH","East Germany","47","0.0709588490967155","0.0521652797776284","0.0897524184158026"
"Bad ","2004","(Married) couple without C. ","West Germany","284","0.0621382214501805","0.0557343829376529","0.0685420599627082"
"Bad ","2004","(Married) couple without C. ","East Germany","103","0.0684971109420993","0.0568826553549596","0.080111566529239"
"Bad ","2004","Single parent ","West Germany","27","","",""
"Bad ","2004","Single parent ","East Germany","8","","",""
"Bad ","2004","Couple + C. LE 16 ","West Germany","31","0.0131612223589692","0.00928112113492683","0.0170413235830116"
"Bad ","2004","Couple + C. LE 16 ","East Germany","10","","",""
"Bad ","2004","Couple + C. GT 16 ","West Germany","67","0.0233727480310185","0.0177696021315822","0.0289758939304547"
"Bad ","2004","Couple + C. GT 16 ","East Germany","21","","",""
"Bad ","2004","Couple + C. LE and GT 16","West Germany","19","","",""
"Bad ","2004","Couple + C. LE and GT 16","East Germany","3","","",""
"Very good","2005","1-pers.-HH","West Germany","206","0.0920669625748112","0.0800886162017379","0.104045308947884"
"Very good","2005","1-pers.-HH","East Germany","46","0.0661012536244453","0.0480405099147742","0.0841619973341165"
"Very good","2005","(Married) couple without C. ","West Germany","329","0.0553510825062401","0.049185046439323","0.0615171185731571"
"Very good","2005","(Married) couple without C. ","East Germany","61","0.0243715019286274","0.0171756505258251","0.0315673533314298"
"Very good","2005","Single parent ","West Germany","101","0.133844567178772","0.11029469202693","0.157394442330616"
"Very good","2005","Single parent ","East Germany","38","0.135413290010765","0.0968228667263729","0.174003713295157"
"Very good","2005","Couple + C. LE 16 ","West Germany","329","0.104932484911629","0.0940095316814094","0.115855438141849"
"Very good","2005","Couple + C. LE 16 ","East Germany","76","0.0961950006836286","0.074226082854734","0.118163918512523"
"Very good","2005","Couple + C. GT 16 ","West Germany","344","0.116390160440586","0.10406337541418","0.128716945466992"
"Very good","2005","Couple + C. GT 16 ","East Germany","102","0.0969547913743889","0.0790402029853766","0.114869379763401"
"Very good","2005","Couple + C. LE and GT 16","West Germany","217","0.169316266225321","0.149153375561096","0.189479156889546"
"Very good","2005","Couple + C. LE and GT 16","East Germany","53","0.13926886395121","0.104038112267246","0.174499615635173"
"Good","2005","1-pers.-HH","West Germany","750","0.309974727021081","0.290813924635556","0.329135529406607"
"Good","2005","1-pers.-HH","East Germany","243","0.325781435083871","0.29171361029152","0.359849259876222"
"Good","2005","(Married) couple without C. ","West Germany","1823","0.320734585856565","0.308148217616187","0.333320954096943"
"Good","2005","(Married) couple without C. ","East Germany","506","0.275291172317852","0.254447380880154","0.296134963755549"
"Good","2005","Single parent ","West Germany","338","0.40112018870805","0.367220366905042","0.435020010511058"
"Good","2005","Single parent ","East Germany","137","0.415944270564183","0.360355209692017","0.47153333143635"
"Good","2005","Couple + C. LE 16 ","West Germany","1535","0.487255142655992","0.469440132676122","0.505070152635861"
"Good","2005","Couple + C. LE 16 ","East Germany","376","0.556333868835429","0.519317745624977","0.593349992045881"
"Good","2005","Couple + C. GT 16 ","West Germany","1110","0.428241974244678","0.40922190174387","0.447262046745487"
"Good","2005","Couple + C. GT 16 ","East Germany","501","0.479845283147683","0.449598141838144","0.510092424457222"
"Good","2005","Couple + C. LE and GT 16","West Germany","621","0.405695607016645","0.379296440017703","0.432094774015587"
"Good","2005","Couple + C. LE and GT 16","East Germany","181","0.482367328635482","0.431520845641552","0.533213811629412"
"Satisfactory","2005","1-pers.-HH","West Germany","710","0.324919428164343","0.305515766433992","0.344323089894693"
"Satisfactory","2005","1-pers.-HH","East Germany","239","0.305431519427321","0.27195075636152","0.338912282493121"
"Satisfactory","2005","(Married) couple without C. ","West Germany","1968","0.385932531403556","0.372805348846631","0.399059713960481"
"Satisfactory","2005","(Married) couple without C. ","East Germany","774","0.436942822685742","0.413796214776699","0.460089430594785"
"Satisfactory","2005","Single parent ","West Germany","246","0.313250313666556","0.281170243426121","0.345330383906991"
"Satisfactory","2005","Single parent ","East Germany","85","0.285289973970134","0.234362420729015","0.336217527211252"
"Satisfactory","2005","Couple + C. LE 16 ","West Germany","860","0.299139320804771","0.28281971001968","0.315458931589863"
"Satisfactory","2005","Couple + C. LE 16 ","East Germany","180","0.240246941141513","0.208415213820801","0.272078668462226"
"Satisfactory","2005","Couple + C. GT 16 ","West Germany","777","0.303667702923951","0.285992313593353","0.32134309225455"
"Satisfactory","2005","Couple + C. GT 16 ","East Germany","321","0.291369366740349","0.263858811487992","0.318879921992705"
"Satisfactory","2005","Couple + C. LE and GT 16","West Germany","371","0.314216442783151","0.289259373285601","0.339173512280701"
"Satisfactory","2005","Couple + C. LE and GT 16","East Germany","106","0.273052477579597","0.227717257605937","0.318387697553257"
"Poor","2005","1-pers.-HH","West Germany","429","0.203697039505524","0.187011141920189","0.220382937090858"
"Poor","2005","1-pers.-HH","East Germany","155","0.229570233964397","0.198999546800805","0.26014092112799"
"Poor","2005","(Married) couple without C. ","West Germany","905","0.181947012867031","0.171543716565181","0.192350309168881"
"Poor","2005","(Married) couple without C. ","East Germany","333","0.203902725590819","0.185101187249543","0.222704263932095"
"Poor","2005","Single parent ","West Germany","90","0.112778031588499","0.0908994724644419","0.134656590712555"
"Poor","2005","Single parent ","East Germany","34","0.136243128986781","0.0975532223532086","0.174933035620353"
"Poor","2005","Couple + C. LE 16 ","West Germany","261","0.0927896968257184","0.0824487319641714","0.103130661687265"
"Poor","2005","Couple + C. LE 16 ","East Germany","50","0.0888781214093965","0.0676759317670467","0.110080311051746"
"Poor","2005","Couple + C. GT 16 ","West Germany","295","0.125061109685521","0.112346254549723","0.137775964821319"
"Poor","2005","Couple + C. GT 16 ","East Germany","93","0.0881268983851064","0.0709640686139857","0.105289728156227"
"Poor","2005","Couple + C. LE and GT 16","West Germany","107","0.102265468171881","0.08597535612718","0.118555580216581"
"Poor","2005","Couple + C. LE and GT 16","East Germany","27","","",""
"Bad ","2005","1-pers.-HH","West Germany","143","0.0693418427342408","0.0588171158820822","0.0798665695863993"
"Bad ","2005","1-pers.-HH","East Germany","44","0.0731155578999659","0.0541921835458975","0.0920389322540342"
"Bad ","2005","(Married) couple without C. ","West Germany","258","0.0560347873666081","0.0498330318060446","0.0622365429271715"
"Bad ","2005","(Married) couple without C. ","East Germany","90","0.0594917774769603","0.0484533153623479","0.0705302395915727"
"Bad ","2005","Single parent ","West Germany","28","","",""
"Bad ","2005","Single parent ","East Germany","8","","",""
"Bad ","2005","Couple + C. LE 16 ","West Germany","39","0.0158833548018899","0.0114272889014072","0.0203394207023726"
"Bad ","2005","Couple + C. LE 16 ","East Germany","10","","",""
"Bad ","2005","Couple + C. GT 16 ","West Germany","74","0.0266390527052639","0.0204495213915227","0.032828584019005"
"Bad ","2005","Couple + C. GT 16 ","East Germany","31","0.0437036603524728","0.0313264548249274","0.0560808658800182"
