"ple0181","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Four to six days a week","2017","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"Four to six days a week","2017","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"Four to six days a week","2017","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"Four to six days a week","2017","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Four to six days a week","2017","Baden-Württemberg","1-pers.-HH","","","",""
"Four to six days a week","2017","Baden-Württemberg","(Married) couple without C. ","","","",""
"Four to six days a week","2017","Baden-Württemberg","Single parent ","","","",""
"Four to six days a week","2017","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"Four to six days a week","2017","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"Four to six days a week","2017","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"Four to six days a week","2017","Bavaria","1-pers.-HH","","","",""
"Four to six days a week","2017","Bavaria","(Married) couple without C. ","","","",""
"Four to six days a week","2017","Bavaria","Single parent ","","","",""
"Four to six days a week","2017","Bavaria","Couple + C. LE 16 ","","","",""
"Four to six days a week","2017","Bavaria","Couple + C. GT 16 ","","","",""
"Four to six days a week","2017","Bavaria","Couple + C. LE and GT 16","","","",""
"Four to six days a week","2017","Berlin","1-pers.-HH","","","",""
"Four to six days a week","2017","Berlin","(Married) couple without C. ","","","",""
"Four to six days a week","2017","Berlin","Single parent ","","","",""
"Four to six days a week","2017","Berlin","Couple + C. LE 16 ","","","",""
"Four to six days a week","2017","Berlin","Couple + C. GT 16 ","","","",""
"Four to six days a week","2017","Berlin","Couple + C. LE and GT 16","","","",""
"Four to six days a week","2017","Brandenburg","1-pers.-HH","","","",""
"Four to six days a week","2017","Brandenburg","(Married) couple without C. ","","","",""
"Four to six days a week","2017","Brandenburg","Single parent ","","","",""
"Four to six days a week","2017","Brandenburg","Couple + C. LE 16 ","","","",""
"Four to six days a week","2017","Brandenburg","Couple + C. GT 16 ","","","",""
"Four to six days a week","2017","Brandenburg","Couple + C. LE and GT 16","","","",""
"Four to six days a week","2017","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Four to six days a week","2017","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"Four to six days a week","2017","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Four to six days a week","2017","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Four to six days a week","2017","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"Four to six days a week","2017","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Four to six days a week","2017","Saxony","1-pers.-HH","","","",""
"Four to six days a week","2017","Saxony","(Married) couple without C. ","","","",""
"Four to six days a week","2017","Saxony","Single parent ","","","",""
"Four to six days a week","2017","Saxony","Couple + C. LE 16 ","","","",""
"Four to six days a week","2017","Saxony","Couple + C. GT 16 ","","","",""
"Four to six days a week","2017","Saxony","Couple + C. LE and GT 16","","","",""
"Four to six days a week","2017","Saxony-Anhalt","1-pers.-HH","","","",""
"Four to six days a week","2017","Saxony-Anhalt","(Married) couple without C. ","","","",""
"Four to six days a week","2017","Saxony-Anhalt","Single parent ","","","",""
"Four to six days a week","2017","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"Four to six days a week","2017","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"Four to six days a week","2017","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"Four to six days a week","2017","Thuringia","1-pers.-HH","","","",""
"Four to six days a week","2017","Thuringia","(Married) couple without C. ","","","",""
"Four to six days a week","2017","Thuringia","Single parent ","","","",""
"Four to six days a week","2017","Thuringia","Couple + C. LE 16 ","","","",""
"Four to six days a week","2017","Thuringia","Couple + C. GT 16 ","","","",""
"Four to six days a week","2017","Thuringia","Couple + C. LE and GT 16","","","",""
"Two to three days a week","2017","Schleswig-Holstein","1-pers.-HH","","","",""
"Two to three days a week","2017","Schleswig-Holstein","(Married) couple without C. ","","","",""
"Two to three days a week","2017","Schleswig-Holstein","Single parent ","","","",""
"Two to three days a week","2017","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"Two to three days a week","2017","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"Two to three days a week","2017","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"Two to three days a week","2017","Hamburg","1-pers.-HH","","","",""
"Two to three days a week","2017","Hamburg","(Married) couple without C. ","","","",""
"Two to three days a week","2017","Hamburg","Single parent ","","","",""
"Two to three days a week","2017","Hamburg","Couple + C. LE 16 ","","","",""
"Two to three days a week","2017","Hamburg","Couple + C. GT 16 ","","","",""
"Two to three days a week","2017","Hamburg","Couple + C. LE and GT 16","","","",""
"Two to three days a week","2017","Lower Saxony","1-pers.-HH","","","",""
"Two to three days a week","2017","Lower Saxony","(Married) couple without C. ","","","",""
"Two to three days a week","2017","Lower Saxony","Single parent ","","","",""
"Two to three days a week","2017","Lower Saxony","Couple + C. LE 16 ","","","",""
"Two to three days a week","2017","Lower Saxony","Couple + C. GT 16 ","","","",""
"Two to three days a week","2017","Lower Saxony","Couple + C. LE and GT 16","","","",""
"Two to three days a week","2017","Bremen","1-pers.-HH","","","",""
"Two to three days a week","2017","Bremen","(Married) couple without C. ","","","",""
"Two to three days a week","2017","Bremen","Single parent ","","","",""
"Two to three days a week","2017","Bremen","Couple + C. LE 16 ","","","",""
"Two to three days a week","2017","Bremen","Couple + C. GT 16 ","","","",""
"Two to three days a week","2017","Bremen","Couple + C. LE and GT 16","","","",""
"Two to three days a week","2017","North Rhine-Westphalia","1-pers.-HH","","","",""
"Two to three days a week","2017","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"Two to three days a week","2017","North Rhine-Westphalia","Single parent ","","","",""
"Two to three days a week","2017","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"Two to three days a week","2017","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"Two to three days a week","2017","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"Two to three days a week","2017","Hesse","1-pers.-HH","","","",""
"Two to three days a week","2017","Hesse","(Married) couple without C. ","","","",""
"Two to three days a week","2017","Hesse","Single parent ","","","",""
"Two to three days a week","2017","Hesse","Couple + C. LE 16 ","","","",""
"Two to three days a week","2017","Hesse","Couple + C. GT 16 ","","","",""
"Two to three days a week","2017","Hesse","Couple + C. LE and GT 16","","","",""
"Two to three days a week","2017","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"Two to three days a week","2017","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"Two to three days a week","2017","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"Two to three days a week","2017","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"Two to three days a week","2017","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"Two to three days a week","2017","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Two to three days a week","2017","Baden-Württemberg","1-pers.-HH","","","",""
"Two to three days a week","2017","Baden-Württemberg","(Married) couple without C. ","","","",""
"Two to three days a week","2017","Baden-Württemberg","Single parent ","","","",""
"Two to three days a week","2017","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"Two to three days a week","2017","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"Two to three days a week","2017","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"Two to three days a week","2017","Bavaria","1-pers.-HH","","","",""
"Two to three days a week","2017","Bavaria","(Married) couple without C. ","","","",""
"Two to three days a week","2017","Bavaria","Single parent ","","","",""
"Two to three days a week","2017","Bavaria","Couple + C. LE 16 ","","","",""
"Two to three days a week","2017","Bavaria","Couple + C. GT 16 ","","","",""
"Two to three days a week","2017","Bavaria","Couple + C. LE and GT 16","","","",""
"Two to three days a week","2017","Berlin","1-pers.-HH","","","",""
"Two to three days a week","2017","Berlin","(Married) couple without C. ","","","",""
"Two to three days a week","2017","Berlin","Single parent ","","","",""
"Two to three days a week","2017","Berlin","Couple + C. LE 16 ","","","",""
"Two to three days a week","2017","Berlin","Couple + C. GT 16 ","","","",""
"Two to three days a week","2017","Berlin","Couple + C. LE and GT 16","","","",""
"Two to three days a week","2017","Brandenburg","1-pers.-HH","","","",""
"Two to three days a week","2017","Brandenburg","(Married) couple without C. ","","","",""
"Two to three days a week","2017","Brandenburg","Single parent ","","","",""
"Two to three days a week","2017","Brandenburg","Couple + C. LE 16 ","","","",""
"Two to three days a week","2017","Brandenburg","Couple + C. GT 16 ","","","",""
"Two to three days a week","2017","Brandenburg","Couple + C. LE and GT 16","","","",""
"Two to three days a week","2017","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Two to three days a week","2017","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"Two to three days a week","2017","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Two to three days a week","2017","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Two to three days a week","2017","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"Two to three days a week","2017","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Two to three days a week","2017","Saxony","1-pers.-HH","","","",""
"Two to three days a week","2017","Saxony","(Married) couple without C. ","","","",""
"Two to three days a week","2017","Saxony","Single parent ","","","",""
"Two to three days a week","2017","Saxony","Couple + C. LE 16 ","","","",""
"Two to three days a week","2017","Saxony","Couple + C. GT 16 ","","","",""
"Two to three days a week","2017","Saxony","Couple + C. LE and GT 16","","","",""
"Two to three days a week","2017","Saxony-Anhalt","1-pers.-HH","","","",""
"Two to three days a week","2017","Saxony-Anhalt","(Married) couple without C. ","","","",""
"Two to three days a week","2017","Saxony-Anhalt","Single parent ","","","",""
"Two to three days a week","2017","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"Two to three days a week","2017","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"Two to three days a week","2017","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"Two to three days a week","2017","Thuringia","1-pers.-HH","","","",""
"Two to three days a week","2017","Thuringia","(Married) couple without C. ","","","",""
"Two to three days a week","2017","Thuringia","Single parent ","","","",""
"Two to three days a week","2017","Thuringia","Couple + C. LE 16 ","","","",""
"Two to three days a week","2017","Thuringia","Couple + C. GT 16 ","","","",""
"Two to three days a week","2017","Thuringia","Couple + C. LE and GT 16","","","",""
"Two to four days a month","2017","Schleswig-Holstein","1-pers.-HH","","","",""
"Two to four days a month","2017","Schleswig-Holstein","(Married) couple without C. ","","","",""
"Two to four days a month","2017","Schleswig-Holstein","Single parent ","","","",""
"Two to four days a month","2017","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"Two to four days a month","2017","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"Two to four days a month","2017","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"Two to four days a month","2017","Hamburg","1-pers.-HH","","","",""
"Two to four days a month","2017","Hamburg","(Married) couple without C. ","","","",""
"Two to four days a month","2017","Hamburg","Single parent ","","","",""
"Two to four days a month","2017","Hamburg","Couple + C. LE 16 ","","","",""
"Two to four days a month","2017","Hamburg","Couple + C. GT 16 ","","","",""
"Two to four days a month","2017","Hamburg","Couple + C. LE and GT 16","","","",""
"Two to four days a month","2017","Lower Saxony","1-pers.-HH","","","",""
"Two to four days a month","2017","Lower Saxony","(Married) couple without C. ","","","",""
"Two to four days a month","2017","Lower Saxony","Single parent ","","","",""
"Two to four days a month","2017","Lower Saxony","Couple + C. LE 16 ","","","",""
"Two to four days a month","2017","Lower Saxony","Couple + C. GT 16 ","","","",""
"Two to four days a month","2017","Lower Saxony","Couple + C. LE and GT 16","","","",""
"Two to four days a month","2017","Bremen","1-pers.-HH","","","",""
"Two to four days a month","2017","Bremen","(Married) couple without C. ","","","",""
"Two to four days a month","2017","Bremen","Single parent ","","","",""
"Two to four days a month","2017","Bremen","Couple + C. LE 16 ","","","",""
"Two to four days a month","2017","Bremen","Couple + C. GT 16 ","","","",""
"Two to four days a month","2017","Bremen","Couple + C. LE and GT 16","","","",""
"Two to four days a month","2017","North Rhine-Westphalia","1-pers.-HH","","","",""
"Two to four days a month","2017","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"Two to four days a month","2017","North Rhine-Westphalia","Single parent ","","","",""
"Two to four days a month","2017","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"Two to four days a month","2017","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"Two to four days a month","2017","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"Two to four days a month","2017","Hesse","1-pers.-HH","","","",""
"Two to four days a month","2017","Hesse","(Married) couple without C. ","","","",""
"Two to four days a month","2017","Hesse","Single parent ","","","",""
"Two to four days a month","2017","Hesse","Couple + C. LE 16 ","","","",""
"Two to four days a month","2017","Hesse","Couple + C. GT 16 ","","","",""
"Two to four days a month","2017","Hesse","Couple + C. LE and GT 16","","","",""
"Two to four days a month","2017","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"Two to four days a month","2017","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"Two to four days a month","2017","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"Two to four days a month","2017","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"Two to four days a month","2017","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"Two to four days a month","2017","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Two to four days a month","2017","Baden-Württemberg","1-pers.-HH","","","",""
"Two to four days a month","2017","Baden-Württemberg","(Married) couple without C. ","","","",""
"Two to four days a month","2017","Baden-Württemberg","Single parent ","","","",""
"Two to four days a month","2017","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"Two to four days a month","2017","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"Two to four days a month","2017","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"Two to four days a month","2017","Bavaria","1-pers.-HH","","","",""
"Two to four days a month","2017","Bavaria","(Married) couple without C. ","","","",""
"Two to four days a month","2017","Bavaria","Single parent ","","","",""
"Two to four days a month","2017","Bavaria","Couple + C. LE 16 ","","","",""
"Two to four days a month","2017","Bavaria","Couple + C. GT 16 ","","","",""
"Two to four days a month","2017","Bavaria","Couple + C. LE and GT 16","","","",""
"Two to four days a month","2017","Berlin","1-pers.-HH","","","",""
"Two to four days a month","2017","Berlin","(Married) couple without C. ","","","",""
"Two to four days a month","2017","Berlin","Single parent ","","","",""
"Two to four days a month","2017","Berlin","Couple + C. LE 16 ","","","",""
"Two to four days a month","2017","Berlin","Couple + C. GT 16 ","","","",""
"Two to four days a month","2017","Berlin","Couple + C. LE and GT 16","","","",""
"Two to four days a month","2017","Brandenburg","1-pers.-HH","","","",""
"Two to four days a month","2017","Brandenburg","(Married) couple without C. ","","","",""
"Two to four days a month","2017","Brandenburg","Single parent ","","","",""
"Two to four days a month","2017","Brandenburg","Couple + C. LE 16 ","","","",""
"Two to four days a month","2017","Brandenburg","Couple + C. GT 16 ","","","",""
"Two to four days a month","2017","Brandenburg","Couple + C. LE and GT 16","","","",""
"Two to four days a month","2017","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Two to four days a month","2017","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"Two to four days a month","2017","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Two to four days a month","2017","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Two to four days a month","2017","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"Two to four days a month","2017","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Two to four days a month","2017","Saxony","1-pers.-HH","","","",""
"Two to four days a month","2017","Saxony","(Married) couple without C. ","","","",""
"Two to four days a month","2017","Saxony","Single parent ","","","",""
"Two to four days a month","2017","Saxony","Couple + C. LE 16 ","","","",""
"Two to four days a month","2017","Saxony","Couple + C. GT 16 ","","","",""
"Two to four days a month","2017","Saxony","Couple + C. LE and GT 16","","","",""
"Two to four days a month","2017","Saxony-Anhalt","1-pers.-HH","","","",""
"Two to four days a month","2017","Saxony-Anhalt","(Married) couple without C. ","","","",""
"Two to four days a month","2017","Saxony-Anhalt","Single parent ","","","",""
"Two to four days a month","2017","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"Two to four days a month","2017","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"Two to four days a month","2017","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"Two to four days a month","2017","Thuringia","1-pers.-HH","","","",""
"Two to four days a month","2017","Thuringia","(Married) couple without C. ","","","",""
"Two to four days a month","2017","Thuringia","Single parent ","","","",""
"Two to four days a month","2017","Thuringia","Couple + C. LE 16 ","","","",""
"Two to four days a month","2017","Thuringia","Couple + C. GT 16 ","","","",""
"Two to four days a month","2017","Thuringia","Couple + C. LE and GT 16","","","",""
"Once a month or less","2017","Schleswig-Holstein","1-pers.-HH","","","",""
"Once a month or less","2017","Schleswig-Holstein","(Married) couple without C. ","","","",""
"Once a month or less","2017","Schleswig-Holstein","Single parent ","","","",""
"Once a month or less","2017","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"Once a month or less","2017","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"Once a month or less","2017","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"Once a month or less","2017","Hamburg","1-pers.-HH","","","",""
"Once a month or less","2017","Hamburg","(Married) couple without C. ","","","",""
"Once a month or less","2017","Hamburg","Single parent ","","","",""
"Once a month or less","2017","Hamburg","Couple + C. LE 16 ","","","",""
"Once a month or less","2017","Hamburg","Couple + C. GT 16 ","","","",""
"Once a month or less","2017","Hamburg","Couple + C. LE and GT 16","","","",""
"Once a month or less","2017","Lower Saxony","1-pers.-HH","","","",""
"Once a month or less","2017","Lower Saxony","(Married) couple without C. ","","","",""
"Once a month or less","2017","Lower Saxony","Single parent ","","","",""
"Once a month or less","2017","Lower Saxony","Couple + C. LE 16 ","","","",""
"Once a month or less","2017","Lower Saxony","Couple + C. GT 16 ","","","",""
"Once a month or less","2017","Lower Saxony","Couple + C. LE and GT 16","","","",""
"Once a month or less","2017","Bremen","1-pers.-HH","","","",""
"Once a month or less","2017","Bremen","(Married) couple without C. ","","","",""
"Once a month or less","2017","Bremen","Single parent ","","","",""
"Once a month or less","2017","Bremen","Couple + C. LE 16 ","","","",""
"Once a month or less","2017","Bremen","Couple + C. GT 16 ","","","",""
"Once a month or less","2017","Bremen","Couple + C. LE and GT 16","","","",""
"Once a month or less","2017","North Rhine-Westphalia","1-pers.-HH","","","",""
"Once a month or less","2017","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"Once a month or less","2017","North Rhine-Westphalia","Single parent ","","","",""
"Once a month or less","2017","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"Once a month or less","2017","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"Once a month or less","2017","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"Once a month or less","2017","Hesse","1-pers.-HH","","","",""
"Once a month or less","2017","Hesse","(Married) couple without C. ","","","",""
"Once a month or less","2017","Hesse","Single parent ","","","",""
"Once a month or less","2017","Hesse","Couple + C. LE 16 ","","","",""
"Once a month or less","2017","Hesse","Couple + C. GT 16 ","","","",""
"Once a month or less","2017","Hesse","Couple + C. LE and GT 16","","","",""
"Once a month or less","2017","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"Once a month or less","2017","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"Once a month or less","2017","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"Once a month or less","2017","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"Once a month or less","2017","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"Once a month or less","2017","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Once a month or less","2017","Baden-Württemberg","1-pers.-HH","","","",""
"Once a month or less","2017","Baden-Württemberg","(Married) couple without C. ","","","",""
"Once a month or less","2017","Baden-Württemberg","Single parent ","","","",""
"Once a month or less","2017","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"Once a month or less","2017","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"Once a month or less","2017","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"Once a month or less","2017","Bavaria","1-pers.-HH","","","",""
"Once a month or less","2017","Bavaria","(Married) couple without C. ","","","",""
"Once a month or less","2017","Bavaria","Single parent ","","","",""
"Once a month or less","2017","Bavaria","Couple + C. LE 16 ","","","",""
"Once a month or less","2017","Bavaria","Couple + C. GT 16 ","","","",""
"Once a month or less","2017","Bavaria","Couple + C. LE and GT 16","","","",""
"Once a month or less","2017","Berlin","1-pers.-HH","","","",""
"Once a month or less","2017","Berlin","(Married) couple without C. ","","","",""
"Once a month or less","2017","Berlin","Single parent ","","","",""
"Once a month or less","2017","Berlin","Couple + C. LE 16 ","","","",""
"Once a month or less","2017","Berlin","Couple + C. GT 16 ","","","",""
"Once a month or less","2017","Berlin","Couple + C. LE and GT 16","","","",""
"Once a month or less","2017","Brandenburg","1-pers.-HH","","","",""
"Once a month or less","2017","Brandenburg","(Married) couple without C. ","","","",""
"Once a month or less","2017","Brandenburg","Single parent ","","","",""
"Once a month or less","2017","Brandenburg","Couple + C. LE 16 ","","","",""
"Once a month or less","2017","Brandenburg","Couple + C. GT 16 ","","","",""
"Once a month or less","2017","Brandenburg","Couple + C. LE and GT 16","","","",""
"Once a month or less","2017","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Once a month or less","2017","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"Once a month or less","2017","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Once a month or less","2017","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Once a month or less","2017","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"Once a month or less","2017","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Once a month or less","2017","Saxony","1-pers.-HH","","","",""
"Once a month or less","2017","Saxony","(Married) couple without C. ","","","",""
"Once a month or less","2017","Saxony","Single parent ","","","",""
"Once a month or less","2017","Saxony","Couple + C. LE 16 ","","","",""
"Once a month or less","2017","Saxony","Couple + C. GT 16 ","","","",""
"Once a month or less","2017","Saxony","Couple + C. LE and GT 16","","","",""
"Once a month or less","2017","Saxony-Anhalt","1-pers.-HH","","","",""
"Once a month or less","2017","Saxony-Anhalt","(Married) couple without C. ","","","",""
"Once a month or less","2017","Saxony-Anhalt","Single parent ","","","",""
"Once a month or less","2017","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"Once a month or less","2017","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"Once a month or less","2017","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"Once a month or less","2017","Thuringia","1-pers.-HH","","","",""
"Once a month or less","2017","Thuringia","(Married) couple without C. ","","","",""
"Once a month or less","2017","Thuringia","Single parent ","","","",""
"Once a month or less","2017","Thuringia","Couple + C. LE 16 ","","","",""
"Once a month or less","2017","Thuringia","Couple + C. GT 16 ","","","",""
"Once a month or less","2017","Thuringia","Couple + C. LE and GT 16","","","",""
"Never","2017","Schleswig-Holstein","1-pers.-HH","","","",""
"Never","2017","Schleswig-Holstein","(Married) couple without C. ","","","",""
"Never","2017","Schleswig-Holstein","Single parent ","","","",""
"Never","2017","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"Never","2017","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"Never","2017","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"Never","2017","Hamburg","1-pers.-HH","","","",""
"Never","2017","Hamburg","(Married) couple without C. ","","","",""
"Never","2017","Hamburg","Single parent ","","","",""
"Never","2017","Hamburg","Couple + C. LE 16 ","","","",""
"Never","2017","Hamburg","Couple + C. GT 16 ","","","",""
"Never","2017","Hamburg","Couple + C. LE and GT 16","","","",""
"Never","2017","Lower Saxony","1-pers.-HH","","","",""
"Never","2017","Lower Saxony","(Married) couple without C. ","","","",""
"Never","2017","Lower Saxony","Single parent ","","","",""
"Never","2017","Lower Saxony","Couple + C. LE 16 ","","","",""
"Never","2017","Lower Saxony","Couple + C. GT 16 ","","","",""
"Never","2017","Lower Saxony","Couple + C. LE and GT 16","","","",""
"Never","2017","Bremen","1-pers.-HH","","","",""
"Never","2017","Bremen","(Married) couple without C. ","","","",""
"Never","2017","Bremen","Single parent ","","","",""
"Never","2017","Bremen","Couple + C. LE 16 ","","","",""
"Never","2017","Bremen","Couple + C. GT 16 ","","","",""
"Never","2017","Bremen","Couple + C. LE and GT 16","","","",""
"Never","2017","North Rhine-Westphalia","1-pers.-HH","","","",""
"Never","2017","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"Never","2017","North Rhine-Westphalia","Single parent ","","","",""
"Never","2017","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"Never","2017","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"Never","2017","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"Never","2017","Hesse","1-pers.-HH","","","",""
"Never","2017","Hesse","(Married) couple without C. ","","","",""
"Never","2017","Hesse","Single parent ","","","",""
"Never","2017","Hesse","Couple + C. LE 16 ","","","",""
"Never","2017","Hesse","Couple + C. GT 16 ","","","",""
"Never","2017","Hesse","Couple + C. LE and GT 16","","","",""
"Never","2017","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"Never","2017","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"Never","2017","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"Never","2017","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"Never","2017","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"Never","2017","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Never","2017","Baden-Württemberg","1-pers.-HH","","","",""
"Never","2017","Baden-Württemberg","(Married) couple without C. ","","","",""
"Never","2017","Baden-Württemberg","Single parent ","","","",""
"Never","2017","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"Never","2017","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"Never","2017","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"Never","2017","Bavaria","1-pers.-HH","","","",""
"Never","2017","Bavaria","(Married) couple without C. ","","","",""
"Never","2017","Bavaria","Single parent ","","","",""
"Never","2017","Bavaria","Couple + C. LE 16 ","","","",""
"Never","2017","Bavaria","Couple + C. GT 16 ","","","",""
"Never","2017","Bavaria","Couple + C. LE and GT 16","","","",""
"Never","2017","Berlin","1-pers.-HH","","","",""
"Never","2017","Berlin","(Married) couple without C. ","","","",""
"Never","2017","Berlin","Single parent ","","","",""
"Never","2017","Berlin","Couple + C. LE 16 ","","","",""
"Never","2017","Berlin","Couple + C. GT 16 ","","","",""
"Never","2017","Berlin","Couple + C. LE and GT 16","","","",""
"Never","2017","Brandenburg","1-pers.-HH","","","",""
"Never","2017","Brandenburg","(Married) couple without C. ","","","",""
"Never","2017","Brandenburg","Single parent ","","","",""
"Never","2017","Brandenburg","Couple + C. LE 16 ","","","",""
"Never","2017","Brandenburg","Couple + C. GT 16 ","","","",""
"Never","2017","Brandenburg","Couple + C. LE and GT 16","","","",""
"Never","2017","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Never","2017","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"Never","2017","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Never","2017","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
